,datetime,river_discharge
871,2011-05-22,203.64
872,2011-05-23,208.41
873,2011-05-24,203.64
874,2011-05-25,198.53
875,2011-05-26,194.88
876,2011-05-27,190.87
877,2011-05-28,186.93
878,2011-05-29,185.21
879,2011-05-30,184.35
880,2011-05-31,186.93
881,2011-06-01,190.43
882,2011-06-02,194.88
883,2011-06-03,196.7
884,2011-06-04,196.24
885,2011-06-05,193.98
886,2011-06-06,190.87
887,2011-06-07,188.23
888,2011-06-08,185.21
889,2011-06-09,181.39
890,2011-06-10,188.67
891,2011-06-11,193.09
892,2011-06-12,193.98
893,2011-06-13,194.88
894,2011-06-14,198.53
895,2011-06-15,200.37
896,2011-06-16,199.91
897,2011-06-17,200.37
898,2011-06-18,200.84
899,2011-06-19,200.37
900,2011-06-20,198.07
901,2011-06-21,194.43
902,2011-06-22,192.64
903,2011-06-23,198.53
904,2011-06-24,219.29
905,2011-06-25,229.67
906,2011-06-26,231.81
907,2011-06-27,232.35
908,2011-06-28,232.35
909,2011-06-29,232.35
910,2011-06-30,240.55
911,2011-07-01,249.03
912,2011-07-02,253.68
913,2011-07-03,258.42
914,2011-07-04,260.82
915,2011-07-05,258.42
916,2011-07-06,252.51
917,2011-07-07,246.17
918,2011-07-08,241.66
919,2011-07-09,238.88
920,2011-07-10,237.23
921,2011-07-11,237.78
922,2011-07-12,237.78
923,2011-07-13,235.59
924,2011-07-14,233.42
925,2011-07-15,231.27
926,2011-07-16,228.09
927,2011-07-17,228.09
928,2011-07-18,229.67
929,2011-07-19,235.59
930,2011-07-20,239.44
931,2011-07-21,242.22
932,2011-07-22,238.88
933,2011-07-23,233.42
934,2011-07-24,227.56
935,2011-07-25,221.84
936,2011-07-26,216.27
937,2011-07-27,211.32
938,2011-07-28,208.41
939,2011-07-29,206.01
940,2011-07-30,203.17
941,2011-07-31,200.84
942,2011-08-01,197.61
943,2011-08-02,197.61
944,2011-08-03,197.15
945,2011-08-04,196.24
946,2011-08-05,196.24
947,2011-08-06,197.15
948,2011-08-07,197.61
949,2011-08-08,213.78
950,2011-08-09,249.03
951,2011-08-10,290.07
952,2011-08-11,332.43
953,2011-08-12,347.34
954,2011-08-13,327.85
955,2011-08-14,316.69
956,2011-08-15,311.61
957,2011-08-16,327.1
958,2011-08-17,337.06
959,2011-08-18,339.41
960,2011-08-19,333.19
961,2011-08-20,322.59
962,2011-08-21,313.77
963,2011-08-22,307.32
964,2011-08-23,306.61
965,2011-08-24,309.46
966,2011-08-25,308.74
967,2011-08-26,304.49
968,2011-08-27,298.23
969,2011-08-28,290.07
970,2011-08-29,282.79
971,2011-08-30,278.25
972,2011-08-31,273.79
973,2011-09-01,269.4
974,2011-09-02,264.46
975,2011-09-03,259.02
976,2011-09-04,253.1
977,2011-09-05,248.46
978,2011-09-06,246.17
979,2011-09-07,244.47
980,2011-09-08,242.22
981,2011-09-09,238.88
982,2011-09-10,233.96
983,2011-09-11,228.61
984,2011-09-12,222.87
985,2011-09-13,220.82
986,2011-09-14,220.82
987,2011-09-15,221.84
988,2011-09-16,228.61
989,2011-09-17,237.23
990,2011-09-18,246.17
991,2011-09-19,251.35
992,2011-09-20,250.19
993,2011-09-21,246.17
994,2011-09-22,241.1
995,2011-09-23,236.14
996,2011-09-24,233.42
997,2011-09-25,229.67
998,2011-09-26,225.99
999,2011-09-27,222.36
1000,2011-09-28,218.28
1001,2011-09-29,214.28
1002,2011-09-30,209.38
1003,2011-10-01,205.06
1004,2011-10-02,200.84
1005,2011-10-03,197.15
1006,2011-10-04,193.98
1007,2011-10-05,190.43
1008,2011-10-06,186.93
1009,2011-10-07,183.93
1010,2011-10-08,180.13
1011,2011-10-09,176.83
1012,2011-10-10,173.18
1013,2011-10-11,170.0
1014,2011-10-12,166.88
1015,2011-10-13,163.82
1016,2011-10-14,160.81
1017,2011-10-15,157.85
1018,2011-10-16,154.96
1019,2011-10-17,152.82
1020,2011-10-18,151.05
1021,2011-10-19,149.31
1022,2011-10-20,147.25
1023,2011-10-21,145.55
1024,2011-10-22,145.22
1025,2011-10-23,143.88
1026,2011-10-24,141.23
1027,2011-10-25,138.32
1028,2011-10-26,135.46
1029,2011-10-27,132.66
1030,2011-10-28,130.22
1031,2011-10-29,127.82
1032,2011-10-30,125.47
1033,2011-10-31,123.45
1034,2011-11-01,121.18
1035,2011-11-02,118.95
1036,2011-11-03,117.03
1037,2011-11-04,115.14
1038,2011-11-05,113.29
1039,2011-11-06,111.46
1040,2011-11-07,109.66
1041,2011-11-08,108.14
1042,2011-11-09,106.4
1043,2011-11-10,104.93
1044,2011-11-11,103.23
1045,2011-11-12,101.8
1046,2011-11-13,100.39
1047,2011-11-14,99.0
1048,2011-11-15,97.63
1049,2011-11-16,96.27
1050,2011-11-17,94.94
1051,2011-11-18,93.62
1052,2011-11-19,92.33
1053,2011-11-20,91.04
1054,2011-11-21,89.99
1055,2011-11-22,88.74
1056,2011-11-23,87.51
1057,2011-11-24,86.5
1058,2011-11-25,85.5
1059,2011-11-26,84.31
1060,2011-11-27,83.33
1061,2011-11-28,82.37
1062,2011-11-29,81.41
1063,2011-11-30,80.47
1064,2011-12-01,79.54
1065,2011-12-02,78.43
1066,2011-12-03,77.52
