,datetime,river_discharge
1034,2011-11-01,2.07
1035,2011-11-02,2.04
1036,2011-11-03,2.0
1037,2011-11-04,1.97
1038,2011-11-05,1.94
1039,2011-11-06,1.91
1040,2011-11-07,1.88
1041,2011-11-08,1.86
1042,2011-11-09,1.82
1043,2011-11-10,1.81
1044,2011-11-11,1.77
1045,2011-11-12,1.75
1046,2011-11-13,1.73
1047,2011-11-14,1.7
1048,2011-11-15,1.68
1049,2011-11-16,1.69
1050,2011-11-17,1.67
1051,2011-11-18,1.63
1052,2011-11-19,1.61
1053,2011-11-20,1.59
1054,2011-11-21,1.56
1055,2011-11-22,1.54
1056,2011-11-23,1.52
1057,2011-11-24,1.5
1058,2011-11-25,1.48
1059,2011-11-26,1.47
1060,2011-11-27,1.45
1061,2011-11-28,1.42
1062,2011-11-29,1.4
1063,2011-11-30,1.39
1064,2011-12-01,1.38
1065,2011-12-02,1.36
1066,2011-12-03,1.34
