datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,Unnamed: 0.1,Unnamed: 0_y,river_discharge,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
01-07-2023,3467,"Khulna,Bangladesh",34.0,27.1,29.9,47.7,31.3,37.0,26.2,81.9,9.1,100.0,41.67,rain,0.0,0.0,31.3,18.7,181.2,1003.3,89.1,16.5,283.2,24.4,9.0,60.0,2023-07-01T05:20:11,2023-07-01T18:51:06,0.43,"Rain, Partially cloudy",5294,5294,125.47,4929,63,32.2,27.4,29.5,35.9,6.8,6.8,8.0,15.8,3.52
01-08-2012,213,"khulna,Bangladesh",32.6,25.6,28.5,43.4,25.6,33.4,26.0,86.8,4.4,100.0,62.5,rain,,,,18.7,198.2,997.5,93.5,6.6,281.9,24.3,9.0,,2012-08-01T05:32:54,2012-08-01T18:43:09,0.47,"Rain, Overcast",1308,1308,128.42,943,51,30.7,25.9,28.1,32.8,0.9,0.9,6.0,14.2,3.98
01-08-2015,700,"Khulna,Bangladesh",27.5,25.3,26.2,32.3,25.3,27.1,25.4,95.6,34.9,100.0,100.0,rain,,,,32.8,176.1,997.1,93.4,5.8,113.7,9.9,4.0,,2015-08-01T05:32:36,2015-08-01T18:43:33,0.53,"Rain, Overcast",2403,2403,632.87,2038,61,27.5,24.5,25.5,29.4,7.4,7.4,14.0,21.7,1.45
01-08-2017,1186,"Khulna,Bangladesh",33.9,26.3,29.5,43.7,26.3,36.8,26.9,86.6,1.7,100.0,66.67,rain,,,,10.1,199.5,1002.2,77.6,6.6,208.9,17.9,7.0,,2017-08-01T05:32:49,2017-08-01T18:43:16,0.29,"Rain, Partially cloudy",3134,3134,337.84,2769,61,33.1,26.8,29.5,36.1,5.6,5.6,6.0,11.8,4.46
01-08-2018,1551,"Khulna,Bangladesh",28.9,25.9,27.0,35.5,25.9,29.8,25.8,93.1,35.2,100.0,100.0,rain,,,,23.4,232.9,998.7,91.4,5.9,182.6,15.7,6.0,,2018-08-01T05:32:44,2018-08-01T18:43:25,0.65,"Rain, Overcast",3499,3499,348.95,3134,61,27.8,25.5,26.6,31.5,6.1,6.1,15.0,17.9,1.46
01-08-2019,1916,"Khulna,Bangladesh",33.4,25.7,28.7,42.7,25.7,34.4,26.3,87.5,9.7,100.0,70.83,rain,,,,13.3,182.0,1000.7,73.2,5.0,241.6,20.9,8.0,,2019-08-01T05:32:38,2019-08-01T18:43:33,0.0,"Rain, Partially cloudy",3864,3864,194.43,3499,53,31.4,26.4,28.5,34.4,1.7,1.7,4.0,12.9,3.91
01-08-2020,2282,"Khulna,Bangladesh",35.4,26.8,30.1,44.1,30.7,38.0,26.8,83.7,6.2,100.0,62.5,rain,,,,7.9,224.1,1002.1,81.3,6.1,236.1,20.4,8.0,,2020-08-01T05:32:58,2020-08-01T18:43:09,0.41,"Rain, Partially cloudy",4230,4230,307.32,3865,53,33.0,27.3,29.9,36.9,1.9,1.9,7.0,7.6,4.45
01-08-2021,2768,"Khulna,Bangladesh",29.9,26.5,27.9,37.4,26.5,32.2,26.4,91.6,13.7,100.0,100.0,rain,,,,12.2,198.5,,88.9,,134.9,11.7,4.0,,2021-08-01T05:32:53,2021-08-01T18:43:18,0.76,"Rain, Partially cloudy",4595,4595,363.75,4230,63,30.3,25.5,27.7,33.3,13.1,13.1,16.0,13.9,2.72
01-08-2022,3133,"Khulna,Bangladesh",34.2,27.6,30.5,40.1,31.4,35.8,24.3,70.4,5.3,100.0,41.67,rain,0.0,0.0,27.7,14.0,201.7,1002.5,100.0,21.5,203.8,17.6,8.0,30.0,2022-08-01T05:32:47,2022-08-01T18:43:27,0.12,"Rain, Overcast",4960,4960,96.72,4595,63,32.4,26.5,28.7,35.2,8.2,8.2,16.0,12.2,3.28
01-08-2023,3498,"Khulna,Bangladesh",35.3,26.2,29.6,46.6,26.2,36.0,26.0,82.2,10.8,100.0,50.0,rain,0.0,0.0,46.4,30.2,84.7,993.5,95.9,15.0,220.3,19.1,10.0,30.0,2023-08-01T05:32:42,2023-08-01T18:43:35,0.48,"Rain, Overcast",5325,5325,100.62,4960,65,33.2,26.8,28.9,34.3,58.3,58.3,16.0,28.7,3.57
01-09-2012,244,"khulna,Bangladesh",31.8,25.9,28.6,45.6,25.9,34.6,26.5,89.1,5.2,100.0,66.67,rain,,,,9.4,188.3,1002.0,81.9,6.7,195.8,16.8,7.0,,2012-09-01T05:44:11,2012-09-01T18:19:04,0.52,"Rain, Partially cloudy",1339,1339,154.6,974,61,30.8,26.0,28.1,33.9,4.1,4.1,3.0,12.8,3.63
01-09-2014,366,"Khulna,Bangladesh",30.4,25.9,27.5,38.1,25.9,31.1,25.9,91.4,21.1,100.0,100.0,rain,,,,19.4,133.7,1002.4,88.9,6.5,164.4,14.2,6.0,,2014-09-01T05:44:03,2014-09-01T18:19:32,0.23,"Rain, Partially cloudy",2069,2069,255.45,1704,63,27.1,24.7,25.6,30.0,18.9,18.9,23.0,19.8,1.29
01-09-2015,731,"Khulna,Bangladesh",29.7,26.4,27.9,36.8,26.4,32.5,26.3,91.6,38.1,100.0,100.0,rain,,,,7.6,217.7,1001.8,88.2,6.5,122.6,10.7,4.0,,2015-09-01T05:43:58,2015-09-01T18:19:45,0.59,"Rain, Partially cloudy",2434,2434,468.89,2069,63,27.2,25.5,26.4,32.2,22.2,22.2,18.0,11.1,0.96
01-09-2017,1217,"Khulna,Bangladesh",31.8,26.4,28.0,42.1,26.4,33.0,26.6,92.3,15.0,100.0,100.0,rain,,,,12.6,198.0,1004.4,90.5,6.3,101.0,8.6,4.0,,2017-09-01T05:44:07,2017-09-01T18:19:16,0.34,"Rain, Overcast",3165,3165,331.66,2800,61,29.7,25.5,26.9,32.6,14.4,14.4,23.0,13.9,1.88
01-09-2018,1582,"Khulna,Bangladesh",32.4,26.2,28.3,41.4,26.2,33.3,26.3,89.2,12.2,100.0,100.0,rain,,,,14.4,173.4,1002.8,77.4,6.1,139.9,12.1,5.0,,2018-09-01T05:44:03,2018-09-01T18:19:31,0.7,"Rain, Partially cloudy",3530,3530,232.35,3165,61,30.2,25.2,27.5,32.1,8.6,8.6,15.0,18.3,3.18
01-09-2019,1947,"Khulna,Bangladesh",35.7,26.5,29.4,47.7,26.5,36.7,26.9,87.4,13.4,100.0,100.0,rain,,,,11.2,270.8,1000.7,87.8,5.1,127.3,11.0,4.0,,2019-09-01T05:43:59,2019-09-01T18:19:45,0.06,"Rain, Partially cloudy",3895,3895,220.31,3530,63,32.1,25.9,28.3,35.1,20.2,20.2,18.0,8.6,3.19
01-09-2020,2313,"Khulna,Bangladesh",30.4,26.1,28.2,39.9,26.1,34.0,26.6,91.5,10.5,100.0,100.0,rain,,,,11.2,189.2,1005.1,93.2,5.8,136.2,11.7,5.0,,2020-09-01T05:44:14,2020-09-01T18:19:03,0.47,"Rain, Overcast",4261,4261,270.02,3896,63,29.1,25.6,26.7,32.9,29.0,29.0,20.0,10.0,1.52
01-09-2021,2799,"Khulna,Bangladesh",32.1,25.9,28.6,39.9,25.9,33.2,25.8,85.6,1.6,100.0,58.33,rain,,,,7.6,224.2,,94.0,,220.1,19.0,8.0,,2021-09-01T05:44:10,2021-09-01T18:19:17,0.81,"Rain, Overcast",4626,4626,353.0,4261,55,31.4,26.0,28.5,34.8,2.4,2.4,6.0,9.7,3.56
01-09-2022,3164,"Khulna,Bangladesh",33.9,27.0,29.9,43.4,30.4,35.7,25.0,75.9,1.4,100.0,37.5,rain,0.0,0.0,29.5,14.8,205.1,1006.7,88.1,20.6,194.8,16.9,8.0,60.0,2022-09-01T05:44:07,2022-09-01T18:19:31,0.17,"Rain, Partially cloudy",4991,4991,107.14,4626,63,32.6,26.8,29.2,35.5,6.9,6.9,11.0,10.5,4.1
01-10-2012,274,"khulna,Bangladesh",30.6,25.9,27.9,37.2,25.9,31.4,25.6,88.1,0.0,0.0,0.0,,,,,10.1,177.3,,73.1,,128.8,11.2,5.0,,2012-10-01T05:53:20,2012-10-01T17:49:15,0.54,Partially cloudy,1369,1369,206.49,1004,63,31.1,25.8,27.7,33.8,8.1,8.1,11.0,10.9,3.04
01-10-2014,396,"Khulna,Bangladesh",34.0,25.5,29.3,42.2,25.5,34.1,24.6,76.4,2.1,100.0,45.83,rain,,,,5.4,351.5,1009.9,28.8,6.4,233.5,20.2,8.0,,2014-10-01T05:53:11,2014-10-01T17:49:45,0.25,"Rain, Partially cloudy",2099,2099,183.93,1734,51,32.1,25.1,28.5,35.0,0.2,0.2,1.0,6.9,4.02
01-10-2015,761,"Khulna,Bangladesh",33.7,27.0,29.7,45.5,30.1,36.9,26.2,82.6,0.0,0.0,0.0,,,,,7.2,285.3,1009.9,72.7,5.9,195.9,16.8,7.0,,2015-10-01T05:53:06,2015-10-01T17:49:58,0.61,Partially cloudy,2464,2464,297.54,2099,53,32.9,26.5,29.7,36.7,2.3,2.3,6.0,7.6,3.99
01-10-2017,1247,"Khulna,Bangladesh",31.9,26.0,27.5,40.6,26.0,31.4,26.3,93.4,22.3,100.0,100.0,rain,,,,9.7,164.5,1008.0,82.8,5.9,89.8,8.0,3.0,,2017-10-01T05:53:16,2017-10-01T17:49:28,0.35,"Rain, Partially cloudy",3195,3195,330.89,2830,63,30.3,24.9,26.9,32.6,9.3,9.3,9.0,15.1,2.41
01-10-2018,1612,"Khulna,Bangladesh",35.1,24.6,29.0,46.5,24.6,32.9,24.6,78.6,0.0,0.0,0.0,,,,,7.6,271.7,1008.5,52.5,6.0,234.5,20.1,8.0,,2018-10-01T05:53:11,2018-10-01T17:49:43,0.72,Partially cloudy,3560,3560,165.72,3195,0,33.4,24.6,28.9,33.9,0.0,0.0,0.0,8.3,4.72
01-10-2019,1977,"Khulna,Bangladesh",31.6,24.7,26.8,40.1,24.7,29.0,25.2,91.2,19.8,100.0,100.0,rain,,,,12.6,222.8,1008.3,66.3,3.9,176.3,15.2,6.0,,2019-10-01T05:53:07,2019-10-01T17:49:58,0.08,"Rain, Partially cloudy",3925,3925,195.79,3560,55,29.0,24.1,26.3,31.6,5.0,5.0,11.0,10.7,2.34
01-10-2020,2343,"Khulna,Bangladesh",30.9,25.9,28.2,39.0,25.9,33.0,26.0,88.5,3.6,100.0,100.0,rain,,,,6.8,180.3,1002.9,84.8,6.4,137.6,11.8,5.0,,2020-10-01T05:53:23,2020-10-01T17:49:14,0.48,"Rain, Partially cloudy",4291,4291,234.5,3926,63,31.4,25.9,28.0,33.9,5.2,5.2,8.0,14.5,3.27
01-10-2021,2829,"Khulna,Bangladesh",32.0,25.6,28.0,38.7,25.6,31.3,25.2,85.7,0.4,100.0,16.67,rain,,,,7.9,189.2,,51.7,,226.4,19.6,8.0,,2021-10-01T05:53:18,2021-10-01T17:49:28,0.83,"Rain, Partially cloudy",4656,4656,262.63,4291,1,31.7,25.0,28.6,34.7,0.0,0.0,0.0,8.7,3.97
01-10-2022,3194,"Khulna,Bangladesh",34.5,26.1,29.0,43.7,26.1,33.2,24.5,77.2,1.9,100.0,25.0,rain,0.0,0.0,20.2,11.2,346.4,1003.1,84.9,20.2,178.5,15.5,9.0,60.0,2022-10-01T05:53:14,2022-10-01T17:49:43,0.19,"Rain, Partially cloudy",5021,5021,159.32,4656,63,31.9,25.7,28.5,35.0,10.2,10.2,13.0,7.4,2.56
01-11-2012,305,"khulna,Bangladesh",30.4,19.2,24.2,36.6,19.2,25.1,19.6,76.9,0.0,0.0,0.0,,,,,9.4,333.6,1011.5,32.2,5.3,209.5,18.1,8.0,,2012-11-01T06:06:37,2012-11-01T17:23:52,0.58,Partially cloudy,1400,1400,129.62,1035,3,30.5,21.7,26.7,31.2,0.0,0.0,0.0,5.7,3.48
01-11-2014,427,"Khulna,Bangladesh",32.0,19.8,25.0,33.7,19.8,25.8,20.7,79.3,0.0,0.0,0.0,,,,,9.0,334.7,1010.9,31.8,4.9,223.3,19.5,8.0,,2014-11-01T06:06:22,2014-11-01T17:24:10,0.3,Partially cloudy,2130,2130,104.93,1765,1,29.8,19.7,24.6,27.6,0.0,0.0,0.0,8.7,3.86
01-11-2015,792,"Khulna,Bangladesh",27.4,21.7,24.2,29.9,21.7,24.5,22.3,89.4,2.9,100.0,79.17,rain,,,,14.0,109.3,1014.2,74.7,5.4,183.6,15.9,7.0,,2015-11-01T06:06:13,2015-11-01T17:24:18,0.66,"Rain, Partially cloudy",2495,2495,160.06,2130,55,26.9,21.6,23.1,25.4,5.0,5.0,13.0,17.9,2.09
01-11-2017,1278,"Khulna,Bangladesh",30.0,18.5,23.3,31.9,18.5,23.7,20.0,82.7,0.0,0.0,0.0,,,,,8.6,23.0,1013.6,5.6,5.8,223.1,19.4,8.0,,2017-11-01T06:06:30,2017-11-01T17:23:59,0.4,Clear,3226,3226,252.51,2861,0,28.0,19.0,23.5,26.2,0.0,0.0,0.0,9.2,3.54
01-11-2018,1643,"Khulna,Bangladesh",30.1,21.4,25.7,33.2,21.4,26.8,21.6,79.2,0.0,0.0,0.0,,,,,8.3,123.3,1014.1,9.9,5.0,225.2,19.5,8.0,,2018-11-01T06:06:22,2018-11-01T17:24:09,0.77,Clear,3591,3591,111.72,3226,51,29.4,19.9,25.1,29.5,0.1,0.1,1.0,6.7,3.38
01-11-2019,2008,"Khulna,Bangladesh",32.1,21.8,25.3,35.0,21.8,26.3,21.7,81.8,0.0,0.0,0.0,,,,,9.7,326.5,1010.6,46.1,4.0,204.4,17.6,8.0,,2019-11-01T06:06:15,2019-11-01T17:24:18,0.13,Partially cloudy,3956,3956,169.61,3591,1,29.9,21.2,25.4,29.2,0.0,0.0,0.0,8.5,3.64
01-11-2020,2374,"Khulna,Bangladesh",30.5,24.5,26.7,37.0,24.5,28.5,24.7,89.5,18.0,100.0,100.0,rain,,,,11.5,98.4,1010.4,72.6,5.9,121.3,10.3,5.0,,2020-11-01T06:06:40,2020-11-01T17:23:51,0.52,"Rain, Partially cloudy",4322,4322,153.53,3957,63,28.5,24.2,26.0,30.4,5.1,5.1,3.0,13.7,2.37
01-11-2021,2860,"Khulna,Bangladesh",28.0,19.5,23.3,30.1,19.5,23.7,20.3,83.9,0.0,0.0,0.0,,,,,7.9,30.3,,11.3,,202.7,17.5,8.0,,2021-11-01T06:06:33,2021-11-01T17:24:00,0.88,Clear,4687,4687,163.82,4322,0,28.9,18.9,23.7,25.8,0.0,0.0,0.0,12.0,3.84
01-11-2022,3225,"Khulna,Bangladesh",33.0,21.7,26.2,38.2,21.7,27.7,21.1,74.4,0.0,0.0,0.0,,0.0,0.0,15.1,12.6,334.1,1012.2,5.0,17.8,227.0,19.7,8.0,10.0,2022-11-01T06:06:25,2022-11-01T17:24:09,0.25,Clear,5052,5052,181.39,4687,0,30.5,21.7,26.0,29.5,0.0,0.0,0.0,10.2,3.81
01-12-2012,335,"khulna,Bangladesh",27.6,12.0,18.6,26.9,12.0,18.6,12.1,69.8,0.0,0.0,0.0,,,,,12.6,335.4,1011.9,39.5,4.2,175.6,15.1,7.0,,2012-12-01T06:25:51,2012-12-01T17:15:53,0.59,Partially cloudy,1430,1430,84.31,1065,1,27.3,14.2,20.3,20.6,0.0,0.0,0.0,10.0,3.44
01-12-2014,457,"Khulna,Bangladesh",29.7,15.7,21.4,28.7,15.7,21.3,15.3,72.1,0.0,0.0,0.0,,,,,7.9,356.9,1011.2,26.0,3.1,162.9,13.9,6.0,,2014-12-01T06:25:32,2014-12-01T17:15:52,0.31,Partially cloudy,2160,2160,73.99,1795,2,27.2,17.8,22.4,23.8,0.0,0.0,0.0,9.0,2.9
01-12-2015,822,"Khulna,Bangladesh",30.4,18.7,24.6,34.6,18.7,25.1,19.9,76.5,0.0,0.0,0.0,,,,,9.0,308.7,1013.7,51.9,4.1,144.6,12.4,5.0,,2015-12-01T06:25:21,2015-12-01T17:15:50,0.67,Partially cloudy,2525,2525,87.31,2160,3,29.4,21.6,25.2,28.7,0.0,0.0,0.0,6.9,2.62
01-12-2017,1308,"Khulna,Bangladesh",27.6,12.6,19.3,28.0,12.6,19.3,16.0,83.4,0.0,0.0,0.0,,,,,10.4,342.6,1013.2,6.7,5.0,192.2,16.7,7.0,,2017-12-01T06:25:42,2017-12-01T17:15:52,0.42,Clear,3256,3256,135.46,2891,0,26.5,14.6,20.2,20.9,0.0,0.0,0.0,9.4,3.28
01-12-2018,1673,"Khulna,Bangladesh",28.9,17.2,22.2,28.1,17.2,22.1,15.3,68.3,0.0,0.0,0.0,,,,,6.1,347.3,1014.8,17.4,5.0,173.6,14.9,7.0,,2018-12-01T06:25:33,2018-12-01T17:15:51,0.78,Clear,3621,3621,80.1,3256,2,27.0,18.3,22.5,23.2,0.0,0.0,0.0,9.3,3.17
01-12-2019,2038,"Khulna,Bangladesh",27.6,17.0,21.4,28.0,17.0,21.5,18.0,82.2,0.0,0.0,0.0,,,,,11.2,355.0,1014.9,44.1,4.7,157.7,13.6,6.0,,2019-12-01T06:25:23,2019-12-01T17:15:51,0.15,Partially cloudy,3986,3986,115.68,3621,3,27.7,17.4,22.3,24.4,0.0,0.0,0.0,8.0,3.02
01-12-2020,2404,"Khulna,Bangladesh",29.5,13.4,20.2,28.7,13.4,20.1,15.7,77.9,0.0,0.0,0.0,,,,,10.1,339.5,1014.5,14.5,4.7,194.5,16.7,7.0,,2020-12-01T06:25:55,2020-12-01T17:15:54,0.53,Clear,4352,4352,86.7,3987,0,27.2,15.1,20.9,21.8,0.0,0.0,0.0,9.4,3.25
01-12-2021,2890,"Khulna,Bangladesh",26.8,14.0,20.8,27.5,14.0,20.9,16.7,78.1,0.0,0.0,0.0,,,,,8.6,4.6,1014.1,36.2,5.0,201.1,17.4,7.0,,2021-12-01T06:25:45,2021-12-01T17:15:54,0.9,Partially cloudy,4717,4717,92.33,4352,0,28.1,15.3,21.6,22.6,0.0,0.0,0.0,9.4,3.29
01-12-2022,3255,"Khulna,Bangladesh",30.0,19.1,23.4,30.9,19.1,23.4,14.2,59.1,0.0,0.0,0.0,,0.0,0.0,19.1,14.0,346.0,1012.2,0.3,17.8,201.7,17.4,7.0,10.0,2022-12-01T06:25:36,2022-12-01T17:15:53,0.26,Clear,5082,5082,84.31,4717,0,28.4,17.4,22.6,23.2,0.0,0.0,0.0,11.4,3.59
02-01-2012,1,"khulna,Bangladesh",30.2,17.0,22.3,29.4,17.0,22.1,14.6,64.8,1.0,100.0,25.0,rain,,,,13.3,2.1,1014.3,32.3,5.2,176.0,15.1,7.0,,2012-01-02T06:42:42,2012-01-02T17:28:25,0.27,"Rain, Partially cloudy",1096,1096,75.56,731,53,24.3,17.1,20.4,21.8,1.5,1.5,3.0,8.7,2.02
02-01-2015,489,"Khulna,Bangladesh",31.0,18.5,23.6,31.0,18.5,23.7,18.4,76.0,1.3,100.0,25.0,rain,,,,13.3,106.7,1015.0,73.4,4.5,167.2,14.5,6.0,,2015-01-02T06:42:46,2015-01-02T17:28:35,0.4,"Rain, Partially cloudy",2192,2192,72.62,1827,51,27.4,18.9,23.4,25.4,0.4,0.4,3.0,13.7,2.7
02-01-2016,854,"Khulna,Bangladesh",27.9,12.2,19.1,26.8,12.2,19.0,11.3,64.6,0.0,0.0,0.0,,,,,11.2,321.5,1017.9,0.0,3.7,161.8,14.0,6.0,,2016-01-02T06:42:41,2016-01-02T17:28:25,0.75,Clear,2557,2557,73.82,2192,1,25.9,14.6,20.2,20.6,0.0,0.0,0.0,10.2,3.23
02-01-2016,2436,"Khulna,Bangladesh",27.9,12.2,19.1,26.8,12.2,19.0,11.3,64.6,0.0,0.0,0.0,,,,,11.2,321.5,1017.9,0.0,3.7,161.8,14.0,6.0,,2016-01-02T06:42:41,2016-01-02T17:28:25,0.75,Clear,2557,2557,73.82,2192,1,25.9,14.6,20.2,20.6,0.0,0.0,0.0,10.2,3.23
02-01-2017,975,"Khulna,Bangladesh",27.1,13.6,19.7,27.7,13.6,19.7,14.2,73.4,0.0,0.0,0.0,,,,,10.1,338.2,1014.7,0.1,4.1,174.3,14.9,7.0,,2017-01-02T06:42:54,2017-01-02T17:28:54,0.14,Clear,2923,2923,74.16,2558,2,26.1,14.7,20.2,21.1,0.0,0.0,0.0,8.8,3.13
02-01-2018,1340,"Khulna,Bangladesh",22.9,14.3,18.0,22.9,14.3,18.0,14.7,82.2,0.0,0.0,0.0,,,,,9.7,306.0,1011.3,43.7,4.9,126.6,11.0,5.0,,2018-01-02T06:42:50,2018-01-02T17:28:44,0.5,Partially cloudy,3288,3288,88.95,2923,1,24.5,14.5,19.5,19.9,0.0,0.0,0.0,11.8,2.79
02-01-2019,1705,"Khulna,Bangladesh",27.0,10.8,18.0,26.3,10.8,18.0,10.2,65.1,0.0,0.0,0.0,,,,,11.5,340.1,1018.5,0.0,4.6,187.7,16.2,7.0,,2019-01-02T06:42:46,2019-01-02T17:28:35,0.87,Clear,3653,3653,77.52,3288,0,25.3,11.9,18.3,17.8,0.0,0.0,0.0,9.7,3.23
02-01-2020,2070,"Khulna,Bangladesh",24.6,12.5,18.8,24.6,12.5,18.8,15.1,80.1,0.0,0.0,0.0,,,,,10.8,344.3,1019.1,56.2,4.6,107.0,9.2,4.0,,2020-01-02T06:42:42,2020-01-02T17:28:26,0.23,Partially cloudy,4018,4018,80.66,3653,3,26.3,14.4,20.9,22.4,0.0,0.0,0.0,11.9,2.73
02-01-2021,2557,"Khulna,Bangladesh",25.1,10.3,17.2,25.1,10.3,17.2,11.0,70.0,0.0,0.0,0.0,,,,,10.1,350.5,1015.1,43.0,4.5,171.0,14.7,7.0,,2021-01-02T06:42:56,2021-01-02T17:28:56,0.61,Partially cloudy,4384,4384,77.7,4019,0,25.1,12.9,18.6,18.2,0.0,0.0,0.0,10.0,3.25
02-01-2022,2922,"Khulna,Bangladesh",22.2,11.9,16.3,22.2,11.9,16.3,13.4,84.1,0.0,0.0,0.0,,,,,14.4,340.4,1018.4,46.2,4.0,140.5,12.2,5.0,,2022-01-02T06:42:52,2022-01-02T17:28:47,0.98,Partially cloudy,4749,4749,85.3,4384,2,23.1,13.8,17.9,17.8,0.0,0.0,0.0,11.4,2.72
02-01-2023,3287,"Khulna,Bangladesh",27.1,15.0,19.9,26.7,15.0,19.9,9.9,57.0,0.0,0.0,0.0,,0.0,0.0,15.8,15.1,3.4,1018.6,1.8,17.6,201.3,17.5,7.0,10.0,2023-01-02T06:42:49,2023-01-02T17:28:38,0.34,Clear,5114,5114,75.21,4749,1,25.3,14.5,19.6,19.7,0.0,0.0,0.0,10.0,3.04
02-02-2012,32,"khulna,Bangladesh",26.8,11.3,18.0,26.6,11.3,17.9,4.3,46.8,0.0,0.0,0.0,,,,,16.9,343.3,1016.5,6.7,5.7,214.1,18.5,8.0,,2012-02-02T06:41:20,2012-02-02T17:49:52,0.32,Clear,1127,1127,0.47,762,0,24.5,13.1,18.2,16.7,0.0,0.0,0.0,11.4,4.07
02-02-2015,520,"Khulna,Bangladesh",28.6,11.1,18.6,27.1,11.1,18.5,6.6,50.9,0.0,0.0,0.0,,,,,12.2,344.9,1018.4,0.0,4.9,211.0,18.3,8.0,,2015-02-02T06:41:13,2015-02-02T17:50:02,0.44,Clear,2223,2223,0.41,1858,0,25.4,12.5,19.1,18.6,0.0,0.0,0.0,9.7,3.78
02-02-2016,885,"Khulna,Bangladesh",32.0,17.9,23.6,30.3,17.9,23.3,13.7,58.6,0.0,0.0,0.0,,,,,9.4,302.5,1015.0,19.7,4.4,206.5,17.8,8.0,,2016-02-02T06:41:18,2016-02-02T17:49:52,0.8,Clear,2588,2588,0.45,2223,3,27.3,17.7,22.4,25.0,0.0,0.0,0.0,8.3,3.06
02-02-2016,2467,"Khulna,Bangladesh",32.0,17.9,23.6,30.3,17.9,23.3,13.7,58.6,0.0,0.0,0.0,,,,,9.4,302.5,1015.0,19.7,4.4,206.5,17.8,8.0,,2016-02-02T06:41:18,2016-02-02T17:49:52,0.8,Clear,2588,2588,0.45,2223,3,27.3,17.7,22.4,25.0,0.0,0.0,0.0,8.3,3.06
02-02-2017,1006,"Khulna,Bangladesh",28.5,13.1,20.0,27.4,13.1,19.9,11.8,63.2,0.0,0.0,0.0,,,,,12.6,352.1,1016.8,0.0,4.3,188.6,16.3,7.0,,2017-02-02T06:40:59,2017-02-02T17:50:21,0.19,Clear,2954,2954,0.5,2589,1,26.6,15.4,20.7,20.9,0.0,0.0,0.0,12.0,3.75
02-02-2018,1371,"Khulna,Bangladesh",27.5,14.6,20.3,27.2,14.6,20.2,12.3,62.5,0.0,0.0,0.0,,,,,6.8,334.4,1011.6,0.2,5.0,188.9,16.3,7.0,,2018-02-02T06:41:05,2018-02-02T17:50:12,0.56,Clear,3319,3319,1.53,2954,0,26.3,15.1,20.3,20.7,0.0,0.0,0.0,8.7,3.56
02-02-2019,1736,"Khulna,Bangladesh",30.7,12.6,21.2,28.7,12.6,20.8,5.6,40.2,0.0,0.0,0.0,,,,,11.5,319.0,,0.2,,214.4,18.4,8.0,,2019-02-02T06:41:12,2019-02-02T17:50:03,0.91,Clear,3684,3684,0.53,3319,0,27.5,13.6,20.6,20.6,0.0,0.0,0.0,10.2,3.92
02-02-2020,2101,"Khulna,Bangladesh",24.6,11.5,18.0,24.6,11.5,18.0,10.2,62.6,0.0,0.0,0.0,,,,,11.2,341.3,,0.9,,202.3,17.5,7.0,,2020-02-02T06:41:18,2020-02-02T17:49:53,0.25,Clear,4049,4049,3.88,3684,0,23.6,12.1,17.6,16.7,0.0,0.0,0.0,9.7,3.6
02-02-2021,2588,"Khulna,Bangladesh",26.0,9.9,16.9,26.0,9.2,16.9,4.6,48.4,0.0,0.0,0.0,,,,,12.6,3.9,,4.0,,202.3,17.6,7.0,,2021-02-02T06:41:00,2021-02-02T17:50:23,0.66,Clear,4415,4415,0.53,4050,0,23.8,10.9,17.6,16.7,0.0,0.0,0.0,10.6,3.71
02-02-2022,2953,"Khulna,Bangladesh",28.2,15.6,21.6,26.9,15.6,21.4,8.5,46.7,0.0,0.0,0.0,,0.0,0.0,13.0,10.1,241.5,1012.3,0.9,24.1,219.1,18.8,8.0,10.0,2022-02-02T06:41:07,2022-02-02T17:50:14,0.03,Clear,4780,4780,20.28,4415,3,26.8,12.4,20.1,21.2,0.0,0.0,0.0,7.2,3.41
02-02-2023,3318,"Khulna,Bangladesh",28.9,15.1,20.7,27.3,15.1,20.5,5.5,40.5,0.0,0.0,0.0,,0.0,0.0,39.2,29.5,342.0,1013.6,35.7,20.4,243.2,21.0,9.0,10.0,2023-02-02T06:41:13,2023-02-02T17:50:05,0.38,Partially cloudy,5145,5145,0.5,4780,1,25.6,14.7,19.5,18.7,0.0,0.0,0.0,15.4,4.08
02-03-2012,61,"khulna,Bangladesh",33.5,18.8,26.0,32.5,18.8,25.7,14.4,52.0,2.7,100.0,54.17,rain,,,,13.3,245.4,1006.0,17.4,5.5,233.4,20.2,8.0,,2012-03-02T06:22:22,2012-03-02T18:05:50,0.3,Rain,1156,1156,0.44,791,55,29.3,22.1,24.9,28.5,1.9,1.9,7.0,8.9,3.45
02-03-2015,548,"Khulna,Bangladesh",36.6,20.0,27.2,35.1,20.0,26.7,14.6,52.5,0.0,0.0,0.0,,,,,14.4,253.9,1013.2,3.3,4.3,261.4,22.6,9.0,,2015-03-02T06:22:59,2015-03-02T18:05:30,0.38,Clear,2251,2251,0.37,1886,2,31.2,19.6,25.3,27.3,0.0,0.0,0.0,17.3,4.96
