datetime,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,river_discharge,tempmax_y,tempmin_y,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
2019-09-17,35.4,25.6,29.3,45.5,25.6,34.9,26.0,83.8,2.1,100.0,70.83,11.2,172.1,1006.1,77.8,5.1,222.7,19.4,7.0,181.81,32.5,25.8,34.9,0.0,0.0,0.0,9.8,4.27
2014-10-17,33.2,22.0,26.3,37.5,22.0,28.2,22.9,82.9,0.0,0.0,0.0,8.6,344.1,1011.6,43.7,6.0,214.8,18.5,8.0,156.04,30.5,22.2,30.7,0.0,0.0,0.0,8.9,3.8
2015-10-17,33.1,23.7,27.5,38.5,23.7,30.0,23.4,79.2,0.2,100.0,8.33,6.1,304.7,1012.2,24.3,6.2,232.8,20.1,8.0,230.21,29.7,23.4,32.3,0.0,0.0,0.0,4.1,3.31
2017-10-17,34.1,22.9,28.0,42.1,22.9,31.7,23.6,77.8,0.0,0.0,0.0,10.8,343.8,1004.9,32.8,5.0,212.9,18.4,8.0,264.46,32.0,25.2,34.1,1.4,1.4,4.0,9.9,4.03
2018-10-17,33.0,20.1,25.6,33.6,20.1,26.2,19.8,72.9,0.0,0.0,0.0,8.3,291.5,1011.4,19.9,5.4,239.9,20.7,8.0,167.66,30.0,21.9,30.0,0.0,0.0,0.0,7.7,4.02
2019-10-17,34.1,23.6,27.9,40.7,23.6,31.1,24.4,82.5,2.5,100.0,70.83,7.2,266.2,1012.2,51.5,5.0,244.6,21.1,9.0,165.72,30.9,24.2,33.2,0.9,0.9,3.0,8.2,3.56
2014-11-17,29.6,15.3,21.9,31.4,15.3,21.9,15.5,70.2,0.0,0.0,0.0,9.4,334.1,1013.1,22.7,4.2,172.8,14.8,7.0,78.07,28.1,16.9,24.6,0.0,0.0,0.0,7.3,3.34
2015-11-17,31.1,20.1,23.8,34.0,20.1,24.1,19.9,79.7,0.0,0.0,0.0,7.9,247.3,1011.3,65.2,4.6,86.9,7.5,3.0,116.76,27.5,21.8,27.9,0.0,0.0,0.0,7.4,1.35
2017-11-17,27.0,20.8,24.0,29.7,20.8,24.3,22.1,89.5,1.5,100.0,54.17,10.4,47.2,1011.4,86.2,5.4,125.2,10.9,5.0,191.75,25.1,21.2,27.3,18.9,18.9,19.0,8.7,0.95
2018-11-17,30.5,18.5,24.1,31.0,18.5,24.3,18.7,74.7,0.0,0.0,0.0,13.0,259.4,1011.6,7.0,5.0,185.2,15.8,7.0,85.5,29.9,20.0,27.9,0.0,0.0,0.0,10.3,3.3
2019-11-17,31.1,17.7,23.4,32.5,17.7,23.7,19.8,81.5,0.0,0.0,0.0,7.9,308.1,1012.7,3.3,4.2,197.8,17.1,7.0,163.44,28.0,20.3,26.7,0.0,0.0,0.0,6.8,3.12
2014-12-17,27.1,13.7,19.2,26.5,13.7,19.2,10.8,61.6,0.0,0.0,0.0,15.5,325.1,1015.4,11.9,4.4,174.0,14.9,7.0,71.78,24.1,13.6,18.2,0.0,0.0,0.0,14.5,3.11
2015-12-17,27.1,12.5,18.8,26.6,12.5,18.7,8.2,53.6,0.0,0.0,0.0,11.9,7.7,0.0,0.5,0.0,172.2,14.9,7.0,76.09,24.1,12.8,19.6,0.4,0.4,2.0,7.9,3.02
2017-12-17,25.1,12.3,17.9,25.1,12.3,17.9,14.4,81.6,0.0,0.0,0.0,9.7,340.2,1017.0,5.4,4.6,160.4,13.9,6.0,129.02,24.4,13.9,20.6,0.0,0.0,0.0,10.1,2.88
2018-12-17,23.7,17.2,19.9,23.7,17.2,19.9,16.8,83.1,8.2,100.0,100.0,16.9,10.5,0.0,77.6,0.0,89.1,7.5,4.0,78.98,21.8,17.5,19.5,6.6,6.6,18.0,18.3,1.24
2019-12-17,25.1,14.5,19.7,25.1,14.5,19.7,16.5,83.2,0.0,0.0,0.0,11.5,350.8,1016.7,17.5,5.2,167.7,14.3,6.0,86.5,25.4,16.9,21.7,0.0,0.0,0.0,11.8,2.2
2015-01-18,25.6,9.7,16.1,25.6,8.4,16.1,8.2,64.6,0.0,0.0,0.0,11.5,316.5,1015.8,13.8,3.2,193.5,16.7,7.0,24.12,22.9,13.3,17.5,0.0,0.0,0.0,11.1,2.85
2016-01-18,28.6,15.1,20.3,27.3,15.1,20.2,9.9,55.5,0.0,0.0,0.0,10.8,13.4,1013.3,17.1,3.8,167.9,14.7,6.0,19.18,25.7,15.0,21.0,0.0,0.0,0.0,7.7,3.25
2017-01-18,27.4,12.1,18.6,26.6,12.1,18.6,10.6,63.9,0.0,0.0,0.0,14.8,354.9,1017.5,0.0,4.5,186.3,16.1,7.0,24.59,26.1,13.8,18.9,0.0,0.0,0.0,12.6,3.75
2018-01-18,24.7,8.6,15.9,24.7,7.0,15.7,8.7,65.0,0.0,0.0,0.0,10.8,326.1,1013.3,0.0,4.0,175.5,15.0,7.0,42.05,24.2,13.0,18.5,0.0,0.0,0.0,9.3,3.14
2019-01-18,27.8,10.1,18.5,26.5,10.1,18.3,4.0,43.1,0.0,0.0,0.0,9.4,306.9,0.0,0.0,0.0,182.0,15.7,7.0,28.85,25.6,12.9,19.3,0.0,0.0,0.0,9.7,3.46
2015-02-18,31.0,18.4,24.3,31.4,18.4,24.4,18.3,73.4,1.4,100.0,33.33,10.4,209.0,1011.8,12.5,4.8,216.5,18.7,8.0,2.72,27.9,18.4,26.1,1.8,1.8,3.0,10.9,3.61
2016-02-18,36.4,21.3,27.9,36.4,21.3,27.9,15.9,53.1,0.0,0.0,0.0,11.2,283.0,1013.7,26.1,4.4,227.7,19.5,8.0,0.41,32.3,21.0,30.0,0.0,0.0,0.0,11.5,4.49
2017-02-18,33.5,18.3,24.6,31.5,18.3,24.2,12.6,52.7,0.0,0.0,0.0,6.8,279.6,1015.3,1.3,4.1,207.0,18.0,8.0,0.47,29.7,19.3,26.9,0.0,0.0,0.0,6.5,3.74
2018-02-18,31.0,14.9,22.4,29.3,14.9,22.1,13.5,62.4,0.0,0.0,0.0,11.9,299.3,1011.8,0.0,5.2,225.4,19.4,8.0,0.56,29.0,16.3,23.7,0.0,0.0,0.0,9.0,4.15
2019-02-18,31.0,17.5,23.6,29.2,17.5,23.1,9.3,43.8,0.0,0.0,0.0,7.9,260.6,0.0,0.9,0.0,220.2,19.1,8.0,1.59,27.5,15.8,22.2,0.0,0.0,0.0,9.1,4.15
2015-03-18,37.6,22.5,29.0,37.0,22.5,28.9,16.8,52.1,0.0,0.0,0.0,11.9,299.8,1010.5,9.4,5.7,251.3,21.6,9.0,0.34,32.0,21.6,29.1,0.0,0.0,0.0,15.0,4.84
2016-03-18,36.0,20.3,27.9,35.5,20.3,28.5,19.1,64.6,0.0,0.0,0.0,11.2,238.6,1010.6,6.3,5.0,267.9,23.3,9.0,0.41,32.1,22.3,31.5,2.1,2.1,2.0,11.5,4.48
2017-03-18,32.3,19.5,25.7,34.0,19.5,26.4,20.6,76.4,0.0,0.0,0.0,16.2,214.1,1009.2,15.5,5.2,240.4,20.8,8.0,31.66,28.6,22.4,29.2,2.9,2.9,6.0,16.6,3.73
2018-03-18,36.9,21.9,29.0,37.2,21.9,29.1,17.4,55.0,0.1,100.0,4.17,7.6,247.2,1010.6,14.9,5.6,257.0,22.3,9.0,0.5,32.7,22.8,31.2,0.2,0.2,1.0,10.1,4.67
2019-03-18,30.4,21.4,25.3,30.1,21.4,25.4,18.6,70.2,13.0,100.0,50.0,18.4,288.9,0.0,13.4,0.0,227.3,19.7,8.0,17.54,29.1,22.0,27.4,0.0,0.0,0.0,12.0,2.97
2015-04-18,35.8,24.6,29.5,41.7,24.6,31.8,22.7,69.7,0.0,0.0,0.0,22.0,210.8,1006.1,25.7,6.9,296.0,25.6,10.0,53.7,32.4,25.1,32.4,0.4,0.4,2.0,18.5,5.47
2016-04-18,39.1,27.2,31.9,43.4,30.7,36.7,23.5,64.3,0.0,0.0,0.0,20.5,196.5,1005.7,54.1,6.9,240.8,20.7,7.0,55.62,34.9,27.7,35.1,0.0,0.0,0.0,22.7,5.7
2017-04-18,37.2,24.4,30.2,39.9,24.4,32.7,22.4,66.4,0.0,0.0,0.0,20.2,192.5,1007.6,46.3,6.6,288.7,25.0,9.0,46.64,34.4,25.6,33.3,0.0,0.0,0.0,17.4,5.63
2018-04-18,36.1,22.2,29.1,40.2,22.2,31.5,22.9,72.3,7.9,100.0,45.83,14.8,187.5,1007.9,24.9,6.4,282.3,24.3,9.0,58.43,34.1,26.6,34.1,1.0,1.0,5.0,16.5,4.83
2019-04-18,37.8,24.8,31.1,37.3,24.8,31.7,18.9,54.0,0.0,0.0,0.0,10.8,303.9,0.0,1.2,0.0,279.9,24.2,9.0,85.5,33.0,24.0,32.9,0.0,0.0,0.0,11.1,5.56
2015-05-18,36.2,24.9,30.1,42.8,24.9,34.1,24.2,73.6,3.7,100.0,66.67,13.7,188.3,1004.1,52.8,6.6,305.6,26.4,10.0,142.88,32.6,25.7,34.1,1.1,1.1,4.0,15.9,4.47
2017-05-18,36.0,22.9,29.6,49.7,22.9,36.7,26.4,84.3,6.2,100.0,100.0,9.7,183.0,1003.3,81.6,6.3,154.3,13.3,6.0,115.41,35.4,27.2,37.8,3.7,3.7,6.0,13.2,4.63
2018-05-18,33.6,22.9,28.1,40.7,22.9,31.9,25.0,84.8,19.4,100.0,95.83,11.5,202.6,1004.1,24.8,6.3,267.1,23.0,9.0,231.81,29.9,23.7,31.6,15.7,15.7,13.0,12.8,2.71
2019-05-18,37.4,27.5,31.3,44.4,32.3,37.7,25.2,72.7,0.2,100.0,8.33,16.2,198.7,0.0,60.5,0.0,183.8,15.9,7.0,138.32,36.1,28.3,37.5,0.0,0.0,0.0,18.9,5.8
2015-06-18,34.8,26.3,29.3,46.0,26.3,34.8,25.9,82.9,3.2,100.0,33.33,13.3,117.8,1001.0,78.5,7.2,142.9,12.3,5.0,187.8,32.1,26.2,34.2,1.5,1.5,4.0,16.4,4.76
2017-06-18,31.7,27.1,29.0,43.1,31.7,36.6,27.2,90.1,5.8,100.0,100.0,20.5,200.1,1001.8,73.4,4.0,164.5,14.2,5.0,171.98,32.5,28.1,34.8,17.3,17.3,10.0,18.8,2.61
2018-06-18,38.4,26.4,30.5,52.4,26.4,39.4,27.3,84.5,3.1,100.0,100.0,11.9,181.9,998.6,64.4,6.5,160.7,13.8,5.0,245.04,36.0,28.2,39.4,0.0,0.0,0.0,13.7,5.69
2019-06-18,35.1,26.3,29.8,46.3,26.3,36.9,26.3,82.6,6.8,100.0,100.0,14.8,178.4,999.5,68.6,5.4,154.2,13.2,5.0,196.24,34.9,28.3,38.2,6.2,6.2,6.0,13.0,4.51
2015-07-18,31.7,25.9,27.9,41.7,25.9,32.0,26.2,90.9,22.4,100.0,100.0,15.5,206.6,998.5,86.6,5.8,148.2,12.5,5.0,467.81,29.1,25.8,33.0,19.9,19.9,20.0,13.5,1.92
2017-07-18,34.4,26.5,28.7,43.6,26.5,34.2,26.3,87.7,2.3,100.0,83.33,17.3,123.3,999.0,76.7,5.5,140.4,11.9,5.0,247.89,32.0,26.2,33.2,1.9,1.9,9.0,22.9,4.82
2018-07-18,34.4,26.9,29.9,46.0,31.1,38.0,27.0,85.1,6.4,100.0,87.5,14.0,147.2,998.7,84.4,6.1,280.6,24.2,9.0,220.31,32.2,25.9,34.9,1.6,1.6,6.0,15.4,4.09
2019-07-18,34.9,26.4,29.2,46.6,26.4,34.9,26.3,85.5,0.3,100.0,12.5,11.2,160.1,1000.1,66.6,5.7,217.3,18.8,8.0,224.42,32.7,27.1,35.9,1.1,1.1,3.0,12.5,3.87
2015-08-18,31.0,26.2,28.5,41.5,26.2,34.6,26.7,90.4,14.6,100.0,100.0,22.0,209.1,1005.5,82.3,6.4,224.2,19.1,7.0,467.81,30.2,26.4,32.5,7.7,7.7,12.0,20.8,2.63
2017-08-18,31.3,25.7,28.3,42.3,25.7,33.4,26.4,89.8,6.0,100.0,91.67,21.2,121.8,1001.1,68.8,6.0,211.2,18.3,6.0,402.65,30.8,26.0,32.3,1.2,1.2,5.0,21.6,3.58
2018-08-18,34.9,26.7,29.7,46.7,26.7,37.1,26.8,85.3,1.6,100.0,66.67,8.3,160.3,997.7,81.8,6.0,136.1,11.8,5.0,268.77,33.0,26.3,36.2,0.0,0.0,0.0,9.2,4.79
2019-08-18,31.7,25.8,27.6,40.2,25.8,31.4,26.0,91.2,63.9,100.0,79.17,20.2,166.5,1003.8,74.2,5.0,170.5,14.7,6.0,312.33,30.9,25.7,33.1,4.4,4.4,9.0,18.0,3.71
2014-09-18,34.9,26.8,29.3,46.7,30.6,36.6,26.8,86.9,2.3,100.0,50.0,7.6,151.5,1003.0,73.4,6.1,130.1,11.2,5.0,183.93,31.6,26.3,34.7,9.4,9.4,6.0,13.1,3.59
2015-09-18,34.4,26.5,29.0,47.5,26.5,35.5,26.8,88.7,4.1,100.0,62.5,9.0,334.1,1004.6,81.6,6.8,110.0,9.5,4.0,334.74,32.9,26.0,36.0,11.1,11.1,11.0,7.9,3.52
2017-09-18,34.1,26.1,28.2,41.1,26.1,32.6,26.0,88.6,13.8,100.0,100.0,9.7,184.9,1003.0,78.4,6.0,169.5,14.6,5.0,305.9,31.1,25.3,32.6,12.2,12.2,11.0,15.1,2.79
2018-09-18,33.0,25.9,28.9,44.0,25.9,34.6,26.1,85.2,0.0,0.0,0.0,11.5,343.8,1000.6,71.0,6.1,141.5,12.1,5.0,197.61,33.4,26.8,36.9,0.2,0.2,1.0,8.0,4.25
2019-09-18,34.1,25.6,29.0,43.8,25.6,34.5,26.1,85.4,4.6,100.0,79.17,9.4,132.0,1008.6,40.5,5.6,272.9,23.5,9.0,176.01,32.5,25.6,34.6,1.6,1.6,2.0,13.8,4.42
2014-10-18,31.3,21.9,25.7,33.5,21.9,26.6,21.8,80.1,0.0,0.0,0.0,9.0,316.8,1011.5,58.0,5.8,214.2,18.6,8.0,150.36,29.4,21.8,29.6,0.0,0.0,0.0,8.2,3.92
2015-10-18,33.0,23.7,27.5,38.8,23.7,29.8,23.2,78.1,0.0,0.0,0.0,7.2,332.4,1012.8,13.0,6.2,238.7,20.5,8.0,223.39,30.5,23.4,31.9,0.3,0.3,1.0,8.2,3.72
2017-10-18,32.7,24.2,27.4,42.9,24.2,30.9,25.4,89.1,3.1,100.0,75.0,12.2,105.2,1005.9,67.8,6.1,115.1,9.9,4.0,257.82,31.0,25.1,32.2,11.5,11.5,12.0,13.5,2.63
2018-10-18,33.4,21.6,26.2,38.6,21.6,27.7,21.7,77.5,0.0,0.0,0.0,8.3,213.8,1010.4,8.6,4.9,230.0,19.9,8.0,158.59,30.3,22.0,30.7,0.0,0.0,0.0,7.2,3.49
2019-10-18,31.9,23.9,28.0,38.9,23.9,32.0,24.7,82.7,1.5,100.0,45.83,6.5,12.9,1012.6,11.7,5.9,223.9,19.3,8.0,161.55,31.3,24.5,33.6,0.3,0.3,2.0,6.3,3.64
2014-11-18,29.7,15.4,22.2,29.3,15.4,22.2,16.2,71.5,0.0,0.0,0.0,9.0,344.1,1014.4,11.5,4.5,177.8,15.2,7.0,77.34,28.2,18.9,24.7,0.0,0.0,0.0,8.7,3.35
2015-11-18,30.9,20.6,24.6,31.7,20.6,24.9,20.2,78.5,0.6,100.0,16.67,7.9,232.3,1013.7,50.2,4.8,137.6,11.9,6.0,114.35,26.9,18.8,25.5,0.0,0.0,0.0,7.6,2.0
2017-11-18,30.0,22.0,25.7,35.1,22.0,27.3,23.2,86.9,5.2,100.0,75.0,8.6,15.8,1011.1,58.7,5.4,191.3,16.4,7.0,189.11,27.9,22.2,28.8,0.0,0.0,0.0,6.4,1.92
2018-11-18,29.4,17.5,23.0,29.5,17.5,23.1,17.2,72.5,0.0,0.0,0.0,10.4,9.4,1013.7,2.3,5.2,174.8,14.9,7.0,84.7,28.8,18.3,25.9,0.0,0.0,0.0,10.4,3.38
2019-11-18,30.1,17.8,23.0,30.9,17.8,23.2,19.4,82.1,0.0,0.0,0.0,7.6,305.5,1012.8,2.9,3.3,192.3,16.5,7.0,157.85,28.1,18.8,26.6,0.0,0.0,0.0,7.9,3.21
2014-12-18,25.5,9.5,16.7,25.5,8.2,16.6,8.9,64.4,0.0,0.0,0.0,14.0,345.9,1017.9,4.0,4.8,179.9,15.6,7.0,71.61,23.5,13.3,17.5,0.0,0.0,0.0,12.4,3.05
2015-12-18,21.5,13.7,17.6,21.5,13.7,17.6,12.6,72.7,3.9,100.0,54.17,14.8,20.6,0.0,34.9,0.0,95.4,8.3,4.0,76.09,19.7,14.3,18.8,5.5,5.5,7.0,7.7,0.86
2017-12-18,24.1,12.0,18.0,24.1,12.0,18.0,15.4,85.7,0.0,0.0,0.0,9.0,339.9,1017.4,29.4,4.6,155.6,13.5,6.0,124.31,23.7,16.5,21.2,0.0,0.0,0.0,9.7,2.34
2018-12-18,26.7,16.6,20.8,26.7,16.6,20.8,18.1,85.6,11.0,100.0,95.83,18.0,21.3,0.0,42.3,0.0,140.2,12.0,5.0,84.51,19.8,15.5,17.4,6.3,6.3,11.0,18.0,1.11
2019-12-18,22.4,12.8,17.3,22.4,12.8,17.3,13.9,82.0,0.0,0.0,0.0,16.6,344.0,1017.4,9.4,5.1,178.2,15.2,7.0,85.5,23.8,13.2,18.3,0.0,0.0,0.0,14.0,3.03
2015-01-19,25.0,9.4,15.9,25.0,8.1,15.8,8.8,67.2,0.0,0.0,0.0,9.4,342.5,1016.7,4.5,3.4,178.5,15.3,7.0,27.84,22.5,13.1,17.9,0.0,0.0,0.0,8.8,2.5
2016-01-19,30.5,14.8,21.7,28.9,14.8,21.5,11.8,56.9,0.0,0.0,0.0,6.1,120.3,1013.2,16.7,4.1,172.1,14.9,7.0,23.6,26.5,16.8,22.8,0.0,0.0,0.0,6.6,2.92
2017-01-19,27.7,11.5,18.5,26.9,11.5,18.4,10.9,65.4,0.0,0.0,0.0,18.0,347.2,1017.5,19.4,4.6,198.0,17.2,7.0,27.71,26.6,14.1,19.0,0.0,0.0,0.0,14.4,3.73
2018-01-19,24.5,8.2,15.6,24.5,6.6,15.4,7.3,60.8,0.0,0.0,0.0,9.7,335.9,0.0,0.0,0.0,189.4,16.3,7.0,44.6,24.6,12.7,18.2,0.0,0.0,0.0,9.6,3.34
2019-01-19,27.9,10.0,18.1,26.6,8.6,17.8,2.8,39.8,0.0,0.0,0.0,11.2,329.3,0.0,0.0,0.0,170.9,14.7,6.0,32.34,25.9,13.5,18.8,0.0,0.0,0.0,9.8,3.69
2015-02-19,30.5,16.9,23.2,30.4,16.9,23.3,18.8,79.3,10.2,100.0,50.0,11.9,194.2,1013.0,30.6,5.2,214.1,18.4,7.0,4.15,26.6,19.3,25.4,6.5,6.5,4.0,6.7,2.78
2016-02-19,36.5,20.9,27.8,35.4,20.9,27.9,17.4,59.3,0.0,0.0,0.0,15.8,246.0,1012.9,39.6,4.7,231.2,19.8,8.0,0.41,33.0,22.8,30.4,0.0,0.0,0.0,10.0,4.69
2017-02-19,32.8,18.8,24.9,31.9,18.8,24.8,16.5,63.6,0.0,0.0,0.0,9.0,253.7,1013.2,10.4,4.0,189.7,16.5,7.0,0.47,29.2,20.4,27.2,0.0,0.0,0.0,9.9,3.59
2018-02-19,31.1,16.3,22.9,33.0,16.3,22.9,14.9,65.1,0.0,0.0,0.0,9.4,273.5,1012.5,1.0,4.6,213.4,18.4,8.0,0.56,29.5,16.4,25.0,0.0,0.0,0.0,9.1,4.24
2019-02-19,33.7,18.0,24.9,31.7,18.0,24.3,13.5,57.4,0.0,0.0,0.0,10.8,221.6,0.0,0.0,0.0,235.3,20.4,8.0,1.28,29.2,17.9,25.0,0.0,0.0,0.0,14.1,4.01
2015-03-19,37.3,20.1,28.2,35.7,20.1,27.7,13.7,45.9,0.0,0.0,0.0,14.0,337.1,1012.1,1.1,6.1,271.3,23.5,9.0,0.34,32.4,21.1,28.2,0.0,0.0,0.0,12.8,5.56
2016-03-19,35.6,22.6,27.8,37.6,22.6,28.9,22.1,75.2,4.1,100.0,37.5,17.6,210.7,1008.8,20.5,5.5,238.9,20.7,8.0,0.66,30.9,24.4,32.2,5.6,5.6,8.0,12.5,3.57
2017-03-19,33.2,20.1,25.7,32.6,20.1,25.6,18.7,70.2,0.1,100.0,4.17,10.1,207.0,1011.7,17.2,4.7,275.2,23.9,9.0,29.62,30.6,20.7,28.5,2.7,2.7,8.0,8.8,4.45
2018-03-19,38.4,21.0,28.8,36.3,21.0,28.4,13.8,49.1,0.3,100.0,12.5,10.4,302.3,1011.5,5.2,5.2,283.8,24.5,10.0,0.5,34.2,19.9,28.7,0.0,0.0,0.0,11.0,5.9
2019-03-19,32.4,21.1,25.9,33.0,21.1,26.2,19.0,69.0,0.0,0.0,0.0,13.3,238.3,0.0,17.9,0.0,249.8,21.7,9.0,17.79,30.6,21.5,28.7,0.8,0.8,2.0,13.8,4.24
2015-04-19,36.9,24.8,30.2,44.2,24.8,33.8,23.7,71.1,0.0,0.0,0.0,15.8,190.1,1007.0,24.7,7.2,297.3,25.8,10.0,53.7,34.0,26.3,33.7,0.3,0.3,2.0,19.2,5.4
2016-04-19,41.9,27.2,32.8,44.4,30.7,37.2,22.6,59.9,0.0,0.0,0.0,22.7,203.4,1005.7,16.5,7.0,301.5,26.0,10.0,55.89,36.9,27.8,35.7,0.0,0.0,0.0,21.7,6.85
2017-04-19,34.9,26.4,30.0,40.7,26.4,34.4,24.3,73.5,16.5,100.0,100.0,25.9,196.8,1005.6,65.0,6.4,225.7,19.6,8.0,51.12,33.4,25.3,31.9,18.7,18.7,10.0,25.2,4.35
2018-04-19,36.3,25.3,29.9,46.4,25.3,33.9,24.3,74.8,4.8,100.0,62.5,15.1,186.1,1005.5,29.5,6.2,293.9,25.5,10.0,63.27,34.2,26.5,34.1,3.6,3.6,8.0,18.6,4.78
2019-04-19,38.3,24.3,30.7,40.0,24.3,32.4,21.1,61.9,0.0,0.0,0.0,15.1,269.2,0.0,9.6,0.0,249.6,21.5,9.0,82.56,33.1,24.0,32.5,1.4,1.4,2.0,14.1,4.71
2015-05-19,37.1,26.0,31.0,42.6,26.0,35.8,24.4,70.5,0.1,100.0,4.17,13.0,172.4,1003.2,59.0,6.7,294.2,25.5,10.0,138.0,32.1,25.7,35.0,0.4,0.4,3.0,10.1,4.33
2017-05-19,37.4,26.9,30.5,46.4,30.9,38.2,26.5,80.8,6.6,100.0,58.33,10.1,190.5,1004.2,53.1,6.3,156.0,13.3,5.0,114.61,36.2,28.1,38.0,2.1,2.1,5.0,13.8,5.23
2018-05-19,33.8,23.7,28.8,40.9,23.7,33.0,25.2,82.6,26.2,100.0,70.83,14.4,193.7,1004.0,6.7,5.9,279.7,24.1,9.0,224.94,31.7,23.0,33.3,7.8,7.8,7.0,12.3,3.86
2019-05-19,37.3,27.4,31.5,42.6,32.5,37.9,25.2,72.6,0.0,0.0,0.0,13.7,200.7,0.0,52.8,0.0,187.5,16.0,6.0,130.52,36.2,27.7,37.4,10.2,10.2,3.0,14.9,5.01
2015-06-19,34.5,26.2,29.9,42.5,26.2,35.9,25.9,80.8,1.0,100.0,41.67,21.2,124.3,1000.5,51.4,7.7,277.4,24.0,8.0,176.83,32.5,26.7,33.4,2.7,2.7,5.0,20.0,4.5
2017-06-19,33.1,25.2,28.6,44.2,25.2,35.6,27.1,92.1,26.7,100.0,100.0,19.8,193.2,1001.0,85.0,5.9,84.1,7.2,3.0,192.2,31.3,25.9,34.6,38.2,38.2,23.0,20.3,1.91
2018-06-19,33.1,27.1,29.8,48.3,30.4,38.5,27.2,86.3,8.5,100.0,100.0,10.1,171.2,999.6,73.1,6.1,152.3,12.8,5.0,235.59,35.2,28.3,38.3,0.0,0.0,0.0,15.5,4.7
2019-06-19,38.7,27.4,30.5,51.6,32.6,39.4,27.2,83.8,5.2,100.0,50.0,11.2,184.6,999.6,66.7,5.6,145.7,12.4,5.0,205.54,35.0,28.0,38.1,4.0,4.0,8.0,15.0,4.91
2015-07-19,30.4,25.7,27.1,39.6,25.7,30.3,26.1,94.2,46.0,100.0,100.0,18.0,188.9,998.8,91.6,6.2,147.2,12.8,5.0,478.73,30.0,25.4,32.1,23.9,23.9,19.0,15.0,1.79
2017-07-19,29.7,26.5,27.9,39.0,26.5,33.5,26.7,93.1,29.9,100.0,91.67,24.5,150.7,999.0,77.5,4.6,121.3,10.4,4.0,242.22,29.7,25.8,31.7,19.2,19.2,24.0,19.8,2.97
2018-07-19,36.1,27.4,30.9,54.3,32.6,40.5,27.4,82.9,1.1,100.0,45.83,7.9,141.2,997.1,80.1,6.5,249.0,21.5,8.0,215.27,34.3,26.7,37.8,0.2,0.2,1.0,8.0,5.14
2019-07-19,35.7,26.4,29.5,45.9,26.4,36.1,26.5,85.1,7.8,100.0,70.83,14.0,150.0,1001.8,69.5,5.6,198.3,17.1,6.0,218.28,32.6,26.9,35.1,1.4,1.4,8.0,14.7,4.5
2015-08-19,32.1,26.6,29.0,44.3,26.6,35.9,27.1,89.9,20.0,100.0,100.0,20.2,214.0,1004.6,95.0,6.6,204.3,17.7,6.0,477.63,30.2,26.5,33.0,21.8,21.8,19.0,22.2,2.17
2017-08-19,32.1,25.8,28.2,41.2,25.8,33.2,26.3,89.6,11.9,100.0,100.0,19.4,133.6,1004.0,61.3,6.1,256.1,22.1,9.0,382.71,31.7,25.7,32.6,4.6,4.6,9.0,22.3,3.83
2018-08-19,29.9,26.4,28.0,40.4,26.4,33.7,26.7,92.8,19.2,100.0,87.5,18.0,179.1,997.3,88.6,5.7,93.0,7.9,3.0,262.03,31.5,26.1,33.7,5.6,5.6,11.0,16.6,2.91
2019-08-19,34.7,25.6,28.8,42.9,25.6,34.1,26.1,86.1,4.5,100.0,75.0,18.4,186.1,1004.8,72.9,5.1,290.9,24.9,9.0,302.39,32.2,26.1,34.6,0.5,0.5,4.0,14.8,4.46
2014-09-19,32.5,26.7,28.4,43.1,26.7,34.6,26.7,91.0,12.8,100.0,100.0,15.8,116.5,1004.9,82.5,6.6,92.8,8.0,3.0,184.35,30.5,25.3,31.9,12.2,12.2,17.0,22.0,2.96
2015-09-19,29.9,25.9,27.6,40.1,25.9,32.0,26.3,93.0,32.8,100.0,100.0,13.7,147.5,1004.5,89.5,6.9,99.4,8.5,3.0,333.97,28.7,25.5,31.8,16.2,16.2,17.0,16.5,1.68
2017-09-19,30.9,25.6,27.3,40.5,25.6,31.1,26.2,94.1,62.4,100.0,100.0,10.1,165.7,1002.3,91.8,5.7,120.9,10.4,4.0,318.15,29.7,25.2,32.2,15.4,15.4,20.0,11.8,2.05
2018-09-19,36.0,26.1,29.3,47.9,26.1,36.0,26.4,85.2,0.0,0.0,0.0,9.4,42.4,1003.0,73.2,5.7,119.2,10.3,4.0,191.75,33.1,25.7,35.1,17.3,17.3,9.0,15.4,3.79
2019-09-19,35.9,25.7,29.5,46.2,25.7,35.2,25.9,82.3,3.0,100.0,79.17,7.6,171.2,1009.3,26.4,5.4,264.0,22.9,9.0,170.79,32.7,25.6,35.4,0.0,0.0,0.0,7.5,4.31
2014-10-19,31.3,20.6,25.6,32.5,20.6,26.4,20.7,76.2,0.0,0.0,0.0,9.4,310.4,1011.0,5.3,5.7,242.4,20.8,8.0,144.88,29.8,19.9,29.1,0.0,0.0,0.0,8.1,4.03
2015-10-19,33.1,23.4,27.7,38.3,23.4,30.2,23.3,77.9,0.0,0.0,0.0,7.6,324.9,1012.0,10.3,6.2,230.1,19.9,8.0,216.77,30.3,24.0,32.4,0.0,0.0,0.0,6.1,3.67
