name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Chittagong,2023-01-28T01:00:00,20.5,20.5,13.9,65.86,0,0,,0,,32.4,16.6,20.1,1012,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-28T02:00:00,20.1,20.1,13.4,65.35,0,0,,0,,32,17.6,20.2,1011,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-28T03:00:00,19.6,19.6,19,96.63,0,0,,0,,32,0.3,300,1013.5,0,5,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-28T04:00:00,19.6,19.6,13.3,66.97,0,0,,0,,31.7,19.1,19.7,1011,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-28T05:00:00,19.3,19.3,13.3,68.23,0,0,,0,,31.3,19.1,23.5,1012,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-28T06:00:00,19.1,19.1,18,93.83,0,0,,,,28.1,0.2,359,1013.9,0,5,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-28T07:00:00,20,20,18,88.27,0,0,,0,,26.6,9.4,20,1013,0,2,8,0,0,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-28T08:00:00,21,21,19,88.35,0,0,,0,,26.3,0,0,1014,0,1,156,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-28T09:00:00,23,23,19,78.17,0,0,,0,,27.7,0.2,27,1015.9,2,4.8,377,1.4,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-28T10:00:00,23,23,17,68.97,0,0,,0,,23,14.8,30,1014,0,3,572,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-28T11:00:00,25,25,17,61.16,0,0,,0,,21.2,18.4,30,1013,0,3,715,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-28T12:00:00,29,29.4,16.9,48.21,0,0,,,,24.5,6.2,48,1014.2,0,5.9,794,2.9,8,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-28T13:00:00,28,28,15,45.1,0,0,,0,,28.4,22.3,330,1011,0,4,800,2.9,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-28T14:00:00,29,28.8,15,42.55,0,0,,0,,32.8,22.3,330,1010,0,4,735,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-28T15:00:00,30,30.8,17.9,48.31,0,0,,0,,35.6,8.2,273,1011.7,0,5.9,604,2.2,6,10,Clear,clear-day,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-28T16:00:00,28,28,15,45.1,0,0,,0,,36.7,25.9,330,1010,0,4,418,1.5,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-28T17:00:00,28,28,15,45.1,0,0,,0,,36,25.9,330,1010,0,4,200,0.7,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-28T18:00:00,25.1,25.1,18.9,68.59,0,0,,,,34.9,0.9,330,1011.7,0,4.9,21,0.1,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-28T19:00:00,25,25,16,57.39,0,0,,0,,33.8,16.6,330,1011,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-28T20:00:00,24,24,15,57.15,0,0,,0,,31.3,16.6,330,1011,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-28T21:00:00,22.9,22.9,18.9,78.17,0,0,,0,,25.6,0.9,330,1013.2,0,6.8,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-28T22:00:00,22.2,22.2,15.2,64.54,0,0,,0,,25.9,15.5,354.5,1012,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-28T23:00:00,21.6,21.6,14.1,62.36,0,0,,0,,26.6,15.5,7.7,1012,0,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-29T00:00:00,20.4,20.4,18,86.22,0,0,,,,28.8,5.5,359,1013.5,0,5,0,0,0,10,Clear,clear-night,"41965099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-29T01:00:00,20.2,20.2,12.9,62.86,0,0,,0,,29.9,18.4,18.3,1012,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-29T02:00:00,19.6,19.6,12.8,64.81,0,0,,0,,31,19.8,15.7,1011,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-29T03:00:00,19.7,19.7,18,90.32,0,0,,0,,30.2,0.2,28,1013.2,0,5,0,0,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-29T04:00:00,18.8,18.8,12.6,67.24,0,0,,0,,28.8,19.4,14.3,1011,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-29T05:00:00,18.4,18.4,12.3,67.6,0,0,,0,,26.6,18.4,20.1,1012,4.7,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-29T06:00:00,19,19,18,93.8,0,0,,,,25.2,7.7,1,1014.2,0.2,4.9,0,0,0,10,Clear,clear-night,"41966099999,41965099999,41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-29T07:00:00,19,19,17,88.18,0,0,,0,,23,14.8,30,1013,0,2,9,0,0,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-29T08:00:00,18.5,18.5,12.7,68.96,0,0,,0,,21.6,17.3,19.4,1014,1.8,24.1,162,0.6,2,10,Clear,clear-day,remote
Chittagong,2023-01-29T09:00:00,20.1,20.1,18,87.94,0,0,,0,,19.8,0.9,29,1016,0,4.8,390,1.4,4,10,Clear,clear-day,"41963099999,41965099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-29T10:00:00,22,22,18,78.06,0,0,,0,,17.3,14.8,30,1014,0,2,590,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-29T11:00:00,25,25,17,61.16,0,0,,0,,18.4,14.8,20,1014,0,24.1,738,2.7,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-29T12:00:00,26.8,28.2,19.9,65.73,0,0,,,,21.6,15.9,27,1013.1,0,3.1,819,2.9,8,10,Clear,clear-day,"41963099999,41966099999,41978099999,41964099999,VGEG"
Chittagong,2023-01-29T13:00:00,27,27,13,42,0,0,,0,,19.1,18.4,300,1012,0,24.1,826,3,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-29T14:00:00,29,28.6,14,39.89,0,0,,0,,22,22.3,300,1011,0,24.1,761,2.7,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-29T15:00:00,27.9,26.9,7.3,27.24,0,0,,0,,25.6,14,274,1010.3,26.9,5,628,2.3,6,10,Partially cloudy,partly-cloudy-day,"41963099999,41966099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-29T16:00:00,27,26.3,7,28.11,0,0,,0,,24.1,16.6,330,1010,25,24.1,438,1.6,4,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-29T17:00:00,27,26.4,8,30.1,0,0,,0,,21.6,16.6,330,1010,25,24.1,213,0.8,2,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-29T18:00:00,26.4,26.4,13.3,44.32,0,0,,,,21.6,0.4,261,1012.9,1.3,5,24,0.1,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-29T19:00:00,23,23,17,68.97,0,0,,0,,21.2,9.4,290,1012,25,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"41978099999,VGEG"
Chittagong,2023-01-29T20:00:00,23,23,17,68.97,0,0,,0,,16.9,11.2,300,1012,25,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"41978099999,VGEG"
Chittagong,2023-01-29T21:00:00,20,20,19,94.17,0,0,,0,,12.6,0.5,320,1015.8,0,5,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41977099999,41964099999,VGEG"
Chittagong,2023-01-29T22:00:00,22,22,18,78.06,0,0,,0,,13.7,7.6,360,1014,0,5,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-29T23:00:00,20.6,20.6,11.8,57.05,0,0,,0,,14.4,12.2,20.5,1014,3.3,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-30T00:00:00,18.6,18.6,17.1,90.81,0,0,,,,14.8,0.2,340,1016.2,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999"
Chittagong,2023-01-30T01:00:00,18.9,18.9,9.1,52.95,0,0,,0,,14.8,13,42.2,1014,2,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-30T02:00:00,18.6,18.6,9,53.59,0,0,,0,,14.4,12.6,26.3,1014,3.5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-30T03:00:00,18.1,18.1,16.1,88.16,0,0,,0,,14.8,0.2,360,1015.9,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-30T04:00:00,18,18,9.2,56.4,0,0,,0,,14.8,13.3,33.6,1013,100,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-30T05:00:00,17.8,17.8,9.3,57.5,0,0,,0,,15.1,13.7,32.4,1014,94.7,24.1,0,0,0,10,Overcast,cloudy,remote
Chittagong,2023-01-30T06:00:00,16.9,16.9,15,88.83,0,0,,,,13.7,8.1,20,1014.2,0,3.9,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41964099999"
Chittagong,2023-01-30T07:00:00,18,18,16,88.1,0,0,,0,,12.2,9.4,20,1014,26.9,2,9,0,0,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-30T08:00:00,20,20,17,82.87,0,0,,0,,10.8,9.4,30,1015,26.9,2,165,0.6,2,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-30T09:00:00,20.1,20.1,15,72.09,0,0,,0,,7.9,6.2,27,1015.9,0,2.1,392,1.4,4,10,Clear,clear-day,"41963099999,41965099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-30T10:00:00,24,24,16,60.93,0,0,,0,,4.7,9.4,30,1016,0,3,559,2,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-30T11:00:00,26,26,16,54.08,0,0,,0,,7.6,5.4,60,1015,0,4,711,2.6,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-30T12:00:00,30,29.2,13.1,35.32,0,0,,,,11.5,0,5,1015.8,30,6,789,2.8,8,10,Partially cloudy,partly-cloudy-day,"41963099999,41966099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-30T13:00:00,29,28.6,14,39.89,0,0,,0,,13.3,9.4,270,1013,26.9,4,770,2.8,8,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-30T14:00:00,30,29.7,15,40.17,0,0,,0,,18,13,300,1012,50,4,710,2.6,7,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-30T15:00:00,29,27.7,8.2,27.1,0,0,,0,,18.4,11.6,309,1012,49.7,4.1,627,2.3,6,10,Partially cloudy,partly-cloudy-day,"41963099999,41966099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-30T16:00:00,28,26.9,7,26.51,0,0,,0,,16.2,9.4,300,1012,50,4,412,1.5,4,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-30T17:00:00,27,26.3,6,26.24,0,0,,0,,14.4,0,0,1012,50,4,149,0.5,1,10,Partially cloudy,partly-cloudy-day,"41978099999,VGEG"
Chittagong,2023-01-30T18:00:00,24.7,24.7,17.6,64.61,0,0,,,,13,0,0,1012.1,46.2,4,21,0.1,0,10,Partially cloudy,partly-cloudy-night,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG"
Chittagong,2023-01-30T19:00:00,23,23,15,60.7,0,0,,0,,10.8,0,0,1013,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"41978099999,VGEG"
Chittagong,2023-01-30T20:00:00,22,22,14,60.47,0,0,,0,,7.9,0,0,1014,50,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"41978099999,VGEG"
Chittagong,2023-01-30T21:00:00,20.9,20.9,17,78.46,0,0,,0,,3.6,0,0,1014,4,3.9,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-30T22:00:00,21,21,17,77.91,0,0,,0,,6.5,0,0,1014,0,4,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-30T23:00:00,20.7,20.7,11.1,54.13,0,0,,0,,7.2,7.6,67.2,1014,1.9,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-31T00:00:00,18.4,18.4,17.1,92.05,0,0,,,,8.6,0,84.9,1015.7,30,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"41978099999,41977099999,41964099999,41989099999"
Chittagong,2023-01-31T01:00:00,19.6,19.6,9.8,53.13,0,0,,0,,7.6,8.6,70.4,1014,0.1,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-31T02:00:00,19.2,19.2,9.2,52.32,0,0,,0,,9,9.7,73.4,1013,3.1,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-31T03:00:00,17.2,17.2,16.1,93.25,0,0,,0,,10.8,0,65.9,1014.5,0,5,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999"
Chittagong,2023-01-31T04:00:00,18.4,18.4,8.4,52.11,0,0,,0,,13,12.2,46.1,1012,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-31T05:00:00,18.2,18.2,8.4,52.76,0,0,,0,,11.5,11.2,46.5,1012,5,24.1,0,0,0,10,Clear,clear-night,remote
Chittagong,2023-01-31T06:00:00,16.2,16.2,15.1,93.26,0,0,,,,13.3,0.2,30,1014.6,5,4,0,0,0,10,Clear,clear-night,"41966099999,41978099999,41977099999,41964099999"
Chittagong,2023-01-31T07:00:00,17,17,16,93.84,0,0,,0,,13,13,30,1013,0,1,9,0,0,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-31T08:00:00,18,18,16,88.1,0,0,,0,,11.9,0,0,1013,0,1,166,0.6,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-31T09:00:00,20.1,20.1,15,72.18,0,0,,0,,9.4,0.1,359,1014,0,1.2,393,1.4,4,10,Clear,clear-day,"41966099999,41965099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-31T10:00:00,23,23,15,60.7,0,0,,0,,8.3,5.4,10,1014,5,24.1,591,2.1,6,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-31T11:00:00,24,24,15,57.15,0,0,,0,,13,0,0,1013,0,3,739,2.7,7,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-31T12:00:00,27,27.1,13.9,44.41,0,0,,,,13.7,14,301,1012.4,0,3.1,820,3,8,10,Clear,clear-day,"41963099999,41966099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-31T13:00:00,28,27.8,14,42.28,0,0,,0,,17.3,13,300,1011,0,3,828,3,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-31T14:00:00,29,28.6,14,39.89,0,0,,0,,19.8,18.4,280,1010,0,4,764,2.8,8,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-31T15:00:00,29.1,27.7,8,26.67,0,0,,0,,21.2,17.5,284,1009,0,4.1,631,2.3,6,10,Clear,clear-day,"41963099999,41966099999,41978099999,41964099999,VGEG"
Chittagong,2023-01-31T16:00:00,28,27,8,28.39,0,0,,0,,17.6,14.8,240,1009,0,4,441,1.6,4,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-31T17:00:00,27,26.4,8,30.1,0,0,,0,,16.6,11.2,270,1009,0,3,216,0.8,2,10,Clear,clear-day,"41978099999,VGEG"
Chittagong,2023-01-31T18:00:00,24,24,19.9,78.06,0,0,,,,15.1,4.7,252,1009.4,50,3.1,25,0.1,0,10,Partially cloudy,partly-cloudy-night,"41963099999,41966099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-31T19:00:00,23,23,20,83.22,0,0,,0,,14.8,5.4,250,1010,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-31T20:00:00,22,22,20,88.44,0,0,,0,,11.9,9.4,280,1011,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-31T21:00:00,21.9,21.9,19.9,88.27,0,0,,0,,11.2,0,359,1011.8,3.5,3,0,0,0,10,Clear,clear-night,"41963099999,41966099999,41978099999,41964099999,VGEG,41989099999"
Chittagong,2023-01-31T22:00:00,21,21,19,88.35,0,0,,0,,12.2,0,0,1012,0,3,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
Chittagong,2023-01-31T23:00:00,21,21,19,88.35,0,0,,0,,10.4,0,0,1013,0,2,0,0,0,10,Clear,clear-night,"41978099999,VGEG"
