datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration,river_discharge
26-08-2013,237,Naryanganj ,85.2,72.9,79.0,95.9,72.9,82.4,75.5,89.4,0.032,100,29.17,rain,,,,10.1,288.0,1001.1,86.9,2.2,222.3,19.3,8,,2013-08-26T05:49:22,2013-08-26T18:31:58,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42675099999,remote",1333,55,31.5,25.5,27.9,33.8,8.9,8.9,23.0,10.8,3.0,375.7
26-08-2014,602,Naryanganj ,94.2,72.8,81.0,104.2,72.8,85.4,73.8,80.2,0.0,0,0.0,,,,,9.2,284.0,1001.9,65.3,2.5,211.0,18.3,7,,2014-08-26T05:49:18,2014-08-26T18:32:12,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1698,61,30.2,25.2,27.7,33.6,6.1,6.1,7.0,8.9,2.84,522.6
26-08-2015,967,Naryanganj ,90.8,70.8,79.3,101.9,70.8,82.9,73.6,83.7,0.346,100,62.5,rain,,,,12.1,317.8,1003.0,72.8,2.5,227.2,19.6,8,,2015-08-26T05:49:13,2015-08-26T18:32:24,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,remote",2063,51,31.5,26.5,28.8,34.2,0.4,0.4,4.0,13.5,4.04,782.43
26-08-2016,1333,Naryanganj ,87.9,72.8,78.0,100.2,72.8,80.5,75.0,91.2,0.914,100,100.0,rain,,,,8.3,342.9,1006.0,88.7,3.3,176.1,15.3,6,,2016-08-26T05:49:28,2016-08-26T18:31:44,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2429,61,31.9,27.1,29.2,36.1,4.0,4.0,7.0,8.9,2.98,439.55
26-08-2017,1698,Naryanganj ,89.7,75.1,81.6,102.8,75.1,86.6,75.7,83.4,0.264,100,100.0,rain,,,,4.7,251.5,1000.8,83.5,2.9,203.3,17.7,7,,2017-08-26T05:49:23,2017-08-26T18:31:57,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2794,61,31.2,25.8,27.7,33.1,11.8,11.8,18.0,13.1,3.27,782.43
26-08-2018,2063,Naryanganj ,80.6,71.5,75.6,85.4,71.5,76.0,72.4,90.1,0.298,100,91.67,rain,,,,15.9,280.8,1001.6,92.5,2.0,165.0,14.4,6,,2018-08-26T05:49:19,2018-08-26T18:32:10,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3159,51,31.5,26.0,28.5,33.5,0.8,0.8,3.0,17.8,4.19,377.44
26-08-2019,2428,Naryanganj ,80.6,74.4,77.7,87.1,74.4,79.9,75.5,93.0,0.485,100,95.83,rain,,,,9.2,197.9,1002.6,75.6,1.8,97.5,8.3,3,,2019-08-26T05:49:14,2019-08-26T18:32:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3524,51,31.7,26.4,28.8,34.4,0.5,0.5,3.0,16.5,4.42,501.34
26-08-2020,2794,Naryanganj ,82.3,73.7,77.6,89.3,73.7,79.2,73.8,88.5,0.242,100,62.5,rain,,,23.0,14.3,287.9,1006.4,79.5,2.1,167.1,14.3,6,,2020-08-26T05:49:30,2020-08-26T18:31:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",3890,63,29.2,25.5,26.9,30.3,15.4,15.4,15.0,31.1,2.94,562.64
26-08-2021,3186,Naryanganj,91.5,73.3,80.3,100.8,73.3,84.0,73.5,81.4,0.036,100,37.5,rain,,,,11.4,261.5,1004.4,69.5,3.0,202.1,17.5,7,,2021-08-26T05:49:26,2021-08-26T18:31:58,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4255,63,30.8,26.0,27.5,33.4,13.5,13.5,18.0,13.5,2.35,534.8
26-08-2022,3551,Naryanganj,86.6,69.9,79.0,94.3,69.9,82.1,72.6,81.7,0.185,100,50.0,rain,0.0,0.0,12.5,11.4,288.8,1005.5,62.8,6.5,282.5,24.5,9,30.0,2022-08-26T05:49:22,2022-08-26T18:32:11,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",4620,51,32.2,26.5,29.4,35.3,0.8,0.8,5.0,10.0,4.53,340.19
26-09-2013,268,Naryanganj ,90.8,71.0,79.8,96.8,71.0,83.0,73.0,81.3,0.0,0,0.0,,,,,7.6,270.5,1007.3,36.0,2.5,240.2,20.8,8,,2013-09-26T05:58:50,2013-09-26T18:01:35,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1364,61,30.2,25.5,27.3,33.5,13.0,13.0,21.0,7.5,2.72,374.84
26-09-2014,633,Naryanganj ,92.6,65.7,77.8,93.2,65.7,78.8,66.8,70.9,0.0,0,0.0,,,,,7.6,297.7,1010.2,14.9,2.5,286.2,24.6,10,,2014-09-26T05:58:45,2014-09-26T18:01:50,0.07,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1729,63,31.6,25.0,27.2,32.6,9.7,9.7,17.0,14.8,3.18,469.98
26-09-2015,998,Naryanganj ,89.7,61.4,75.5,89.7,61.4,76.1,64.9,72.3,0.0,0,0.0,,,,,7.2,308.9,1007.1,13.0,2.5,282.9,24.5,9,,2015-09-26T05:58:40,2015-09-26T18:02:04,0.44,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",2094,1,32.0,24.9,28.1,33.6,0.0,0.0,0.0,7.3,4.07,754.09
26-09-2016,1364,Naryanganj ,87.9,71.3,78.5,94.4,71.3,81.4,73.4,85.4,0.232,100,100.0,rain,,,,5.8,40.2,1006.6,73.2,3.3,214.5,18.6,8,,2016-09-26T05:58:55,2016-09-26T18:01:19,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2460,61,31.4,25.7,28.3,35.2,7.7,7.7,15.0,5.8,3.51,494.45
26-09-2017,1729,Naryanganj ,91.5,70.8,80.4,98.9,70.8,83.1,71.6,76.4,0.0,0,0.0,,,,,8.7,338.6,1007.3,49.0,3.0,267.9,23.0,9,,2017-09-26T05:58:50,2017-09-26T18:01:33,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,remote",2825,61,31.0,26.1,28.7,35.3,3.7,3.7,10.0,6.6,2.91,605.74
26-09-2018,2094,Naryanganj ,91.1,68.4,78.8,97.8,68.4,80.9,70.2,76.8,0.0,0,0.0,,,,,72.5,277.6,1009.5,28.0,3.1,259.2,22.4,9,,2018-09-26T05:58:46,2018-09-26T18:01:48,0.54,Partially cloudy,Partly cloudy throughout the day.,wind,"42675099999,42776099999,VAJB,remote",3190,53,31.9,25.8,28.4,34.7,5.3,5.3,12.0,9.6,3.33,297.54
26-09-2019,2459,Naryanganj ,79.9,71.9,74.8,79.9,71.9,74.8,72.6,93.1,0.675,100,100.0,rain,,,,13.9,173.8,1013.2,86.9,1.9,161.7,14.0,6,,2019-09-26T05:58:42,2019-09-26T18:02:04,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",3555,55,28.6,24.5,26.3,31.5,5.0,5.0,7.0,6.2,1.89,401.72
26-09-2020,2825,Naryanganj ,87.8,70.2,79.5,100.0,70.2,83.1,72.4,79.8,0.0,0,0.0,,,,,6.9,267.9,1006.7,67.1,2.0,253.5,21.9,9,,2020-09-26T05:58:57,2020-09-26T18:01:19,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3921,63,29.5,25.6,26.9,31.5,20.3,20.3,16.0,18.4,2.29,590.56
26-09-2021,3217,Naryanganj,87.8,71.5,78.6,98.9,71.5,81.7,74.0,86.6,0.068,100,45.83,rain,,,,6.9,78.5,1005.8,81.4,2.3,242.7,20.9,8,,2021-09-26T05:58:53,2021-09-26T18:01:34,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",4286,63,32.8,25.6,28.7,35.5,16.2,16.2,11.0,10.5,4.08,421.67
26-09-2022,3582,Naryanganj,89.6,69.7,78.6,98.2,69.7,81.4,72.4,82.3,0.19,100,41.67,rain,0.0,0.0,9.8,8.1,343.6,1009.1,54.3,5.6,268.2,23.0,9,60.0,2022-09-26T05:58:49,2022-09-26T18:01:49,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,VAJB,remote",4651,61,31.3,25.7,28.2,34.6,5.6,5.6,11.0,6.6,3.46,451.9
26-10-2013,298,Naryanganj ,83.0,67.0,74.4,87.9,67.0,75.3,69.8,86.2,0.008,100,8.33,rain,,,,10.5,68.4,1008.9,72.5,2.5,167.9,14.4,6,,2013-10-26T06:10:32,2013-10-26T17:35:04,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42675099999,remote",1394,53,25.4,22.2,23.6,27.1,4.2,4.2,10.0,13.0,1.24,324.84
26-10-2014,663,Naryanganj ,81.2,63.4,71.1,81.5,63.4,71.2,63.6,79.0,0.0,0,0.0,,,,,7.6,207.6,1014.7,79.9,2.5,193.9,16.8,7,,2014-10-26T06:10:25,2014-10-26T17:35:15,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1759,51,29.4,22.1,25.2,28.7,1.8,1.8,8.0,8.7,2.42,262.03
26-10-2015,1028,Naryanganj ,89.7,64.7,75.7,92.2,64.7,76.4,64.4,69.9,0.0,0,0.0,,,,,5.8,186.5,1013.4,39.3,2.5,205.6,17.7,8,,2015-10-26T06:10:17,2015-10-26T17:35:25,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",2124,0,29.6,20.3,24.8,28.0,0.0,0.0,0.0,8.4,3.93,412.05
26-10-2016,1394,Naryanganj ,87.9,61.1,72.4,86.7,61.1,72.3,58.5,65.2,0.0,0,0.0,,,,,6.9,4.2,1012.7,4.0,4.0,242.5,20.9,9,,2016-10-26T06:10:40,2016-10-26T17:34:53,0.85,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2490,51,30.2,24.0,27.1,32.5,0.7,0.7,4.0,5.5,2.33,360.41
26-10-2017,1759,Naryanganj ,91.0,63.2,74.0,88.7,63.2,73.9,57.9,59.7,0.0,0,0.0,,,,,6.3,168.1,1015.2,24.0,3.3,243.5,21.0,9,,2017-10-26T06:10:32,2017-10-26T17:35:03,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",2855,0,29.8,20.4,25.0,28.4,0.0,0.0,0.0,9.0,3.87,608.54
26-10-2018,2124,Naryanganj ,91.4,58.9,73.1,88.4,58.9,72.5,54.9,58.1,0.0,0,0.0,,,,,6.9,122.7,1016.4,5.3,3.3,241.4,20.9,9,,2018-10-26T06:10:26,2018-10-26T17:35:14,0.56,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3220,1,29.8,19.2,24.5,26.9,0.0,0.0,0.0,9.4,4.01,211.81
26-10-2019,2489,Naryanganj ,78.8,62.7,70.7,78.8,62.7,70.7,65.4,84.2,0.024,100,25.0,rain,,,,9.2,58.9,1013.6,75.7,2.3,188.3,16.3,7,,2019-10-26T06:10:19,2019-10-26T17:35:24,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",3585,65,28.4,22.9,24.9,29.5,34.8,34.8,16.0,17.1,1.43,422.64
26-10-2020,2855,Naryanganj ,87.8,66.6,76.7,87.1,66.6,76.6,60.3,59.0,0.0,0,0.0,,,,,6.9,295.5,1012.6,28.0,3.2,229.3,19.7,8,,2020-10-26T06:10:42,2020-10-26T17:34:53,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3951,51,30.4,23.5,26.9,32.2,0.1,0.1,1.0,6.0,3.08,521.4
26-10-2021,3247,Naryanganj,86.0,60.5,71.6,86.7,60.5,71.9,60.7,70.9,0.0,0,0.0,,,,,6.9,36.8,1014.4,34.9,2.8,227.2,19.5,8,,2021-10-26T06:10:35,2021-10-26T17:35:03,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4316,1,29.9,22.6,26.5,31.3,0.0,0.0,0.0,5.9,3.3,315.23
26-10-2022,3612,Naryanganj,87.8,58.9,72.1,85.4,58.9,71.6,54.3,56.9,0.0,0,0.0,,0.0,0.0,5.8,8.1,128.3,1014.6,0.1,6.6,246.8,21.4,9,10.0,2022-10-26T06:10:29,2022-10-26T17:35:14,0.03,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4681,1,29.1,19.9,24.5,28.3,0.0,0.0,0.0,7.4,3.5,473.24
26-11-2013,329,Naryanganj ,83.0,51.2,64.2,80.9,51.2,64.1,50.4,64.3,0.0,0,0.0,,,,,11.2,13.2,1012.8,15.4,2.5,213.8,18.4,8,,2013-11-26T06:29:27,2013-11-26T17:22:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1425,1,26.7,16.0,21.1,22.3,0.0,0.0,0.0,9.3,3.04,184.35
26-11-2014,694,Naryanganj ,82.5,54.2,66.1,80.2,54.2,65.7,44.4,49.5,0.0,0,0.0,,,,,7.4,12.3,1012.2,0.0,2.5,206.9,17.9,8,,2014-11-26T06:29:17,2014-11-26T17:22:59,0.13,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1790,2,25.6,17.2,21.6,23.1,0.0,0.0,0.0,6.3,2.67,162.31
26-11-2015,1059,Naryanganj ,86.4,56.4,69.7,83.5,56.4,69.1,50.4,55.1,0.0,0,0.0,,,,,6.7,53.4,1013.8,8.4,2.5,202.0,17.5,8,,2015-11-26T06:29:07,2015-11-26T17:22:59,0.5,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",2155,2,27.2,17.2,22.3,24.1,0.0,0.0,0.0,7.9,3.06,232.35
26-11-2016,1425,Naryanganj ,84.3,55.5,67.4,81.8,55.5,66.9,46.7,51.8,0.0,0,0.0,,,,,9.8,333.8,1015.1,2.4,3.4,216.3,18.5,8,,2016-11-26T06:29:38,2016-11-26T17:22:57,0.89,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2521,2,26.5,18.0,22.8,25.3,0.0,0.0,0.0,7.1,2.85,221.33
26-11-2017,1790,Naryanganj ,83.2,50.0,64.8,80.5,50.0,64.5,42.8,49.7,0.0,0,0.0,,,,,6.0,30.3,1017.3,19.7,2.7,215.7,18.6,8,,2017-11-26T06:29:28,2017-11-26T17:22:57,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",2886,0,26.2,16.1,21.1,22.3,0.0,0.0,0.0,7.7,3.09,315.96
26-11-2018,2155,Naryanganj ,82.4,54.6,65.6,80.7,54.6,65.5,45.1,50.2,0.0,0,0.0,,,,,7.4,32.2,1015.9,16.4,2.8,215.1,18.4,8,,2018-11-26T06:29:18,2018-11-26T17:22:58,0.61,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3251,2,27.5,16.9,22.4,24.1,0.0,0.0,0.0,7.6,3.18,154.6
26-11-2019,2520,Naryanganj ,84.2,53.5,68.2,83.5,53.5,68.2,56.1,68.8,0.0,0,0.0,,,,,6.9,120.7,1016.3,0.1,2.9,204.8,17.5,8,,2019-11-26T06:29:09,2019-11-26T17:22:59,0.0,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3616,1,27.6,18.8,22.9,25.7,0.0,0.0,0.0,8.5,2.92,243.91
26-11-2020,2886,Naryanganj ,80.6,53.3,65.9,80.1,53.3,65.8,52.4,65.8,0.084,100,41.67,rain,,,,10.3,79.3,1016.8,54.7,2.7,132.9,11.5,5,,2020-11-26T06:29:40,2020-11-26T17:22:58,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",3982,1,27.0,16.0,21.7,23.1,0.0,0.0,0.0,9.0,2.89,263.24
26-11-2021,3278,Naryanganj,81.8,54.1,66.8,80.2,54.1,66.6,49.2,57.7,0.0,0,0.0,,,,,6.9,55.7,1016.2,25.1,2.3,212.1,18.3,8,,2021-11-26T06:29:31,2021-11-26T17:22:58,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4347,2,27.0,16.4,21.7,22.8,0.0,0.0,0.0,9.4,3.08,186.07
26-11-2022,3643,Naryanganj,80.6,49.2,62.8,79.2,49.2,62.8,42.7,51.1,0.0,0,0.0,,0.0,0.0,11.4,6.9,357.0,1014.3,0.4,6.0,212.6,18.4,8,10.0,2022-11-26T06:29:21,2022-11-26T17:22:59,0.08,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4712,0,27.7,16.6,21.8,23.4,0.0,0.0,0.0,9.0,3.21,227.56
26-12-2013,359,Naryanganj ,77.1,52.8,63.0,77.1,52.8,63.0,51.6,69.4,0.0,0,0.0,,,,,6.5,55.3,1018.3,53.7,2.5,163.9,14.1,7,,2013-12-26T06:47:29,2013-12-26T17:31:40,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1455,3,22.0,13.4,17.5,17.6,0.0,0.0,0.0,8.9,2.72,138.96
26-12-2014,724,Naryanganj ,74.7,45.9,57.9,74.7,43.2,57.4,40.6,57.0,0.0,0,0.0,,,,,9.8,8.7,1017.2,20.2,2.3,196.8,17.1,7,,2014-12-26T06:47:23,2014-12-26T17:31:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1820,2,22.6,13.9,17.8,18.2,0.0,0.0,0.0,9.0,2.53,132.05
26-12-2015,1089,Naryanganj ,78.7,42.9,56.7,78.7,41.2,56.0,30.9,41.9,0.0,0,0.0,,,,,7.4,35.5,1021.6,16.4,2.4,204.3,17.7,8,,2015-12-26T06:47:16,2015-12-26T17:31:23,0.53,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",2185,0,23.1,12.4,17.5,16.6,0.0,0.0,0.0,9.4,3.04,151.05
26-12-2016,1455,Naryanganj ,78.0,48.1,60.3,78.0,44.4,60.0,38.1,49.7,0.0,0,0.0,,,,,9.8,350.3,1016.7,0.0,2.8,207.0,18.1,8,,2016-12-26T06:47:36,2016-12-26T17:31:49,0.9,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2551,3,26.2,17.5,22.0,24.1,0.0,0.0,0.0,7.2,2.72,151.76
26-12-2017,1820,Naryanganj ,81.6,45.8,60.6,79.6,42.2,59.8,32.0,40.4,0.0,0,0.0,,,,,7.8,23.7,1018.8,0.0,2.9,210.6,18.2,8,,2017-12-26T06:47:29,2017-12-26T17:31:40,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",2916,2,24.6,15.6,19.5,20.7,0.0,0.0,0.0,10.0,2.61,212.3
26-12-2018,2185,Naryanganj ,79.1,46.4,60.9,79.1,46.4,60.8,44.7,57.9,0.0,0,0.0,,,,,8.7,152.0,1014.6,27.3,2.3,180.2,15.7,7,,2018-12-26T06:47:23,2018-12-26T17:31:32,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3281,0,23.0,13.1,17.6,17.2,0.0,0.0,0.0,9.0,2.94,143.54
26-12-2019,2550,Naryanganj ,72.1,51.3,61.9,72.1,51.3,61.9,52.6,73.9,0.0,0,0.0,,,,,11.4,0.3,1016.8,23.4,2.2,154.4,13.3,7,,2019-12-26T06:47:17,2019-12-26T17:31:24,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3646,55,22.6,14.7,18.1,18.3,4.2,4.2,9.0,8.7,2.03,160.06
26-12-2020,2916,Naryanganj ,73.4,45.9,59.0,73.4,43.0,58.0,41.1,54.5,0.0,0,0.0,,,,,6.9,54.8,1017.1,0.0,2.8,204.1,17.5,8,,2020-12-26T06:47:37,2020-12-26T17:31:50,0.37,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4012,0,24.2,13.4,18.2,18.0,0.0,0.0,0.0,9.4,3.05,168.82
26-12-2021,3308,Naryanganj,78.8,51.7,63.7,78.8,51.7,63.7,49.5,62.3,0.0,0,0.0,,,,,9.2,50.1,1017.2,13.5,1.7,178.9,15.6,6,,2021-12-26T06:47:32,2021-12-26T17:31:42,0.74,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4377,3,24.1,13.8,19.1,20.1,0.0,0.0,0.0,7.0,2.66,145.89
26-12-2022,3673,Naryanganj,77.0,56.9,64.3,77.0,56.9,64.3,55.3,73.4,0.0,0,0.0,,0.0,0.0,11.0,5.8,18.0,1016.1,26.9,5.4,189.8,16.5,7,10.0,2022-12-26T06:47:26,2022-12-26T17:31:34,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4742,51,27.0,17.8,22.2,23.9,0.2,0.2,2.0,7.2,2.89,152.82
27-01-2013,26,Naryanganj ,81.2,47.0,62.2,79.6,47.0,61.9,29.5,34.0,0.0,0,0.0,,,,,9.2,4.3,1019.0,54.9,2.5,198.2,17.1,8,,2013-01-27T06:50:14,2013-01-27T17:53:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1122,1,22.9,11.9,17.1,16.5,0.0,0.0,0.0,9.8,3.29,128.12
27-01-2014,391,Naryanganj ,78.2,47.2,59.9,78.2,44.6,59.5,42.7,59.4,0.0,0,0.0,,,,,10.1,22.5,1019.4,6.8,2.2,232.0,20.0,8,,2014-01-27T06:50:18,2014-01-27T17:53:21,0.88,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1487,1,23.9,13.6,18.2,18.2,0.0,0.0,0.0,10.2,3.25,122.31
27-01-2015,756,Naryanganj ,80.9,56.6,65.7,80.1,56.6,65.6,55.8,74.1,0.0,0,0.0,,,,,9.6,348.6,1017.2,77.4,4.9,193.8,16.8,8,,2015-01-27T06:50:22,2015-01-27T17:53:11,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1852,0,25.5,14.5,19.9,20.6,0.0,0.0,0.0,11.0,3.33,117.58
27-01-2016,1121,Naryanganj ,80.7,49.7,64.1,79.7,49.7,64.0,41.2,48.4,0.0,0,0.0,,,,,7.6,44.6,1013.9,6.5,3.3,228.6,19.7,8,,2016-01-27T06:50:26,2016-01-27T17:53:01,0.6,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2217,3,22.8,13.6,18.3,18.3,0.0,0.0,0.0,7.6,3.1,127.53
27-01-2017,1487,Naryanganj ,85.9,59.1,68.2,83.3,59.1,68.0,51.9,59.1,0.012,100,12.5,rain,,,,13.6,295.2,1016.4,28.6,2.6,195.5,16.7,7,,2017-01-27T06:50:13,2017-01-27T17:53:31,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42675099999,42776099999,remote",2583,3,26.6,16.5,21.0,21.9,0.0,0.0,0.0,9.5,2.26,125.18
27-01-2018,1852,Naryanganj ,82.5,47.4,62.3,80.0,44.3,61.6,28.3,32.1,0.0,0,0.0,,,,,7.4,56.5,1013.5,36.9,3.4,235.7,20.4,8,,2018-01-27T06:50:17,2018-01-27T17:53:22,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",2948,0,22.9,12.5,17.5,17.1,0.0,0.0,0.0,11.4,3.29,143.88
27-01-2019,2217,Naryanganj ,64.5,48.6,57.3,64.5,45.0,57.0,49.2,75.7,0.0,0,0.0,,,,,11.0,23.6,1020.4,29.7,1.6,205.0,17.6,8,,2019-01-27T06:50:21,2019-01-27T17:53:12,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3313,3,27.6,19.2,22.8,22.9,0.0,0.0,0.0,13.1,3.51,121.18
27-01-2020,2582,Naryanganj ,80.0,49.9,63.5,80.0,47.4,63.3,46.5,56.5,0.0,0,0.0,,,,,11.4,111.5,1013.2,54.4,3.5,222.0,19.2,8,,2020-01-27T06:50:26,2020-01-27T17:53:02,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3678,3,21.9,13.9,18.0,18.0,0.0,0.0,0.0,11.4,2.55,136.4
27-01-2021,2950,Naryanganj ,81.8,48.3,62.2,80.0,45.1,61.5,39.5,47.7,0.0,0,0.0,,,,,7.8,48.8,1017.7,32.2,1.8,202.8,17.5,7,,2021-01-27T06:50:14,2021-01-27T17:53:34,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4044,0,22.7,12.6,17.3,16.6,0.0,0.0,0.0,11.4,3.32,133.59
27-01-2021,2951,Naryanganj,81.8,48.3,62.2,80.0,45.1,61.5,39.5,47.7,0.0,0,0.0,,,,,7.8,48.8,1017.7,32.2,1.8,202.8,17.5,7,,2021-01-27T06:50:14,2021-01-27T17:53:34,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4044,0,22.7,12.6,17.3,16.6,0.0,0.0,0.0,11.4,3.32,133.59
27-01-2022,3340,Naryanganj,66.2,45.8,54.9,66.2,45.3,54.8,40.2,59.4,0.0,0,0.0,,0.0,0.0,11.0,6.9,353.8,1017.3,1.0,6.1,215.4,18.4,8,10.0,2022-01-27T06:50:19,2022-01-27T17:53:24,0.83,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4409,51,22.1,12.9,17.5,16.9,0.4,0.4,1.0,11.5,2.8,134.83
27-01-2023,3705,Naryanganj,73.4,60.2,66.5,73.4,60.2,66.5,58.4,76.8,0.0,0,0.0,,0.0,0.0,19.5,10.3,8.2,1016.4,58.7,5.1,217.5,18.9,8,10.0,2023-01-27T06:50:23,2023-01-27T17:53:15,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4774,2,27.5,16.1,22.0,23.4,0.0,0.0,0.0,10.7,3.43,126.64
27-02-2013,57,Naryanganj ,91.7,57.5,74.5,87.7,57.5,73.6,47.6,42.2,0.0,0,0.0,,,,,8.9,168.8,1013.8,31.8,3.4,262.4,22.5,9,,2013-02-27T06:32:14,2013-02-27T18:11:32,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42675099999,remote",1153,0,30.4,16.0,23.7,24.3,0.0,0.0,0.0,11.6,4.93,141.56
