datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_x,river_discharge,Unnamed: 0_y,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
26-01-2018,1486,"Mymensingh,Bangladesh",25.1,10.3,16.9,25.1,10.3,16.9,10.6,68.7,0.0,0.0,0.0,,,,,12.6,324.5,1011.4,0.0,6.0,200.2,17.2,7,,2018-01-26T06:42:59,2018-01-26T17:38:57,0.32,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3312,62.53,2947,0,24.4,11.8,17.8,17.0,0.0,0.0,0.0,9.4,3.46
26-01-2019,2035,"Mymensingh,Bangladesh",30.3,14.3,21.8,28.8,14.3,21.5,11.4,55.2,0.0,0.0,0.0,,,,,10.4,17.8,,6.3,,191.9,16.6,7,,2019-01-26T06:43:03,2019-01-26T17:38:47,0.67,Clear,Clear conditions throughout the day.,clear-day,remote,3677,54.21,3312,2,28.3,15.7,22.7,22.8,0.0,0.0,0.0,11.8,3.56
26-01-2020,2400,"Mymensingh,Bangladesh",21.3,10.1,15.0,21.3,10.1,15.0,9.7,72.4,0.0,0.0,0.0,,,,,13.0,291.9,,8.4,,165.9,14.1,6,,2020-01-26T06:43:08,2020-01-26T17:38:37,0.04,Clear,Clear conditions throughout the day.,clear-day,remote,4042,59.95,3677,3,22.1,10.3,16.5,16.1,0.0,0.0,0.0,8.5,2.67
26-01-2021,2766,"Mymensingh,Bangladesh",23.8,10.8,16.6,23.8,10.8,16.6,10.9,71.9,0.0,0.0,0.0,,,,,12.2,344.4,,1.2,,189.8,16.3,7,,2021-01-26T06:42:55,2021-01-26T17:39:11,0.42,Clear,Clear conditions throughout the day.,clear-day,remote,4408,59.39,4043,1,23.9,11.2,17.1,16.5,0.0,0.0,0.0,15.4,3.29
26-01-2022,3131,"Mymensingh,Bangladesh",25.2,16.0,20.1,25.2,16.0,20.1,11.4,58.7,0.6,100.0,8.33,rain,0.0,0.0,18.4,13.3,310.1,1012.5,37.4,24.1,122.0,10.5,5,10.0,2022-01-26T06:43:00,2022-01-26T17:39:00,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote,4773,57.88,4408,51,22.9,14.3,18.5,19.2,0.4,0.4,3.0,10.2,2.04
26-01-2023,3496,"Mymensingh,Bangladesh",29.6,15.1,21.7,28.2,15.1,21.5,12.1,58.5,0.0,0.0,0.0,,0.0,0.0,16.6,11.9,349.7,1013.3,42.5,17.2,207.1,18.1,8,10.0,2023-01-26T06:43:05,2023-01-26T17:38:50,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",5138,57.08,4773,2,26.9,14.1,20.7,21.6,0.0,0.0,0.0,8.7,3.26
26-02-2014,56,"Mymensingh,Bangladesh",31.0,15.5,22.5,29.1,15.5,22.1,10.2,49.9,0.0,0.0,0.0,,,,,11.9,310.4,1014.6,1.8,5.4,238.3,20.7,8,,2014-02-26T06:23:59,2014-02-26T17:58:57,0.89,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",1882,58.98,1517,0,26.5,13.9,20.5,21.2,0.0,0.0,0.0,8.4,4.08
26-02-2015,421,"Mymensingh,Bangladesh",32.9,19.8,25.4,32.3,19.8,25.4,19.1,73.0,0.0,0.0,0.0,,,,,20.2,181.2,1009.0,24.2,3.1,218.8,19.0,8,,2015-02-26T06:24:12,2015-02-26T17:58:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2247,56.94,1882,51,29.4,19.7,24.6,27.5,0.2,0.2,2.0,10.2,3.49
26-02-2016,786,"Mymensingh,Bangladesh",32.7,19.9,25.6,31.4,19.9,25.3,16.3,62.0,0.0,0.0,0.0,,,,,9.7,288.0,,69.3,,206.3,17.8,8,,2016-02-26T06:24:24,2016-02-26T17:58:41,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote,2612,59.81,2247,1,28.7,17.8,23.2,25.3,0.0,0.0,0.0,8.7,3.7
26-02-2017,1152,"Mymensingh,Bangladesh",30.6,14.4,22.2,28.6,14.4,21.9,7.2,43.3,0.0,0.0,0.0,,,,,7.9,263.7,1011.0,0.0,4.1,256.5,22.2,9,,2017-02-26T06:23:44,2017-02-26T17:59:05,0.0,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2978,58.57,2613,0,27.4,12.8,20.7,20.6,0.0,0.0,0.0,7.3,4.27
26-02-2018,1517,"Mymensingh,Bangladesh",30.6,18.7,23.4,30.6,18.7,23.4,17.6,73.1,19.5,100.0,66.67,rain,,,92.5,18.4,149.5,1011.1,26.4,5.6,221.6,19.1,8,,2018-02-26T06:23:57,2018-02-26T17:58:58,0.37,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3343,63.12,2978,55,27.9,18.4,22.4,24.5,2.2,2.2,3.0,11.0,3.22
26-02-2019,2066,"Mymensingh,Bangladesh",27.0,17.6,22.1,27.4,17.6,22.1,17.6,78.1,21.4,100.0,75.0,rain,,,,15.5,196.9,,57.4,,160.2,13.8,6,,2019-02-26T06:24:10,2019-02-26T17:58:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,3708,62.24,3343,63,24.1,17.5,20.0,21.7,9.0,9.0,9.0,11.8,1.65
26-02-2020,2431,"Mymensingh,Bangladesh",26.6,17.0,21.2,26.6,17.0,21.2,15.8,73.1,1.2,100.0,25.0,rain,,,,18.3,195.7,1013.8,40.2,5.0,183.8,16.0,6,,2020-02-26T06:24:23,2020-02-26T17:58:43,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999",4073,62.24,3708,55,26.2,14.6,19.5,20.8,3.4,3.4,6.0,7.9,3.17
26-02-2021,2797,"Mymensingh,Bangladesh",33.2,16.6,24.5,31.4,16.6,24.0,13.9,59.3,0.0,0.0,0.0,,,,,12.2,202.3,1007.5,12.8,2.0,235.0,20.4,8,,2021-02-26T06:23:44,2021-02-26T17:59:08,0.46,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",4439,60.38,4074,0,31.0,16.9,24.1,25.8,0.0,0.0,0.0,8.2,4.32
26-02-2022,3162,"Mymensingh,Bangladesh",29.0,18.4,23.1,28.4,18.4,23.0,14.4,60.6,0.2,100.0,8.33,rain,0.0,0.0,25.2,16.9,328.5,1016.1,12.4,24.1,236.8,20.3,9,10.0,2022-02-26T06:23:58,2022-02-26T17:59:00,0.84,Rain,Clear conditions throughout the day with rain clearing later.,rain,remote,4804,67.87,4439,51,26.8,15.7,21.4,23.0,0.1,0.1,1.0,10.7,3.64
26-02-2023,3527,"Mymensingh,Bangladesh",32.1,16.3,23.7,29.8,16.3,23.1,3.9,31.2,0.0,0.0,0.0,,0.0,0.0,25.6,18.7,353.5,1016.9,0.0,22.5,266.8,23.1,9,10.0,2023-02-26T06:24:11,2023-02-26T17:58:53,0.2,Clear,Clear conditions throughout the day.,clear-day,"remote,41909099999",5169,59.67,4804,0,30.3,15.2,22.8,22.8,0.0,0.0,0.0,11.2,4.84
26-03-2014,84,"Mymensingh,Bangladesh",36.1,20.9,28.0,36.3,20.9,28.5,18.6,61.2,0.3,100.0,12.5,rain,,,,12.6,211.7,1010.0,23.4,5.3,263.3,22.7,9,,2014-03-26T05:56:35,2014-03-26T18:12:00,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41886099999,remote,41909099999",1910,59.53,1545,3,29.5,19.8,24.7,27.7,0.0,0.0,0.0,12.2,3.16
26-03-2015,449,"Mymensingh,Bangladesh",36.2,21.4,28.2,36.6,21.4,28.6,18.6,59.9,0.0,0.0,0.0,,,,,14.4,171.4,1014.8,2.8,5.5,251.0,21.5,8,,2015-03-26T05:56:50,2015-03-26T18:11:54,0.19,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2275,57.08,1910,2,32.1,21.5,27.0,30.2,0.0,0.0,0.0,10.4,4.74
26-03-2016,815,"Mymensingh,Bangladesh",36.8,21.6,28.5,36.5,21.6,29.0,17.0,53.3,0.0,0.0,0.0,,,,,16.6,188.9,1012.4,61.5,5.0,215.6,18.8,8,,2016-03-26T05:56:03,2016-03-26T18:12:13,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2641,60.94,2276,2,31.6,20.7,27.1,30.2,0.0,0.0,0.0,7.9,3.68
26-03-2017,1180,"Mymensingh,Bangladesh",31.4,19.1,25.3,34.4,19.1,26.4,21.2,79.4,5.6,100.0,29.17,rain,,,,13.7,138.7,1011.8,27.2,4.9,248.0,21.3,8,,2017-03-26T05:56:18,2017-03-26T18:12:06,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999",3006,68.02,2641,55,28.8,20.3,24.0,27.5,4.8,4.8,13.0,9.6,3.14
26-03-2018,1545,"Mymensingh,Bangladesh",34.9,22.4,27.9,35.9,22.4,28.6,20.4,66.6,5.5,100.0,66.67,rain,,,,13.3,180.8,1011.5,42.9,5.5,252.3,21.9,9,,2018-03-26T05:56:33,2018-03-26T18:12:00,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3371,66.61,3006,63,32.3,19.3,25.7,29.2,8.5,8.5,10.0,12.4,4.67
26-03-2019,2094,"Mymensingh,Bangladesh",36.1,19.0,28.0,35.4,19.0,27.8,15.5,51.4,0.0,0.0,0.0,,,,,14.0,217.5,,7.7,,259.4,22.4,9,,2019-03-26T05:56:48,2019-03-26T18:11:55,0.67,Clear,Clear conditions throughout the day.,clear-day,remote,3736,61.81,3371,53,34.1,18.7,25.2,26.8,1.1,1.1,2.0,22.6,5.0
26-03-2020,2460,"Mymensingh,Bangladesh",34.7,21.2,27.9,36.0,21.2,28.2,16.8,53.4,0.0,0.0,0.0,,,,,9.7,250.4,1009.3,2.9,4.6,257.3,22.3,9,,2020-03-26T05:56:02,2020-03-26T18:12:14,0.06,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",4102,65.07,3737,1,31.3,19.6,26.1,28.6,0.0,0.0,0.0,7.3,4.31
26-03-2021,2825,"Mymensingh,Bangladesh",37.7,21.5,29.2,35.4,21.5,28.3,10.5,34.9,0.0,0.0,0.0,,,,,15.5,284.2,,43.1,,249.3,21.4,9,,2021-03-26T05:56:18,2021-03-26T18:12:09,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote,4467,62.24,4102,1,33.5,19.3,26.5,27.2,0.0,0.0,0.0,9.8,5.71
26-03-2022,3190,"Mymensingh,Bangladesh",37.7,23.6,29.4,36.1,23.6,29.3,15.9,53.2,0.2,100.0,8.33,rain,0.0,0.0,36.4,19.4,193.7,1007.5,49.9,24.1,263.9,22.7,9,10.0,2022-03-26T05:56:33,2022-03-26T18:12:03,0.78,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,remote,4832,61.66,4467,51,34.9,24.0,28.5,31.2,0.2,0.2,2.0,19.1,5.39
26-03-2023,3555,"Mymensingh,Bangladesh",34.8,21.3,26.6,36.7,21.3,27.3,19.0,67.2,0.1,100.0,4.17,rain,0.0,0.0,30.6,16.2,128.1,1008.6,35.4,17.8,285.8,24.8,10,30.0,2023-03-26T05:56:49,2023-03-26T18:11:58,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41886099999,remote,41909099999",5197,68.18,4832,53,31.5,20.0,25.7,29.6,1.1,1.1,3.0,11.9,4.67
26-04-2014,115,"Mymensingh,Bangladesh",40.8,23.7,32.2,46.6,23.7,35.3,21.4,57.1,2.3,100.0,33.33,rain,,,,23.0,163.4,1006.0,18.8,6.9,285.9,24.6,9,,2014-04-26T05:27:11,2014-04-26T18:25:36,0.89,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"41886099999,remote,41909099999",1941,65.83,1576,53,36.1,24.7,29.2,33.6,1.4,1.4,3.0,14.8,5.34
26-04-2015,480,"Mymensingh,Bangladesh",29.5,20.7,25.7,32.0,20.7,26.4,21.1,77.2,0.8,100.0,20.83,rain,,,,7.6,175.0,1011.7,61.9,5.0,133.8,11.6,4,,2015-04-26T05:27:23,2015-04-26T18:25:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41886099999,remote,41909099999",2306,122.59,1941,63,28.6,20.1,23.9,27.8,12.4,12.4,9.0,7.4,4.13
26-04-2016,846,"Mymensingh,Bangladesh",39.0,26.0,30.9,42.8,26.0,35.4,24.1,71.0,1.6,100.0,41.67,rain,,,,24.1,169.6,1006.2,23.3,6.1,291.6,25.1,10,,2016-04-26T05:26:46,2016-04-26T18:25:51,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999",2672,99.69,2307,53,33.6,26.3,28.8,33.9,1.4,1.4,7.0,16.6,3.85
26-04-2017,1211,"Mymensingh,Bangladesh",33.4,24.0,28.1,42.6,24.0,32.8,25.7,87.5,17.0,100.0,100.0,rain,,,,27.0,174.4,1005.3,41.7,5.6,242.7,20.9,8,,2017-04-26T05:26:57,2017-04-26T18:25:43,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3037,212.3,2672,51,33.5,26.0,29.1,34.5,2.3,2.3,10.0,17.4,4.62
26-04-2018,1576,"Mymensingh,Bangladesh",31.0,22.0,26.4,35.5,22.0,27.9,22.1,78.1,25.7,100.0,100.0,rain,,,,12.9,115.0,1008.0,54.0,6.0,219.7,18.9,8,,2018-04-26T05:27:09,2018-04-26T18:25:37,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3402,96.95,3037,63,29.9,21.1,25.1,28.9,12.3,12.3,7.0,14.8,3.84
26-04-2019,2125,"Mymensingh,Bangladesh",39.3,25.2,32.0,40.9,25.2,33.4,19.8,52.3,0.0,0.0,0.0,,,,,17.3,190.2,,0.1,,298.5,25.7,10,,2019-04-26T05:27:21,2019-04-26T18:25:30,0.72,Clear,Clear conditions throughout the day.,clear-day,remote,3767,76.8,3402,61,33.9,24.3,29.3,35.4,6.7,6.7,7.0,6.2,5.19
26-04-2020,2491,"Mymensingh,Bangladesh",30.3,22.4,25.8,34.4,22.4,27.2,22.7,83.9,13.9,100.0,100.0,rain,,,,10.8,114.8,1011.2,65.4,5.0,186.4,16.0,6,,2020-04-26T05:26:45,2020-04-26T18:25:52,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4133,92.33,3768,53,28.3,21.5,24.7,28.3,0.9,0.9,4.0,13.3,3.27
26-04-2021,2856,"Mymensingh,Bangladesh",39.8,24.7,32.4,41.2,24.7,33.6,18.8,48.2,0.0,0.0,0.0,,,,,14.0,173.8,,26.2,,287.2,24.7,9,,2021-04-26T05:26:58,2021-04-26T18:25:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote,4498,72.11,4133,1,37.6,24.6,31.1,34.8,0.0,0.0,0.0,9.4,6.18
26-04-2022,3221,"Mymensingh,Bangladesh",39.0,25.2,30.8,39.9,25.2,33.0,20.9,59.3,0.0,0.0,0.0,,0.0,0.0,36.0,21.2,108.1,1005.1,0.7,24.1,323.5,27.8,10,75.0,2022-04-26T05:27:10,2022-04-26T18:25:40,0.84,Clear,Clear conditions throughout the day.,clear-day,remote,4863,99.23,4498,53,33.8,23.5,28.9,33.9,2.0,2.0,11.0,15.8,4.45
26-04-2023,3586,"Mymensingh,Bangladesh",37.1,22.4,29.8,36.4,22.4,29.9,14.7,44.7,0.0,0.0,0.0,,0.0,0.0,20.2,17.3,337.0,1008.3,36.4,18.0,319.5,27.5,10,10.0,2023-04-26T05:27:22,2023-04-26T18:25:34,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",5228,72.62,4863,1,33.5,21.4,28.0,31.5,0.0,0.0,0.0,7.6,5.3
26-05-2014,145,"Mymensingh,Bangladesh",32.8,25.9,28.9,42.0,25.9,33.3,25.4,82.4,13.4,100.0,100.0,rain,,,,12.9,151.9,1009.3,76.2,6.3,140.2,12.1,4,,2014-05-26T05:10:28,2014-05-26T18:40:30,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",1971,73.99,1606,63,32.5,25.0,28.2,34.6,11.1,11.1,15.0,10.0,3.92
26-05-2015,510,"Mymensingh,Bangladesh",32.8,22.8,28.0,40.2,22.8,31.5,24.9,83.8,15.1,100.0,100.0,rain,,,,16.6,143.3,1005.6,66.9,5.8,179.1,15.5,6,,2015-05-26T05:10:33,2015-05-26T18:40:23,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2336,170.4,1971,61,32.3,24.2,27.6,32.8,11.9,11.9,18.0,12.9,3.35
26-05-2016,876,"Mymensingh,Bangladesh",33.6,23.6,29.1,43.2,23.6,34.0,25.4,81.9,22.1,100.0,100.0,rain,,,,13.3,171.5,1001.9,45.8,6.3,278.3,24.2,9,,2016-05-26T05:10:20,2016-05-26T18:40:45,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2702,225.46,2337,63,32.1,22.2,26.9,32.0,8.8,8.8,11.0,16.4,3.2
26-05-2017,1241,"Mymensingh,Bangladesh",33.2,23.9,29.2,42.1,23.9,34.5,25.4,80.7,3.8,100.0,70.83,rain,,,,9.4,154.1,1004.7,50.8,5.9,282.0,24.3,9,,2017-05-26T05:10:23,2017-05-26T18:40:38,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3067,268.15,2702,61,32.1,24.1,28.1,34.0,13.1,13.1,16.0,13.6,4.2
26-05-2018,1606,"Mymensingh,Bangladesh",30.4,25.4,28.2,39.7,25.4,33.7,26.4,90.4,21.8,100.0,100.0,rain,,,,15.1,171.3,1004.1,81.2,5.8,139.1,11.7,5,,2018-05-26T05:10:28,2018-05-26T18:40:31,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3432,202.24,3067,55,31.5,25.1,27.3,32.7,8.1,8.1,19.0,13.1,2.31
26-05-2019,2155,"Mymensingh,Bangladesh",32.3,25.1,28.7,41.9,25.1,34.0,26.1,86.2,17.6,100.0,79.17,rain,,,,16.2,159.1,1003.5,57.6,6.8,234.9,20.4,7,,2019-05-26T05:10:32,2019-05-26T18:40:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3797,195.79,3432,53,31.5,23.1,27.1,32.7,6.3,6.3,19.0,11.7,2.91
26-05-2020,2521,"Mymensingh,Bangladesh",32.1,26.4,28.6,41.1,26.4,33.2,25.7,84.9,9.4,100.0,87.5,rain,,,,33.1,177.4,1004.6,61.4,6.1,287.9,24.9,9,,2020-05-26T05:10:21,2020-05-26T18:40:47,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4163,165.72,3798,65,31.0,25.8,28.4,32.4,39.0,39.0,11.0,23.8,3.19
26-05-2021,2886,"Mymensingh,Bangladesh",31.5,25.7,28.2,37.6,25.7,31.0,24.5,81.5,12.8,100.0,100.0,rain,,,,36.4,128.7,,48.1,,261.6,22.6,9,,2021-05-26T05:10:25,2021-05-26T18:40:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4528,108.4,4163,53,31.4,26.1,28.3,32.0,5.1,5.1,15.0,21.1,4.18
26-05-2022,3251,"Mymensingh,Bangladesh",33.8,24.7,29.2,37.3,24.7,31.5,22.4,68.7,4.3,100.0,33.33,rain,0.0,0.0,17.3,11.2,125.9,1003.2,25.2,24.1,263.5,22.8,9,10.0,2022-05-26T05:10:29,2022-05-26T18:40:35,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote,4893,181.81,4528,53,31.6,23.7,26.9,32.1,4.6,4.6,16.0,12.6,3.49
26-05-2023,3616,"Mymensingh,Bangladesh",34.6,23.1,28.6,37.5,23.1,30.5,21.3,67.3,0.0,0.0,0.0,,0.0,0.0,40.7,22.7,124.2,1007.1,36.5,17.9,332.8,29.0,10,30.0,2023-05-26T05:10:34,2023-05-26T18:40:29,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",5258,135.46,4893,63,31.5,23.3,26.5,31.6,19.8,19.8,9.0,9.9,3.13
26-06-2014,176,"Mymensingh,Bangladesh",30.9,26.6,28.5,40.5,26.6,34.9,26.6,89.4,11.7,100.0,100.0,rain,,,,19.4,165.9,1001.7,82.9,6.4,154.3,13.5,5,,2014-06-26T05:11:08,2014-06-26T18:51:09,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2002,176.42,1637,63,31.0,25.4,27.8,33.3,8.2,8.2,9.0,15.6,2.85
26-06-2015,541,"Mymensingh,Bangladesh",29.6,26.1,27.6,37.6,26.1,31.9,26.3,93.0,55.7,100.0,100.0,rain,,,,22.3,211.4,993.5,92.0,5.6,85.0,7.2,3,,2015-06-26T05:11:04,2015-06-26T18:51:08,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2367,276.97,2002,63,29.2,25.1,26.8,30.5,8.5,8.5,12.0,25.2,2.11
26-06-2016,907,"Mymensingh,Bangladesh",34.3,26.3,29.7,43.7,26.3,36.7,26.7,84.8,8.5,100.0,83.33,rain,,,,11.5,174.4,1003.7,60.3,6.4,202.5,17.5,7,,2016-06-26T05:11:17,2016-06-26T18:51:13,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2733,204.59,2368,55,32.8,25.9,29.8,35.9,4.1,4.1,8.0,6.2,4.65
26-06-2017,1272,"Mymensingh,Bangladesh",32.4,26.3,29.1,42.3,26.3,35.4,26.6,87.1,6.4,100.0,100.0,rain,,,,18.4,137.2,1001.9,80.7,7.1,258.9,22.6,9,,2017-06-26T05:11:12,2017-06-26T18:51:11,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3098,270.64,2733,53,32.5,26.5,29.0,34.3,1.5,1.5,7.0,16.4,4.36
26-06-2018,1637,"Mymensingh,Bangladesh",31.3,26.2,28.2,42.6,26.2,33.4,26.6,90.9,14.7,100.0,83.33,rain,,,,22.0,144.6,999.4,90.9,4.9,237.6,20.6,8,,2018-06-26T05:11:09,2018-06-26T18:51:10,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3463,213.78,3098,63,32.1,25.4,28.3,33.6,4.6,4.6,8.0,12.8,3.56
26-06-2019,2186,"Mymensingh,Bangladesh",33.2,27.3,29.8,44.1,32.3,38.8,27.5,88.2,7.5,100.0,91.67,rain,,,,27.4,190.7,1001.7,89.3,5.7,207.3,17.8,7,,2019-06-26T05:11:05,2019-06-26T18:51:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3828,215.77,3463,61,31.9,27.0,29.2,35.3,14.7,14.7,21.0,17.7,2.4
26-06-2020,2552,"Mymensingh,Bangladesh",31.2,26.2,28.5,40.8,26.2,35.1,26.9,91.2,14.3,100.0,87.5,rain,,,,21.6,190.5,1002.3,91.0,6.1,101.1,8.7,3,,2020-06-26T05:11:19,2020-06-26T18:51:15,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4194,246.74,3829,65,31.5,25.8,27.3,33.0,71.3,71.3,24.0,14.9,1.79
26-06-2021,2917,"Mymensingh,Bangladesh",30.9,25.8,28.1,40.0,25.8,33.2,26.5,91.2,6.5,100.0,100.0,rain,,,,20.9,164.8,,87.9,,171.0,14.8,6,,2021-06-26T05:11:15,2021-06-26T18:51:14,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4559,147.94,4194,61,31.9,25.4,28.0,33.6,10.9,10.9,13.0,13.2,3.31
26-06-2022,3282,"Mymensingh,Bangladesh",32.0,24.7,28.1,38.4,24.7,31.7,24.8,83.4,19.1,100.0,83.33,rain,0.0,0.0,31.3,16.6,157.9,1004.4,84.4,13.9,256.4,22.1,7,30.0,2022-06-26T05:11:12,2022-06-26T18:51:13,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4924,268.77,4559,53,31.1,25.8,28.1,33.6,3.2,3.2,13.0,13.2,3.25
26-06-2023,3647,"Mymensingh,Bangladesh",33.5,25.3,28.8,42.9,25.3,33.3,25.0,80.8,12.3,100.0,66.67,rain,0.0,0.0,42.8,25.2,137.1,1003.3,64.0,14.2,265.8,23.0,9,30.0,2023-06-26T05:11:08,2023-06-26T18:51:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",5289,181.39,4924,63,32.2,25.8,28.4,33.2,9.9,9.9,19.0,19.5,3.99
26-07-2014,206,"Mymensingh,Bangladesh",35.0,26.4,29.0,45.1,26.4,34.8,26.4,86.4,12.0,100.0,66.67,rain,,,,13.7,187.3,1002.7,83.2,6.6,176.7,15.2,7,,2014-07-26T05:23:22,2014-07-26T18:46:10,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999",2032,180.55,1667,63,33.8,26.0,29.2,36.5,16.6,16.6,18.0,7.2,4.86
26-07-2015,571,"Mymensingh,Bangladesh",33.9,25.4,27.9,40.7,25.4,31.1,25.5,88.1,6.2,100.0,91.67,rain,,,,34.2,121.8,1000.2,76.5,7.1,89.8,7.9,3,,2015-07-26T05:23:15,2015-07-26T18:46:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2397,345.74,2032,63,32.5,24.1,27.6,31.3,14.6,14.6,14.0,27.1,4.61
26-07-2016,937,"Mymensingh,Bangladesh",30.5,25.0,27.3,38.1,25.0,30.4,25.4,89.8,8.5,100.0,79.17,rain,,,,18.4,176.4,1009.2,85.8,5.7,212.2,18.3,7,,2016-07-26T05:23:37,2016-07-26T18:45:55,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2763,242.22,2398,53,28.9,24.0,25.9,31.1,3.0,3.0,11.0,13.5,1.72
