datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax_x,feelslikemin_x,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_y,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,feelslikemax_y,feelslikemin_y,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours ,windspeed_y,et0_fao_evapotranspiration,river_discharge
2019-01-08,1833,Chittagong,25.2,15.2,20.5,25.2,15.2,20.5,60.1,75.8,0.0,0,0.0,,,,,9.2,328.5,1012.9,26.2,2.0,187.2,16.2,7,,2019-01-08T06:34:07,2019-01-08T17:24:30,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3294,1,24.7,14.7,20.0,26.1,15.2,20.9,0.0,0.0,0,10.8,3.18,0.16
2019-01-09,1834,Chittagong,26.0,13.4,20.3,26.0,13.4,20.3,57.8,70.7,0.0,0,0.0,,,,,9.2,333.8,1014.5,0.1,2.2,187.3,16.1,7,,2019-01-09T06:34:17,2019-01-09T17:25:11,0.11,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3295,0,25.0,14.8,19.8,26.0,14.8,20.0,0.0,0.0,0,12.0,3.4,0.16
2019-01-10,1835,Chittagong,25.0,14.5,19.8,25.0,14.5,19.8,57.0,71.4,0.0,0,0.0,,,,,16.1,357.3,1015.1,0.0,2.0,179.5,15.4,7,,2019-01-10T06:34:26,2019-01-10T17:25:52,0.14,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3296,0,24.2,15.7,19.7,24.3,15.6,19.4,0.0,0.0,0,12.6,3.55,0.16
2019-01-11,1836,Chittagong,25.0,14.2,19.5,25.0,14.2,19.5,57.1,73.0,0.0,0,0.0,,,,,10.3,345.8,1015.5,0.0,2.2,191.6,16.5,7,,2019-01-11T06:34:33,2019-01-11T17:26:34,0.17,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote",3297,0,24.2,15.1,19.3,24.9,14.2,18.8,0.0,0.0,0,12.8,3.52,0.16
2019-01-12,1837,Chittagong,26.0,13.8,19.5,26.0,13.8,19.5,56.6,71.9,0.0,0,0.0,,,,,13.9,341.9,1015.4,0.0,2.3,199.1,17.1,7,,2019-01-12T06:34:39,2019-01-12T17:27:15,0.2,Clear,Clear conditions throughout the day.,clear-day,"41963099999,41966099999,41978099999,41964099999,VGEG,remote,41989099999",3298,0,24.8,15.0,19.5,25.6,14.4,19.4,0.0,0.0,0,11.5,3.44,0.16
2019-01-13,1838,Chittagong,26.0,13.2,19.3,26.0,13.2,19.3,56.0,71.1,0.0,0,0.0,,,,,10.8,337.4,1015.1,28.8,2.3,206.4,17.9,8,,2019-01-13T06:34:43,2019-01-13T17:27:57,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3299,1,25.1,15.2,19.8,26.2,15.0,19.8,0.0,0.0,0,12.0,3.48,0.16
2019-01-14,1839,Chittagong,25.9,14.0,19.9,25.9,14.0,19.9,58.4,73.8,0.0,0,0.0,,,,,6.9,356.8,1014.0,46.5,2.2,184.2,15.9,7,,2019-01-14T06:34:46,2019-01-14T17:28:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41963099999,41966099999,41965099999,41978099999,41964099999,VGEG,remote,41989099999",3300,1,25.0,15.2,19.7,25.4,15.1,19.8,0.0,0.0,0,12.1,3.32,0.16
2019-01-15,1840,Chittagong,27.0,14.7,20.0,26.2,14.7,19.9,53.1,66.0,0.0,0,0.0,,,,,18.3,353.2,1015.2,14.1,2.6,185.2,16.0,7,,2019-01-15T06:34:48,2019-01-15T17:29:22,0.3,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3301,0,25.1,16.3,20.1,25.1,15.9,19.5,0.0,0.0,0,14.9,3.83,0.16
2019-01-16,1841,Chittagong,24.0,13.6,18.7,24.0,13.6,18.7,55.8,73.6,0.0,0,0.0,,,,,20.8,356.4,1015.3,1.2,2.2,200.0,17.2,7,,2019-01-16T06:34:48,2019-01-16T17:30:04,0.34,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3302,0,24.5,15.5,19.3,25.1,13.6,18.6,0.0,0.0,0,15.7,3.67,0.16
2019-01-17,1842,Chittagong,28.0,14.0,19.7,27.5,14.0,19.6,56.0,72.0,0.0,0,0.0,,,,,9.2,15.6,1013.7,7.4,2.0,205.8,17.8,8,,2019-01-17T06:34:47,2019-01-17T17:30:46,0.37,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3303,0,24.7,14.0,18.8,26.7,14.0,19.4,0.0,0.0,0,9.7,3.2,0.16
2019-01-18,1843,Chittagong,27.0,15.0,20.0,26.6,15.0,20.0,55.3,67.3,0.0,0,0.0,,,,,9.2,334.4,1013.7,0.0,2.4,201.3,17.4,8,,2019-01-18T06:34:45,2019-01-18T17:31:28,0.4,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3304,3,24.4,13.6,18.9,25.7,14.1,19.9,0.0,0.0,0,10.7,3.15,0.16
2019-01-19,1844,Chittagong,25.0,14.1,19.4,25.0,14.1,19.4,59.4,78.7,0.0,0,0.0,,,,,9.2,337.3,1014.7,2.2,1.6,179.6,15.5,7,,2019-01-19T06:34:41,2019-01-19T17:32:10,0.44,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3305,0,24.7,14.3,19.1,26.0,14.3,19.5,0.0,0.0,0,11.2,3.32,0.16
2019-01-20,1845,Chittagong,26.0,14.2,19.5,26.0,14.2,19.5,58.2,75.6,0.0,0,0.0,,,,,9.2,2.0,1014.3,0.0,2.3,180.0,15.6,7,,2019-01-20T06:34:36,2019-01-20T17:32:52,0.47,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3306,0,24.6,15.5,19.9,25.0,15.2,19.8,0.0,0.0,0,11.6,3.57,0.16
2019-01-21,1846,Chittagong,26.0,15.0,19.9,26.0,15.0,19.9,58.1,74.1,0.0,0,0.0,,,,,11.4,3.8,1014.6,20.6,2.3,201.0,17.3,7,,2019-01-21T06:34:29,2019-01-21T17:33:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote",3307,0,25.1,14.9,19.9,26.3,15.0,20.2,0.0,0.0,0,10.5,3.44,0.16
2019-01-22,1847,Chittagong,27.0,16.0,20.7,27.5,16.0,20.8,57.7,68.9,0.0,0,0.0,,,,,11.4,15.7,1015.0,0.0,2.4,214.4,18.6,8,,2019-01-22T06:34:21,2019-01-22T17:34:16,0.54,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3308,1,26.0,14.6,19.8,27.4,14.7,20.4,0.0,0.0,0,10.0,3.45,0.16
2019-01-23,1848,Chittagong,28.0,15.0,20.7,27.8,15.0,20.7,58.0,70.1,0.0,0,0.0,,,,,11.4,12.0,1015.0,0.8,2.5,219.2,18.9,8,,2019-01-23T06:34:12,2019-01-23T17:34:58,0.57,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3309,1,26.6,14.7,20.0,28.2,14.9,20.8,0.0,0.0,0,10.1,3.45,0.16
2019-01-24,1849,Chittagong,29.0,15.5,21.7,28.6,15.5,21.6,57.3,65.6,0.0,0,0.0,,,,,13.9,356.4,1015.4,8.2,2.3,222.6,19.2,8,,2019-01-24T06:34:01,2019-01-24T17:35:39,0.6,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3310,0,27.3,16.4,21.3,28.6,16.3,21.7,0.0,0.0,0,11.3,3.83,0.16
2019-01-25,1850,Chittagong,28.0,16.6,21.8,28.3,16.6,21.8,58.4,66.1,0.0,0,0.0,,,,,11.4,6.0,1015.6,15.7,2.5,219.3,18.9,8,,2019-01-25T06:33:49,2019-01-25T17:36:21,0.64,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3311,0,28.0,16.0,21.6,29.5,16.2,22.4,0.0,0.0,0,10.5,3.72,0.16
2019-01-26,1851,Chittagong,29.0,17.5,22.4,34.5,17.5,22.6,58.4,63.0,0.0,0,0.0,,,,,9.2,29.5,1015.7,0.0,2.7,220.7,19.1,8,,2019-01-26T06:33:36,2019-01-26T17:37:02,0.67,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3312,0,28.0,16.9,21.9,30.5,17.5,23.0,0.0,0.0,0,11.2,3.68,0.16
2019-01-27,1852,Chittagong,30.0,17.9,22.8,30.0,17.9,22.8,58.8,63.0,0.0,0,0.0,,,,,9.2,16.7,1015.3,0.0,2.5,215.6,18.7,8,,2019-01-27T06:33:21,2019-01-27T17:37:43,0.71,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3313,2,27.8,16.2,21.5,29.8,17.1,22.6,0.0,0.0,0,10.2,3.48,0.16
2019-01-28,1853,Chittagong,27.0,17.0,22.1,28.2,17.0,22.2,60.3,68.7,0.0,0,0.0,,,,,6.7,51.6,1015.2,19.3,2.0,193.2,16.7,7,,2019-01-28T06:33:05,2019-01-28T17:38:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3314,2,26.9,16.6,21.8,28.8,17.7,22.9,0.0,0.0,0,12.3,3.64,0.16
2019-01-29,1854,Chittagong,23.0,16.9,20.8,23.0,16.9,20.8,61.7,77.4,0.0,0,0.0,,,,,20.8,337.1,1015.2,40.3,2.0,188.6,16.3,7,,2019-01-29T06:32:48,2019-01-29T17:39:03,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote",3315,51,24.9,19.7,21.7,24.7,18.8,21.5,0.2,0.2,1,18.1,3.54,0.16
2019-01-30,1855,Chittagong,24.0,14.7,20.0,24.0,14.7,20.0,55.5,68.0,0.0,0,0.0,,,,,17.2,341.5,1017.3,0.0,2.5,222.3,19.2,8,,2019-01-30T06:32:29,2019-01-30T17:39:43,0.81,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3316,0,24.6,16.0,20.0,22.8,13.7,18.1,0.0,0.0,0,15.9,4.68,0.16
2019-01-31,1856,Chittagong,27.0,12.8,19.7,27.0,12.8,19.7,54.3,66.1,0.0,0,0.0,,,,,9.2,356.5,1016.1,0.0,2.5,228.7,19.6,8,,2019-01-31T06:32:09,2019-01-31T17:40:23,0.84,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3317,0,25.5,15.1,20.0,26.8,14.2,19.7,0.0,0.0,0,13.1,3.97,0.16
2019-02-01,1857,Chittagong,29.0,15.1,21.0,28.6,15.1,20.9,56.7,65.3,0.0,0,0.0,,,,,8.3,18.3,1015.2,0.0,2.5,232.3,20.2,8,,2019-02-01T06:31:48,2019-02-01T17:41:02,0.88,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3318,2,26.9,14.8,20.4,28.6,15.5,21.3,0.0,0.0,0,10.8,3.69,0.16
2019-02-02,1858,Chittagong,28.0,17.1,21.5,27.5,17.1,21.4,57.9,66.9,0.0,0,0.0,,,,,11.4,303.7,1014.1,0.0,2.3,232.4,20.0,8,,2019-02-02T06:31:25,2019-02-02T17:41:40,0.91,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3319,2,25.3,14.2,19.9,26.7,14.8,20.9,0.0,0.0,0,9.8,3.56,0.16
2019-02-03,1859,Chittagong,27.0,16.0,21.4,27.5,16.0,21.4,58.2,66.8,0.0,0,0.0,,,,,13.9,339.2,1015.9,1.2,2.2,220.2,18.8,8,,2019-02-03T06:31:01,2019-02-03T17:42:19,0.94,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3320,0,26.8,14.5,20.6,27.9,14.4,20.7,0.0,0.0,0,14.3,4.12,0.16
2019-02-04,1860,Chittagong,28.0,15.0,21.8,27.2,15.0,21.7,53.3,57.9,0.0,0,0.0,,,,,20.8,354.0,1017.1,2.2,2.7,233.5,20.4,8,,2019-02-04T06:30:36,2019-02-04T17:42:57,0.98,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3321,0,26.7,16.8,21.5,26.6,15.8,20.5,0.0,0.0,0,15.2,4.75,0.19
2019-02-05,1861,Chittagong,27.0,15.0,20.7,27.0,15.0,20.7,54.9,62.1,0.0,0,0.0,,,,,11.4,352.7,1015.4,23.0,2.4,236.0,20.5,8,,2019-02-05T06:30:10,2019-02-05T17:43:34,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote",3322,1,26.3,16.4,20.9,26.7,15.0,20.2,0.0,0.0,0,14.8,4.55,0.19
2019-02-06,1862,Chittagong,26.0,15.2,20.5,26.0,15.2,20.5,54.6,62.3,0.0,0,0.0,,,,,13.9,346.9,1012.7,43.2,2.0,230.2,19.9,8,,2019-02-06T06:29:42,2019-02-06T17:44:11,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41978099999,VGEG,remote",3323,0,25.8,15.4,20.6,26.4,15.0,20.3,0.0,0.0,0,10.9,4.22,0.19
2019-02-07,1863,Chittagong,28.0,15.8,21.1,27.8,15.8,21.1,56.6,64.7,0.0,0,0.0,,,,,13.9,3.8,1014.0,30.3,2.2,222.9,19.2,8,,2019-02-07T06:29:14,2019-02-07T17:44:48,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41978099999,VGEG,remote",3324,0,27.7,15.3,21.5,28.2,14.9,21.3,0.0,0.0,0,11.3,4.34,0.19
2019-02-08,1864,Chittagong,30.0,18.0,23.3,29.7,18.0,23.3,58.6,60.2,0.0,0,0.0,,,,,13.9,338.4,1013.1,27.7,2.5,223.8,19.4,8,,2019-02-08T06:28:44,2019-02-08T17:45:24,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote",3325,0,28.9,16.5,22.6,31.2,16.7,23.2,0.0,0.0,0,14.0,4.32,0.19
2019-02-09,1865,Chittagong,30.0,17.8,23.4,29.8,17.8,23.4,60.4,64.6,0.0,0,0.0,,,,,20.8,346.1,1013.5,34.3,2.8,215.8,18.7,8,,2019-02-09T06:28:13,2019-02-09T17:46:00,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41978099999,VGEG,remote",3326,0,29.6,20.3,23.9,31.9,18.4,23.9,0.0,0.0,0,22.0,4.87,0.19
2019-02-10,1866,Chittagong,28.0,17.6,22.4,27.8,17.6,22.4,60.9,70.0,0.0,0,0.0,,,,,20.8,339.8,1017.1,11.5,2.4,214.8,18.5,8,,2019-02-10T06:27:41,2019-02-10T17:46:35,0.18,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3327,0,26.9,18.9,22.5,28.0,17.8,22.1,0.0,0.0,0,18.2,4.66,0.19
2019-02-11,1867,Chittagong,28.0,14.8,21.5,27.2,14.8,21.4,53.6,57.8,0.0,0,0.0,,,,,17.2,340.0,1016.8,11.0,3.0,243.4,21.0,9,,2019-02-11T06:27:07,2019-02-11T17:47:10,0.22,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3328,1,26.4,16.8,21.3,26.3,14.7,19.9,0.0,0.0,0,17.7,5.05,0.19
2019-02-12,1868,Chittagong,28.0,14.5,21.2,27.0,14.5,21.1,55.6,63.9,0.0,0,0.0,,,,,20.8,357.2,1017.9,0.4,2.6,248.5,21.5,9,,2019-02-12T06:26:33,2019-02-12T17:47:44,0.25,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3329,0,26.9,16.8,21.3,28.0,15.0,20.7,0.0,0.0,0,15.7,4.7,0.16
2019-02-13,1869,Chittagong,30.0,16.3,22.3,28.8,16.3,22.1,56.5,61.7,0.0,0,0.0,,,,,17.2,342.7,1016.5,0.0,2.7,243.7,20.9,9,,2019-02-13T06:25:58,2019-02-13T17:48:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3330,0,27.6,17.1,22.0,29.2,16.3,22.0,0.0,0.0,0,12.4,4.59,0.16
2019-02-14,1870,Chittagong,29.0,17.8,22.9,28.6,17.8,22.8,58.7,62.4,0.0,0,0.0,,,,,10.3,338.3,1014.4,0.0,2.1,238.5,20.5,8,,2019-02-14T06:25:21,2019-02-14T17:48:52,0.32,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3331,0,29.2,17.8,23.0,30.2,17.8,23.3,0.0,0.0,0,12.9,4.66,0.16
2019-02-15,1871,Chittagong,31.0,18.3,24.2,31.0,18.3,24.1,56.5,53.6,0.0,0,0.0,,,,,18.3,341.1,1013.1,0.0,2.7,238.2,20.7,8,,2019-02-15T06:24:44,2019-02-15T17:49:25,0.35,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3332,0,29.7,18.7,23.9,31.1,18.8,24.5,0.0,0.0,0,13.4,4.8,0.16
2019-02-16,1872,Chittagong,27.0,18.9,22.6,27.7,18.9,22.7,59.5,64.4,0.052,100,16.67,rain,,,,23.0,327.8,1013.5,24.7,2.5,226.0,19.6,8,,2019-02-16T06:24:05,2019-02-16T17:49:57,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote",3333,3,28.0,19.7,23.3,28.3,19.4,23.0,0.0,0.0,0,20.5,4.23,0.16
2019-02-17,1873,Chittagong,26.0,18.2,22.1,26.0,18.2,22.1,64.0,77.5,0.776,100,75.0,rain,,,,13.9,191.4,1011.2,30.4,2.5,216.4,18.6,8,,2019-02-17T06:23:26,2019-02-17T17:50:29,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote",3334,61,25.1,18.0,21.1,25.8,18.9,22.2,7.1,7.1,10,15.0,3.01,0.41
2019-02-18,1874,Chittagong,27.0,18.5,22.5,28.8,18.5,22.9,66.7,83.0,0.568,100,75.0,rain,,,,11.4,193.3,1011.6,33.4,2.6,222.0,19.0,8,,2019-02-18T06:22:45,2019-02-18T17:51:01,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote",3335,0,25.9,18.4,21.6,27.7,18.9,23.2,0.0,0.0,0,14.5,3.45,0.31
2019-02-19,1875,Chittagong,30.0,18.4,23.0,32.5,18.4,23.4,66.5,81.1,0.354,100,50.0,rain,,,,11.4,200.9,1014.3,17.5,2.4,233.0,20.1,8,,2019-02-19T06:22:04,2019-02-19T17:51:32,0.5,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote",3336,51,26.6,18.6,22.0,30.4,21.0,24.6,0.3,0.3,3,8.9,3.63,0.25
2019-02-20,1876,Chittagong,28.0,18.0,22.6,29.6,18.0,22.7,64.5,77.4,0.0,0,0.0,,,,,8.1,174.9,1016.8,8.3,2.4,230.2,19.9,8,,2019-02-20T06:21:22,2019-02-20T17:52:02,0.52,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3337,2,27.0,17.3,22.0,29.8,18.6,24.2,0.0,0.0,0,10.9,3.83,0.22
2019-02-21,1877,Chittagong,28.0,19.3,23.5,30.6,19.3,23.9,66.8,78.2,0.024,100,12.5,rain,,,,13.9,318.4,1015.9,5.5,2.3,234.4,20.3,8,,2019-02-21T06:20:39,2019-02-21T17:52:32,0.55,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote",3338,3,27.9,17.7,22.6,30.9,20.0,25.4,0.0,0.0,0,9.0,3.61,0.22
2019-02-22,1878,Chittagong,30.0,20.0,24.2,30.8,20.0,24.2,65.6,74.4,0.122,100,25.0,rain,,,,9.2,238.3,1012.8,2.1,2.2,228.2,19.8,8,,2019-02-22T06:19:55,2019-02-22T17:53:02,0.59,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote",3339,2,27.8,19.5,23.4,31.7,22.7,26.1,0.0,0.0,0,12.3,3.94,0.19
2019-02-23,1879,Chittagong,30.0,19.5,24.2,31.3,19.5,24.6,67.1,76.7,0.134,100,20.83,rain,,,,13.9,192.4,1010.9,40.1,2.5,226.1,19.6,8,,2019-02-23T06:19:10,2019-02-23T17:53:31,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote",3340,1,28.7,20.0,24.0,31.2,22.2,26.5,0.0,0.0,0,13.9,4.16,0.19
2019-02-24,1880,Chittagong,30.0,20.2,24.5,34.1,20.2,25.5,68.6,78.7,0.148,100,41.67,rain,,,,9.2,223.9,1009.7,14.2,1.8,215.6,18.7,8,,2019-02-24T06:18:25,2019-02-24T17:54:00,0.65,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote",3341,3,29.0,21.1,24.7,33.9,24.5,28.7,0.0,0.0,0,8.9,3.68,0.19
2019-02-25,1881,Chittagong,24.0,20.0,21.9,24.0,20.0,21.9,66.8,86.1,2.233,100,95.83,rain,,,,23.0,69.4,1012.2,63.9,2.1,113.9,9.8,3,,2019-02-25T06:17:38,2019-02-25T17:54:28,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote",3342,61,26.5,20.8,22.9,28.2,22.4,25.4,5.8,5.8,7,18.1,2.57,0.97
2019-02-26,1882,Chittagong,25.0,19.0,21.8,25.0,19.0,21.8,63.1,76.4,10.581,100,87.5,rain,,,,23.0,33.2,1013.2,67.8,2.9,116.4,10.0,5,,2019-02-26T06:16:51,2019-02-26T17:54:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote",3343,55,27.8,19.6,23.1,30.9,21.6,25.5,2.2,2.2,5,9.5,3.34,0.56
2019-02-27,1883,Chittagong,28.0,19.3,23.3,28.0,19.3,23.3,63.2,70.9,0.791,100,16.67,rain,,,,20.8,26.5,1010.7,54.5,2.7,228.9,19.7,8,,2019-02-27T06:16:03,2019-02-27T17:55:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote",3344,3,28.3,20.8,24.2,29.6,21.3,25.3,0.0,0.0,0,17.2,4.44,0.37
2019-02-28,1884,Chittagong,25.0,19.6,22.5,25.0,19.6,22.5,63.9,75.3,1.339,100,100.0,rain,,,,13.9,37.4,1011.7,42.6,2.6,192.6,16.8,6,,2019-02-28T06:15:15,2019-02-28T17:55:50,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote",3345,3,27.7,19.4,22.9,30.0,20.2,24.1,0.0,0.0,0,14.3,3.73,0.28
2019-03-01,1885,Chittagong,30.0,18.7,23.9,28.7,18.7,23.7,58.6,61.4,0.528,100,37.5,rain,,,,20.8,349.8,1013.8,12.6,3.0,248.4,21.4,9,,2019-03-01T06:14:26,2019-03-01T17:56:17,0.82,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41978099999,VGEG,remote",3346,51,27.2,19.6,22.7,27.8,19.7,23.3,0.6,0.6,4,16.8,4.51,0.25
2019-03-02,1886,Chittagong,27.0,15.4,21.9,26.3,15.4,21.8,50.1,53.3,0.0,0,0.0,,,,,20.8,341.1,1013.1,0.4,3.0,285.4,24.6,10,,2019-03-02T06:13:36,2019-03-02T17:56:43,0.85,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3347,0,26.8,17.4,21.7,25.5,15.5,19.9,0.0,0.0,0,19.1,5.86,0.22
2019-03-03,1887,Chittagong,29.0,15.5,22.1,27.7,15.5,22.0,53.6,57.5,0.0,0,0.0,,,,,20.8,343.8,1010.0,14.1,3.1,264.3,22.8,9,,2019-03-03T06:12:46,2019-03-03T17:57:09,0.89,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3348,0,27.1,17.2,22.0,27.2,16.1,21.5,0.0,0.0,0,14.1,5.14,0.22
2019-03-04,1888,Chittagong,28.0,19.0,22.8,27.3,19.0,22.7,56.9,59.0,0.024,100,16.67,rain,,,,16.1,11.1,1009.3,58.7,1.8,246.4,21.3,9,,2019-03-04T06:11:55,2019-03-04T17:57:35,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote",3349,0,27.9,17.7,22.9,29.3,18.3,23.6,0.0,0.0,0,9.9,4.41,0.19
2019-03-05,1889,Chittagong,24.7,20.0,20.7,24.7,20.0,20.7,63.3,81.3,0.152,100,58.33,rain,,,,13.9,130.3,1009.3,55.4,1.8,202.5,17.5,8,,2019-03-05T06:11:03,2019-03-05T17:58:00,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41978099999,VGEG,remote",3350,63,26.6,19.1,22.2,26.7,19.1,23.2,27.9,27.9,13,18.9,2.85,2.62
2019-03-06,1890,Chittagong,27.0,20.0,23.0,28.8,20.0,23.1,69.0,86.8,0.332,100,66.67,rain,,,,11.4,172.9,1009.6,59.5,2.5,199.0,17.3,7,,2019-03-06T06:10:11,2019-03-06T17:58:25,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41978099999,VGEG,remote",3351,55,25.3,19.0,21.8,28.0,19.1,23.6,6.9,6.9,9,17.1,2.02,1.25
2019-03-07,1891,Chittagong,29.0,21.0,24.7,30.8,21.0,25.1,69.2,80.4,0.04,100,25.0,rain,,,,11.4,241.4,1010.4,46.5,2.6,249.9,21.6,9,,2019-03-07T06:09:19,2019-03-07T17:58:49,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41978099999,VGEG,remote",3352,51,27.1,21.3,23.5,31.2,23.8,26.6,1.0,1.0,6,11.5,2.88,0.72
2019-03-08,1892,Chittagong,31.0,20.7,24.9,29.7,20.7,24.7,63.0,67.2,0.0,0,0.0,,,,,13.9,342.1,1012.2,28.6,2.9,256.3,22.2,9,,2019-03-08T06:08:26,2019-03-08T17:59:13,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41978099999,VGEG,remote",3353,53,27.3,20.4,23.2,30.8,23.3,26.1,1.4,1.4,5,11.6,3.93,0.44
2019-03-09,1893,Chittagong,29.0,18.0,24.1,28.8,18.0,24.0,60.8,62.9,0.0,0,0.0,,,,,13.9,217.3,1013.0,22.5,2.6,265.9,23.0,9,,2019-03-09T06:07:32,2019-03-09T17:59:37,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41978099999,VGEG,remote",3354,51,26.5,17.7,22.4,29.4,19.1,24.7,0.2,0.2,1,11.5,4.06,0.34
2019-03-10,1894,Chittagong,29.0,17.9,23.4,30.3,17.9,23.8,66.1,78.0,0.0,0,0.0,,,,,11.4,197.7,1013.9,6.6,2.4,249.3,21.7,9,,2019-03-10T06:06:38,2019-03-10T18:00:00,0.12,Clear,Clear conditions throughout the day.,clear-day,"41978099999,VGEG,remote",3355,1,27.2,18.3,22.6,30.7,20.3,25.2,0.0,0.0,0,12.5,4.14,0.28
