datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_y,river_discharge,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
2019-05-30,2309,Bogra,35.7,24.2,30.8,44.5,24.2,36.9,25.4,74.8,2.5,100,66.67,rain,,,,27.7,150.4,1003.1,15.8,4.2,300.8,26.1,9,,2019-05-30T05:13:33,2019-05-30T18:46:41,0.87,Rain,Clear conditions throughout the day with rain.,rain,"42506099999,remote,41883099999",3801,1.34,3436,63,33.3,23.4,28.2,33.4,11.5,11.5,12.0,16.1,4.29
2019-05-31,2310,Bogra,35.3,24.2,29.6,43.0,24.2,34.9,24.7,76.3,13.3,100,100.0,rain,,,,20.2,134.7,1004.1,34.4,4.9,283.3,24.7,9,,2019-05-31T05:13:22,2019-05-31T18:47:09,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3802,2.6,3437,63,30.4,23.8,25.8,30.3,37.4,37.4,16.0,13.2,2.45
2019-06-01,2311,Bogra,34.7,22.4,29.4,41.8,22.4,35.4,25.4,80.2,46.0,100,100.0,rain,,,59.4,13.7,129.5,1003.9,29.6,4.3,248.3,21.6,8,,2019-06-01T05:13:11,2019-06-01T18:47:36,0.93,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3803,2.28,3438,63,29.8,23.5,26.1,30.6,18.0,18.0,16.0,16.6,2.15
2019-06-02,2312,Bogra,32.0,22.6,27.7,41.3,22.6,32.3,25.1,86.4,63.8,100,100.0,rain,,,51.8,15.5,128.5,1005.6,50.5,4.0,222.3,19.2,7,,2019-06-02T05:13:02,2019-06-02T18:48:03,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3804,3.81,3439,63,27.7,22.8,24.4,28.8,54.8,54.8,22.0,12.7,1.8
2019-06-03,2313,Bogra,31.5,23.6,27.6,39.2,23.6,31.3,25.2,87.2,48.1,100,100.0,rain,,,,8.3,121.3,1004.6,58.1,4.4,212.9,18.5,7,,2019-06-03T05:12:55,2019-06-03T18:48:30,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3805,2.85,3440,63,29.0,22.7,25.0,29.2,20.5,20.5,17.0,17.6,1.83
2019-06-04,2314,Bogra,33.1,24.4,29.0,42.4,24.4,34.2,25.5,82.6,37.7,100,100.0,rain,,,,14.0,162.4,1003.2,31.1,4.5,236.6,20.5,7,,2019-06-04T05:12:48,2019-06-04T18:48:56,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3806,2.16,3441,55,30.1,23.4,26.2,31.0,6.6,6.6,16.0,14.8,2.81
2019-06-05,2315,Bogra,31.6,26.2,28.5,41.3,26.2,34.1,26.3,88.3,64.4,100,100.0,rain,,,,17.3,138.1,1003.5,85.2,4.8,226.5,19.7,7,,2019-06-05T05:12:43,2019-06-05T18:49:22,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3807,2.06,3442,63,29.2,23.8,26.3,31.1,18.9,18.9,14.0,14.4,2.32
2019-06-06,2316,Bogra,33.1,26.1,28.5,42.3,26.1,33.9,26.2,88.2,36.2,100,100.0,rain,,,,17.6,117.3,1004.1,77.6,4.4,145.5,12.4,5,,2019-06-06T05:12:38,2019-06-06T18:49:47,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3808,2.09,3443,63,31.7,24.5,27.1,32.3,14.5,14.5,8.0,16.4,2.43
2019-06-07,2317,Bogra,34.1,26.4,28.7,40.7,26.4,33.4,25.7,84.7,7.2,100,75.0,rain,,,,17.3,120.7,1004.6,59.2,4.6,162.1,14.2,5,,2019-06-07T05:12:35,2019-06-07T18:50:11,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3809,1.78,3444,51,32.1,25.5,28.3,33.5,0.5,0.5,4.0,15.6,4.33
2019-06-08,2318,Bogra,33.7,26.2,29.0,41.6,26.2,34.3,25.9,84.0,4.4,100,45.83,rain,,,,15.1,121.9,1004.1,49.4,4.8,239.0,20.6,8,,2019-06-08T05:12:34,2019-06-08T18:50:35,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3810,1.56,3445,53,31.9,25.6,28.4,34.0,1.3,1.3,4.0,13.1,3.93
2019-06-09,2319,Bogra,34.2,26.4,29.7,44.3,26.4,36.3,26.4,83.0,0.2,100,8.33,rain,,,,10.4,138.7,1003.2,36.0,4.2,277.1,24.0,8,,2019-06-09T05:12:33,2019-06-09T18:50:58,0.21,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"42506099999,remote,41883099999",3811,1.47,3446,53,32.3,26.1,28.9,34.7,1.2,1.2,5.0,12.8,4.04
2019-06-10,2320,Bogra,34.7,26.4,30.3,44.6,26.4,37.9,26.7,82.4,1.5,100,41.67,rain,,,,15.1,157.1,1000.5,39.9,4.4,279.0,24.0,9,,2019-06-10T05:12:33,2019-06-10T18:51:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999",3812,1.4,3447,51,33.6,26.2,30.0,35.8,0.5,0.5,2.0,15.0,4.86
2019-06-11,2321,Bogra,33.4,26.1,29.6,44.1,26.1,36.6,26.6,84.6,0.0,0,0.0,,,,,17.3,160.6,1001.4,33.9,3.7,259.4,22.4,8,,2019-06-11T05:12:35,2019-06-11T18:51:43,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",3813,1.84,3448,65,33.8,26.8,30.1,35.9,12.8,12.8,5.0,15.5,5.26
2019-06-12,2322,Bogra,34.1,26.8,30.7,44.9,30.6,38.9,26.6,80.2,0.3,100,12.5,rain,,,,12.2,155.3,1001.0,70.3,4.3,249.8,21.6,8,,2019-06-12T05:12:38,2019-06-12T18:52:04,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42506099999,remote,41883099999",3814,1.65,3449,51,34.2,26.8,30.7,38.1,0.4,0.4,1.0,7.6,5.24
2019-06-13,2323,Bogra,34.5,28.1,31.3,46.0,33.7,41.0,27.2,79.7,0.0,0,0.0,,,,,11.2,192.7,998.6,67.6,4.0,167.2,14.3,6,,2019-06-13T05:12:41,2019-06-13T18:52:24,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42506099999,remote,41883099999",3815,1.5,3450,51,34.7,26.7,30.7,38.3,2.4,2.4,11.0,8.9,4.59
2019-06-14,2324,Bogra,34.3,27.9,30.7,47.3,34.2,40.0,27.2,82.5,13.2,100,37.5,rain,,,,13.7,160.8,997.9,62.4,4.6,201.0,17.4,6,,2019-06-14T05:12:46,2019-06-14T18:52:44,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999",3816,1.44,3451,51,34.5,26.7,30.1,36.7,1.0,1.0,5.0,14.7,4.81
2019-06-15,2325,Bogra,32.6,26.7,29.5,45.4,26.7,37.7,27.2,88.0,18.2,100,95.83,rain,,,,16.9,142.0,998.8,77.6,4.5,175.2,14.9,6,,2019-06-15T05:12:52,2019-06-15T18:53:03,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3817,1.47,3452,63,31.8,27.0,28.7,34.5,5.7,5.7,8.0,16.3,2.17
2019-06-16,2326,Bogra,34.6,27.1,30.3,47.1,30.2,39.4,27.3,84.8,16.9,100,50.0,rain,,,,21.2,148.9,998.0,55.6,4.5,255.4,22.0,8,,2019-06-16T05:12:59,2019-06-16T18:53:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,41883099999",3818,1.47,3453,61,35.2,27.9,31.5,37.4,3.5,3.5,3.0,20.6,5.24
2019-06-17,2327,Bogra,34.4,25.7,30.0,46.7,25.7,39.1,27.4,86.8,15.8,100,75.0,rain,,,,18.7,139.9,998.5,65.8,4.4,152.2,13.2,5,,2019-06-17T05:13:07,2019-06-17T18:53:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3819,1.88,3454,63,35.2,25.4,30.0,35.9,27.7,27.7,9.0,19.8,4.48
2019-06-18,2328,Bogra,33.5,25.2,29.8,44.4,25.2,36.9,26.3,82.6,10.7,100,70.83,rain,,,,15.1,141.9,999.8,66.3,4.5,243.3,21.2,8,,2019-06-18T05:13:16,2019-06-18T18:53:55,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3820,1.72,3455,61,31.6,24.9,28.5,35.1,6.0,6.0,9.0,13.9,2.73
2019-06-19,2329,Bogra,35.1,27.0,31.0,46.9,31.2,40.3,27.2,81.2,0.3,100,12.5,rain,,,,10.1,141.7,999.4,47.6,4.6,235.5,20.4,8,,2019-06-19T05:13:26,2019-06-19T18:54:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42506099999,remote,41883099999",3821,1.9,3456,63,34.4,26.7,31.0,38.5,9.5,9.5,5.0,9.8,5.04
2019-06-20,2330,Bogra,34.7,27.4,30.2,45.2,32.1,38.7,27.0,83.9,4.8,100,58.33,rain,,,,14.0,155.7,1000.7,75.8,4.8,153.8,13.2,5,,2019-06-20T05:13:37,2019-06-20T18:54:25,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3822,2.34,3457,63,32.6,26.3,28.4,35.1,27.7,27.7,15.0,11.9,2.51
2019-06-21,2331,Bogra,34.4,26.4,29.9,43.5,26.4,37.8,26.9,84.4,4.8,100,83.33,rain,,,,18.0,120.3,1002.6,55.7,4.3,273.4,23.6,8,,2019-06-21T05:13:49,2019-06-21T18:54:39,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3823,2.47,3458,63,32.3,26.4,28.5,34.6,17.2,17.2,16.0,14.1,3.22
2019-06-22,2332,Bogra,33.7,27.1,29.6,43.4,31.6,37.5,27.0,86.5,13.7,100,100.0,rain,,,,23.4,128.9,1003.7,76.5,5.3,246.2,21.2,8,,2019-06-22T05:14:02,2019-06-22T18:54:51,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3824,1.94,3459,55,31.9,26.2,29.0,34.6,1.7,1.7,4.0,16.8,3.82
2019-06-23,2333,Bogra,34.6,26.5,30.5,43.7,26.5,37.9,26.4,80.3,2.1,100,33.33,rain,,,,13.3,171.0,1003.9,42.6,4.7,313.6,27.3,10,,2019-06-23T05:14:16,2019-06-23T18:55:03,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999",3825,1.62,3460,2,33.6,26.8,30.2,36.0,0.0,0.0,0.0,10.2,5.22
2019-06-24,2334,Bogra,35.7,27.5,30.7,45.9,33.0,38.9,26.6,79.8,2.9,100,33.33,rain,,,,16.6,194.7,1003.7,66.9,4.8,256.4,22.2,8,,2019-06-24T05:14:30,2019-06-24T18:55:14,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999",3826,1.47,3461,51,33.9,27.0,30.6,36.1,0.7,0.7,5.0,13.0,5.43
2019-06-25,2335,Bogra,35.1,27.5,30.9,46.9,32.9,39.9,27.1,81.0,0.3,100,12.5,rain,,,,23.8,190.1,1002.7,78.0,4.8,202.9,17.6,7,,2019-06-25T05:14:46,2019-06-25T18:55:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42506099999,remote,41883099999",3827,1.84,3462,61,34.3,27.5,30.4,36.1,10.9,10.9,19.0,16.9,4.41
2019-06-26,2336,Bogra,33.7,26.7,30.0,46.4,26.7,38.4,27.0,84.6,6.0,100,79.17,rain,,,,28.8,193.8,1001.3,92.4,4.0,170.4,14.7,6,,2019-06-26T05:15:02,2019-06-26T18:55:32,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3828,2.31,3463,63,33.3,26.5,29.6,35.3,21.3,21.3,19.0,17.2,3.25
2019-06-27,2337,Bogra,31.4,26.4,28.9,42.7,26.4,36.3,27.2,89.9,67.1,100,100.0,rain,,,,74.2,201.0,999.8,94.1,4.8,103.0,8.8,4,,2019-06-27T05:15:19,2019-06-27T18:55:39,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3829,3.62,3464,65,31.5,26.1,28.2,33.8,44.3,44.3,22.0,18.1,3.05
2019-06-28,2338,Bogra,33.9,27.7,29.7,45.5,33.6,39.0,27.8,90.1,25.6,100,100.0,rain,,,,23.8,171.9,997.9,90.4,4.3,155.2,13.3,5,,2019-06-28T05:15:37,2019-06-28T18:55:46,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3830,2.69,3465,63,33.0,26.0,28.2,34.2,12.6,12.6,15.0,19.1,2.05
2019-06-29,2339,Bogra,33.1,27.1,29.5,42.9,31.0,37.8,27.2,88.0,16.4,100,91.67,rain,,,,15.5,142.5,998.6,90.4,4.8,136.0,11.7,4,,2019-06-29T05:15:56,2019-06-29T18:55:51,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3831,2.37,3466,63,33.4,26.2,29.3,36.4,10.8,10.8,8.0,12.1,3.98
2019-06-30,2340,Bogra,34.9,27.5,30.4,46.6,33.1,39.4,27.3,84.2,6.4,100,91.67,rain,,,,12.6,119.8,998.0,77.2,4.6,210.5,18.1,6,,2019-06-30T05:16:15,2019-06-30T18:55:55,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3832,2.18,3467,61,34.1,26.5,30.1,37.1,10.7,10.7,9.0,10.2,5.01
2019-07-01,2341,Bogra,34.4,27.1,30.0,43.6,30.8,37.9,26.7,83.1,3.4,100,70.83,rain,,,,18.4,115.2,997.8,81.8,4.5,244.3,21.0,8,,2019-07-01T05:16:35,2019-07-01T18:55:58,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3833,2.0,3468,61,34.2,26.4,29.4,34.6,4.5,4.5,6.0,19.1,4.73
2019-07-02,2342,Bogra,32.7,26.8,29.6,44.7,30.5,37.2,26.6,84.4,0.5,100,16.67,rain,,,,30.6,106.2,1000.2,63.5,4.3,268.0,23.2,8,,2019-07-02T05:16:56,2019-07-02T18:56:00,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42506099999,remote,41883099999",3834,1.78,3469,51,31.5,27.2,28.9,32.7,1.9,1.9,9.0,27.2,4.03
2019-07-03,2343,Bogra,31.6,27.2,29.6,41.7,31.9,37.3,26.9,86.0,2.2,100,50.0,rain,,,,19.4,134.1,1001.0,67.2,5.0,240.6,20.8,8,,2019-07-03T05:17:17,2019-07-03T18:56:01,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999",3835,1.62,3470,51,31.5,26.8,28.8,33.8,0.9,0.9,5.0,18.9,3.33
2019-07-04,2344,Bogra,33.1,27.3,30.0,43.7,32.3,38.3,27.0,84.9,10.8,100,100.0,rain,,,,16.2,129.6,998.5,66.6,4.6,285.4,24.6,9,,2019-07-04T05:17:39,2019-07-04T18:56:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3836,1.56,3471,53,32.6,26.6,29.4,35.4,1.7,1.7,8.0,13.3,4.03
2019-07-05,2345,Bogra,33.2,27.5,29.7,43.1,32.9,37.8,27.0,85.9,14.7,100,100.0,rain,,,,18.0,123.7,996.7,88.4,4.5,186.9,16.0,6,,2019-07-05T05:18:02,2019-07-05T18:55:59,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3837,1.56,3472,55,32.8,26.6,29.4,34.8,2.5,2.5,8.0,16.1,4.74
2019-07-06,2346,Bogra,32.2,27.5,29.4,43.5,32.0,37.1,26.9,86.8,10.0,100,100.0,rain,,,,27.0,106.1,995.0,87.0,4.5,251.9,21.7,8,,2019-07-06T05:18:25,2019-07-06T18:55:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3838,1.53,3473,55,30.3,26.4,27.8,32.1,4.8,4.8,13.0,25.8,2.77
2019-07-07,2347,Bogra,31.8,26.9,28.8,42.7,30.8,35.9,26.9,89.9,10.0,100,100.0,rain,,,,19.4,146.6,995.8,93.6,4.3,190.9,16.6,7,,2019-07-07T05:18:48,2019-07-07T18:55:52,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3839,1.95,3474,65,30.5,26.3,27.5,33.3,25.3,25.3,15.0,13.8,1.96
2019-07-08,2348,Bogra,32.4,27.1,29.1,43.9,31.4,36.7,27.1,89.4,30.3,100,100.0,rain,,,,19.8,173.9,998.3,92.3,4.0,200.4,17.5,7,,2019-07-08T05:19:12,2019-07-08T18:55:47,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3840,2.77,3475,63,30.9,25.8,27.4,33.1,29.4,29.4,24.0,13.9,1.68
2019-07-09,2349,Bogra,31.9,26.4,28.7,43.2,26.4,35.8,27.0,90.7,63.3,100,100.0,rain,,,,22.3,173.0,998.8,95.3,4.0,148.9,12.8,5,,2019-07-09T05:19:37,2019-07-09T18:55:40,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3841,3.41,3476,65,31.0,25.7,27.3,32.7,32.2,32.2,20.0,14.8,1.74
2019-07-10,2350,Bogra,31.6,25.7,28.7,50.6,25.7,36.3,27.4,92.8,47.2,100,100.0,rain,,,,19.8,182.1,998.5,91.7,4.3,115.9,10.0,4,,2019-07-10T05:20:02,2019-07-10T18:55:32,0.26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3842,3.38,3477,65,31.2,26.3,27.9,33.9,28.1,28.1,24.0,12.9,2.23
2019-07-11,2351,Bogra,30.1,26.1,27.9,39.6,26.1,33.3,26.9,94.3,56.3,100,100.0,rain,,,,23.0,188.3,1000.3,93.8,3.9,93.7,8.1,3,,2019-07-11T05:20:27,2019-07-11T18:55:23,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3843,3.76,3478,63,31.9,26.1,27.9,33.7,34.3,34.3,24.0,16.1,2.34
2019-07-12,2352,Bogra,33.2,26.1,28.3,44.1,26.1,34.0,26.7,91.2,20.2,100,100.0,rain,,,,24.1,183.7,1002.0,94.9,4.5,88.0,7.5,3,,2019-07-12T05:20:53,2019-07-12T18:55:13,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3844,2.98,3479,61,30.8,26.4,28.0,33.8,9.2,9.2,18.0,14.8,2.26
2019-07-13,2353,Bogra,30.4,26.7,28.3,41.6,26.7,34.7,26.9,92.3,57.5,100,100.0,rain,,,,18.0,196.6,1001.7,95.4,4.3,95.2,8.1,3,,2019-07-13T05:21:19,2019-07-13T18:55:02,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3845,2.98,3480,63,32.2,25.7,28.2,33.9,25.3,25.3,16.0,15.5,2.92
2019-07-14,2354,Bogra,30.9,25.1,28.2,39.5,25.1,34.2,26.6,91.2,31.0,100,100.0,rain,,,,19.1,186.2,999.9,90.2,4.6,90.6,7.7,3,,2019-07-14T05:21:45,2019-07-14T18:54:49,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3846,2.94,3481,63,32.3,25.7,28.4,34.1,15.6,15.6,13.0,15.1,2.8
2019-07-15,2355,Bogra,31.3,24.9,28.3,44.3,24.9,35.2,27.0,92.5,45.5,100,100.0,rain,,,,18.0,175.5,999.2,86.8,4.1,126.2,10.9,5,,2019-07-15T05:22:12,2019-07-15T18:54:35,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3847,2.67,3482,61,33.7,25.6,28.7,34.6,9.9,9.9,11.0,16.5,3.94
2019-07-16,2356,Bogra,31.9,25.7,29.1,44.0,25.7,36.4,26.9,88.5,7.8,100,100.0,rain,,,,16.2,159.9,1001.4,76.2,4.4,164.3,14.2,6,,2019-07-16T05:22:39,2019-07-16T18:54:19,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3848,2.37,3483,61,32.6,25.6,28.5,34.9,4.0,4.0,7.0,12.4,3.66
2019-07-17,2357,Bogra,32.4,26.9,29.5,44.0,30.8,37.5,27.0,87.0,8.2,100,50.0,rain,,,,12.2,167.3,1002.4,76.0,4.4,157.9,13.6,5,,2019-07-17T05:23:06,2019-07-17T18:54:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999",3849,2.17,3484,53,34.2,26.0,30.0,36.8,1.7,1.7,6.0,11.4,4.4
2019-07-18,2358,Bogra,32.7,26.8,29.5,45.5,30.5,37.4,26.9,86.0,3.4,100,54.17,rain,,,,13.3,167.0,1000.6,64.0,4.8,213.4,18.4,6,,2019-07-18T05:23:33,2019-07-18T18:53:45,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999",3850,2.08,3485,53,33.6,26.7,30.1,37.1,3.5,3.5,9.0,11.1,4.4
2019-07-19,2359,Bogra,33.2,26.5,29.6,42.4,26.5,36.4,26.6,84.8,7.7,100,50.0,rain,,,,14.0,156.8,1002.0,49.0,4.6,270.5,23.4,9,,2019-07-19T05:24:01,2019-07-19T18:53:26,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42506099999,remote,41883099999",3851,2.05,3486,61,33.4,27.0,29.7,35.8,5.2,5.2,7.0,10.1,4.31
2019-07-20,2360,Bogra,34.1,26.7,30.2,43.2,26.7,37.7,26.6,82.2,2.0,100,50.0,rain,,,,13.3,179.5,1003.0,46.6,4.8,286.5,24.6,9,,2019-07-20T05:24:28,2019-07-20T18:53:06,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42506099999,remote,41883099999",3852,1.92,3487,51,33.5,27.2,30.2,36.4,1.3,1.3,5.0,10.8,4.76
2019-07-21,2361,Bogra,35.1,26.9,30.2,43.5,30.9,38.3,26.8,82.8,0.3,100,12.5,rain,,,,16.9,196.1,1003.0,52.5,4.8,255.8,22.2,8,,2019-07-21T05:24:56,2019-07-21T18:52:44,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,41883099999",3853,1.84,3488,53,33.8,27.3,30.2,35.9,1.3,1.3,4.0,14.3,4.99
2019-07-22,2362,Bogra,33.4,27.0,29.0,46.0,31.3,36.4,27.0,89.0,9.8,100,100.0,rain,,,,16.9,179.6,1003.1,88.5,4.4,120.1,10.2,4,,2019-07-22T05:25:24,2019-07-22T18:52:21,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3854,1.8,3489,53,33.8,27.5,30.1,35.3,1.0,1.0,2.0,18.4,4.7
2019-07-23,2363,Bogra,32.4,26.8,28.5,41.3,30.5,34.6,26.5,89.7,18.9,100,100.0,rain,,,,20.5,177.0,1000.7,94.7,4.8,135.1,11.6,4,,2019-07-23T05:25:52,2019-07-23T18:51:57,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3855,1.9,3490,55,32.6,26.4,29.2,34.5,6.3,6.3,14.0,14.8,2.97
2019-07-24,2364,Bogra,32.7,26.4,28.3,41.8,26.4,33.6,26.5,90.2,36.3,100,100.0,rain,,,,18.4,180.5,1001.6,95.9,4.4,147.9,12.9,4,,2019-07-24T05:26:20,2019-07-24T18:51:32,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3856,2.37,3491,63,32.0,26.0,28.2,34.4,16.1,16.1,21.0,14.6,2.46
2019-07-25,2365,Bogra,32.2,26.4,28.6,40.0,26.4,33.8,26.2,87.3,27.3,100,100.0,rain,,,,9.7,157.5,1001.4,88.5,4.5,182.7,15.8,7,,2019-07-25T05:26:49,2019-07-25T18:51:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3857,2.67,3492,63,31.3,25.3,27.3,33.5,16.8,16.8,23.0,8.6,2.1
2019-07-26,2366,Bogra,31.1,26.7,28.4,41.3,26.7,34.5,26.6,89.9,21.5,100,100.0,rain,,,,26.3,108.6,999.9,91.9,4.5,235.3,20.2,8,,2019-07-26T05:27:17,2019-07-26T18:50:38,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3858,3.14,3493,63,29.0,25.9,27.2,32.2,20.9,20.9,15.0,15.5,2.13
2019-07-27,2367,Bogra,31.6,26.6,28.7,42.0,26.6,34.8,26.6,88.7,15.8,100,100.0,rain,,,,30.2,116.9,1000.0,71.5,4.6,264.2,22.8,8,,2019-07-27T05:27:45,2019-07-27T18:50:09,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3859,2.81,3494,63,30.8,26.0,27.6,31.8,9.9,9.9,10.0,21.9,2.95
2019-07-28,2368,Bogra,32.4,26.3,29.0,42.3,26.3,34.7,26.1,85.2,4.2,100,66.67,rain,,,,28.8,112.4,1002.0,64.8,4.6,295.8,25.7,9,,2019-07-28T05:28:13,2019-07-28T18:49:39,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42506099999,remote,41883099999",3860,2.31,3495,51,31.5,26.4,28.7,31.7,0.7,0.7,5.0,30.9,4.29
