datetime,Unnamed: 0_x,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0.1,Unnamed: 0_y,river_discharge,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
08-03-2023,4297,"24.8990,91.8711",94.4,63.1,76.4,89.9,63.1,75.2,43.1,34.7,0.0,0,0.0,,0.0,0.0,20.8,10.7,142.8,1014.6,82.1,11.3,251.8,21.8,9,10.0,2023-03-08T06:09:11,2023-03-08T17:58:02,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,42515099999,41891099999,remote,42516099999",5179,5179,0.85,4814,1,31.4,16.1,24.3,25.2,0.0,0.0,0.0,10.5,4.58
08-04-2013,311,"24.8990,91.8711",101.7,72.8,85.6,101.9,72.8,86.6,64.0,53.1,0.0,0,0.0,,,,,10.5,206.1,1006.1,6.1,3.0,278.9,23.9,9,,2013-04-08T05:37:15,2013-04-08T18:11:51,0.92,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote",1558,1558,1.0,1193,55,32.4,19.4,26.1,29.8,1.4,1.4,2.0,8.4,4.86
08-04-2014,676,"24.8990,91.8711",94.7,72.7,82.6,101.4,72.7,86.3,72.0,72.2,0.828,100,50.0,rain,,,,11.0,203.4,1007.8,32.2,2.9,270.7,23.4,9,,2014-04-08T05:37:30,2014-04-08T18:11:45,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote",1923,1923,2.78,1558,63,28.2,21.5,23.8,28.1,43.7,43.7,22.0,7.9,2.3
08-04-2015,2014,"24.8990,91.8711",89.3,69.5,79.6,95.4,69.5,81.8,70.9,76.5,0.162,100,41.67,rain,,,,21.8,220.9,1009.6,21.9,3.0,257.9,22.3,9,,2015-04-08T05:37:44,2015-04-08T18:11:39,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2288,2288,1.56,1923,51,29.3,21.1,24.9,29.1,1.4,1.4,9.0,12.6,3.88
08-04-2016,2380,"24.8990,91.8711",91.1,70.2,80.5,104.1,70.2,85.1,74.2,82.1,0.48,100,37.5,rain,,,32.2,10.5,169.0,1008.7,35.1,2.6,262.6,22.8,9,,2016-04-08T05:36:59,2016-04-08T18:11:58,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2654,2654,2.94,2289,63,31.6,21.3,26.0,30.9,10.4,10.4,13.0,10.1,3.92
08-04-2017,2745,"24.8990,91.8711",88.4,72.0,81.0,103.2,72.0,86.2,76.3,86.6,0.024,100,4.17,rain,,,,7.8,198.9,1008.6,55.8,2.6,239.9,20.7,8,,2017-04-08T05:37:13,2017-04-08T18:11:52,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3019,3019,5.1,2654,61,30.2,22.2,25.8,30.9,10.8,10.8,14.0,10.1,3.07
08-04-2018,1163,"24.8990,91.8711",83.1,59.6,76.1,92.1,59.6,77.6,70.9,84.4,0.112,100,54.17,rain,,,,6.3,149.3,1011.1,87.8,2.2,82.1,7.1,3,,2018-04-08T05:37:28,2018-04-08T18:11:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3384,3384,1.88,3019,63,29.0,21.2,24.1,27.8,9.6,9.6,15.0,8.8,2.95
08-04-2019,1528,"24.8990,91.8711",86.4,57.8,73.3,91.1,57.8,74.4,66.8,81.5,0.276,100,4.17,rain,,,,7.2,192.1,1010.0,34.6,1.3,209.9,18.3,7,,2019-04-08T05:37:43,2019-04-08T18:11:40,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,42515099999,remote,42516099999",3749,3749,3.29,3384,63,28.1,20.1,22.1,25.5,32.8,32.8,20.0,8.0,2.44
08-04-2020,1894,"24.8990,91.8711",100.3,74.0,84.7,101.9,74.0,86.1,65.9,56.3,0.0,0,0.0,,,,,9.2,190.6,1009.2,46.8,2.7,273.2,23.5,9,,2020-04-08T05:36:58,2020-04-08T18:12:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4115,4115,1.0,3750,55,33.7,21.8,27.0,29.9,1.8,1.8,4.0,13.0,5.35
08-04-2021,3233,"24.8990,91.8711",94.6,61.1,78.3,96.3,61.1,79.1,64.7,66.5,0.748,100,12.5,rain,,,,5.4,195.3,1009.5,26.6,1.3,245.4,21.3,8,,2021-04-08T05:37:13,2021-04-08T18:11:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999",4480,4480,1.47,4115,61,28.6,20.8,24.2,28.0,13.2,13.2,22.0,6.1,3.21
08-04-2022,3598,"24.8990,91.8711",92.7,62.3,80.4,102.4,62.3,82.9,67.3,66.2,0.02,100,16.67,rain,0.0,0.0,10.7,9.1,59.8,1009.2,22.9,11.2,305.2,26.4,10,30.0,2022-04-08T05:37:28,2022-04-08T18:11:49,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,41891099999,remote,42516099999",4845,4845,1.38,4480,61,31.2,22.5,25.9,30.6,6.6,6.6,15.0,6.6,3.96
08-04-2022,3963,"24.8990,91.8711",92.7,62.3,80.4,102.4,62.3,82.9,67.3,66.2,0.02,100,16.67,rain,0.0,0.0,10.7,9.1,59.8,1009.2,22.9,11.2,305.2,26.4,10,30.0,2022-04-08T05:37:28,2022-04-08T18:11:49,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,41891099999,remote,42516099999",4845,4845,1.38,4480,61,31.2,22.5,25.9,30.6,6.6,6.6,15.0,6.6,3.96
08-04-2023,4328,"24.8990,91.8711",94.9,68.4,80.9,107.8,68.4,81.1,58.6,50.9,0.0,0,0.0,,0.0,0.0,9.6,7.8,79.3,1012.8,31.3,10.9,315.9,27.4,10,10.0,2023-04-08T05:37:43,2023-04-08T18:11:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5210,5210,1.34,4845,1,31.3,17.3,24.6,27.6,0.0,0.0,0.0,6.4,5.18
08-05-2013,341,"24.8990,91.8711",88.8,70.8,81.4,106.1,70.8,88.6,77.5,88.6,2.01,100,100.0,rain,,,,12.5,214.3,1003.1,34.7,2.2,231.3,20.0,7,,2013-05-08T05:12:21,2013-05-08T18:25:58,0.94,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1588,1588,7.04,1223,63,26.0,21.3,23.1,26.8,14.7,14.7,14.0,9.4,1.93
08-05-2014,706,"24.8990,91.8711",88.8,71.0,79.3,99.4,71.0,83.1,74.2,85.2,2.12,100,100.0,rain,,,,15.0,178.8,1005.8,66.0,2.1,235.3,20.2,8,,2014-05-08T05:12:31,2014-05-08T18:25:51,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1953,1953,8.4,1588,65,24.8,21.9,23.2,27.9,91.8,91.8,24.0,7.0,1.08
08-05-2015,2044,"24.8990,91.8711",83.7,69.5,77.2,91.8,69.5,79.0,72.8,87.0,0.63,100,50.0,rain,,,,4.9,119.6,1008.0,58.9,2.8,113.6,9.7,4,,2015-05-08T05:12:40,2015-05-08T18:25:44,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote",2318,2318,2.91,1953,51,30.2,21.0,26.1,31.0,1.4,1.4,5.0,6.0,4.29
08-05-2016,2410,"24.8990,91.8711",91.5,74.3,82.5,100.1,74.3,87.6,73.9,76.6,0.012,100,4.17,rain,,,,6.8,226.0,1009.3,75.8,2.4,269.7,23.3,9,,2016-05-08T05:12:12,2016-05-08T18:26:07,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2684,2684,4.53,2319,2,30.8,22.9,26.7,31.6,0.0,0.0,0.0,5.5,4.62
08-05-2017,2775,"24.8990,91.8711",90.4,74.4,81.7,102.5,74.4,87.4,75.9,83.6,0.237,100,8.33,rain,,,,5.4,173.9,1009.5,53.3,2.4,228.6,19.8,8,,2017-05-08T05:12:20,2017-05-08T18:25:59,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3049,3049,5.53,2684,63,30.9,23.1,26.3,31.6,6.6,6.6,4.0,6.9,3.66
08-05-2018,1193,"24.8990,91.8711",89.1,72.5,79.5,107.2,72.5,84.5,76.2,90.1,0.166,100,8.33,rain,,,,11.3,172.7,1006.4,39.9,2.2,257.5,22.1,8,,2018-05-08T05:12:30,2018-05-08T18:25:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3414,3414,6.21,3049,63,25.0,23.3,23.9,29.2,49.8,49.8,24.0,5.6,1.19
08-05-2019,1558,"24.8990,91.8711",95.6,65.9,81.0,112.4,65.9,86.1,73.0,78.3,0.0,0,0.0,,,,,8.3,193.5,1004.4,19.1,1.7,293.4,25.3,9,,2019-05-08T05:12:39,2019-05-08T18:25:45,0.12,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,remote,42516099999",3779,3779,2.0,3414,61,32.2,24.2,27.7,33.5,7.6,7.6,16.0,6.5,4.14
08-05-2020,2898,"24.8990,91.8711",89.7,71.6,81.3,96.6,71.6,84.3,70.8,72.0,0.055,100,8.33,rain,,,,4.7,275.5,1007.9,19.6,3.0,318.8,27.5,10,,2020-05-08T05:12:11,2020-05-08T18:26:09,0.53,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4145,4145,1.78,3780,61,31.0,21.3,26.4,30.9,2.3,2.3,3.0,8.7,4.6
08-05-2021,3263,"24.8990,91.8711",87.2,60.5,76.2,94.8,60.5,78.2,69.6,81.2,0.795,100,12.5,rain,,,,6.0,90.9,1010.0,27.3,1.5,252.6,22.0,8,,2021-05-08T05:12:21,2021-05-08T18:26:02,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,42515099999,remote,42516099999",4510,4510,1.56,4145,61,29.8,22.4,25.7,30.3,5.2,5.2,8.0,6.0,3.76
08-05-2022,3628,"24.8990,91.8711",95.8,64.5,82.0,101.4,64.5,84.4,68.2,64.8,0.024,100,4.17,rain,0.0,0.0,9.4,6.7,53.1,1005.3,15.2,11.7,327.7,28.3,10,10.0,2022-05-08T05:12:30,2022-05-08T18:25:55,0.24,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999",4875,4875,1.59,4510,51,32.7,23.9,28.2,33.4,0.7,0.7,3.0,5.6,5.33
08-05-2022,3993,"24.8990,91.8711",95.8,64.5,82.0,101.4,64.5,84.4,68.2,64.8,0.024,100,4.17,rain,0.0,0.0,9.4,6.7,53.1,1005.3,15.2,11.7,327.7,28.3,10,10.0,2022-05-08T05:12:30,2022-05-08T18:25:55,0.24,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"42618099999,42515099999,remote,42516099999",4875,4875,1.59,4510,51,32.7,23.9,28.2,33.4,0.7,0.7,3.0,5.6,5.33
08-05-2023,4358,"24.8990,91.8711",99.6,74.9,85.5,110.9,74.9,86.7,63.1,50.2,0.0,0,0.0,,0.0,0.0,11.9,8.9,76.0,1004.4,17.6,11.3,332.6,28.5,10,10.0,2023-05-08T05:12:40,2023-05-08T18:25:49,0.59,Clear,Clear conditions throughout the day.,clear-day,"42618099999,42515099999,41891099999,remote,42516099999",5240,5240,1.38,4875,0,33.6,21.8,28.1,32.6,0.0,0.0,0.0,8.4,5.32
08-06-2012,7,"24.8990,91.8711",90.8,78.2,85.2,107.7,78.2,97.3,79.0,82.6,0.172,100,50.0,rain,,,,6.9,187.7,1002.9,70.1,2.4,201.2,17.3,6,,2012-06-08T05:02:24,2012-06-08T18:40:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote",1254,1254,4.56,889,63,32.0,25.4,27.7,34.3,12.0,12.0,14.0,5.1,2.94
08-06-2013,372,"24.8990,91.8711",85.0,76.7,81.2,101.3,76.7,88.9,79.4,94.4,0.389,100,100.0,rain,,,,8.1,191.6,1002.3,88.7,1.9,97.3,8.5,3,,2013-06-08T05:02:24,2013-06-08T18:40:49,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1619,1619,7.24,1254,63,27.0,24.5,25.3,31.0,36.9,36.9,18.0,5.8,1.19
08-06-2014,737,"24.8990,91.8711",90.9,79.6,85.1,107.0,79.6,97.1,79.6,84.3,0.064,100,50.0,rain,,,,11.2,192.0,,80.9,,207.3,17.9,7,,2014-06-08T05:02:24,2014-06-08T18:40:44,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote,1984,1984,2.37,1619,53,31.8,25.2,28.2,34.2,6.3,6.3,14.0,6.5,3.86
08-06-2015,2075,"24.8990,91.8711",90.8,78.5,84.1,111.1,78.5,95.5,79.6,87.0,0.176,100,87.5,rain,,,,9.8,188.1,1004.0,75.1,3.0,225.0,19.4,7,,2015-06-08T05:02:25,2015-06-08T18:40:39,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2349,2349,4.6,1984,63,31.3,24.3,26.9,33.0,32.6,32.6,24.0,8.3,3.13
08-06-2016,2441,"24.8990,91.8711",86.1,65.0,79.0,101.4,65.0,83.8,76.7,92.2,0.827,100,8.33,rain,,,,10.5,188.4,1005.4,83.0,2.1,138.3,11.8,5,,2016-06-08T05:02:24,2016-06-08T18:40:56,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,42515099999,remote,42516099999",2715,2715,6.94,2350,63,28.8,24.6,26.3,32.1,33.2,33.2,24.0,6.2,2.13
08-06-2017,2806,"24.8990,91.8711",94.0,79.8,83.6,114.6,79.8,95.1,79.7,88.4,0.315,100,4.17,rain,,,,6.7,212.4,1002.3,87.9,2.6,102.8,8.9,3,,2017-06-08T05:02:24,2017-06-08T18:40:50,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3080,3080,5.59,2715,61,32.9,25.7,29.0,35.7,4.2,4.2,10.0,6.1,4.09
08-06-2018,1224,"24.8990,91.8711",93.3,76.9,85.2,110.8,76.9,97.0,78.8,81.9,0.501,100,62.5,rain,,,,5.4,160.8,999.6,74.2,2.7,203.5,17.7,7,,2018-06-08T05:02:25,2018-06-08T18:40:45,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3445,3445,3.19,3080,61,32.2,26.1,29.0,35.9,4.1,4.1,6.0,5.9,4.33
08-06-2019,1589,"24.8990,91.8711",89.7,77.3,81.6,120.3,77.3,88.9,78.6,91.2,0.165,100,8.33,rain,,,,6.0,137.9,1005.1,79.2,2.8,102.2,8.5,3,,2019-06-08T05:02:26,2019-06-08T18:40:40,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3810,3810,3.59,3445,55,30.9,24.3,27.6,33.3,9.0,9.0,17.0,5.9,3.9
08-06-2020,2929,"24.8990,91.8711",87.9,77.2,82.4,102.9,77.2,90.6,78.2,87.6,0.622,100,54.17,rain,,,,6.0,185.7,1002.6,73.7,2.4,159.7,13.8,5,,2020-06-08T05:02:25,2020-06-08T18:40:58,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4176,4176,3.38,3811,55,30.3,24.9,27.4,33.8,4.0,4.0,10.0,5.4,3.29
08-06-2021,3294,"24.8990,91.8711",86.8,68.1,79.8,103.5,68.1,85.3,76.8,90.8,0.079,100,4.17,rain,,,,8.3,194.8,1003.8,81.6,1.1,127.5,11.0,4,,2021-06-08T05:02:26,2021-06-08T18:40:53,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999",4541,4541,3.94,4176,63,28.4,23.9,25.5,31.1,28.7,28.7,20.0,7.9,1.38
08-06-2022,3659,"24.8990,91.8711",88.2,67.4,78.9,100.3,67.4,82.2,74.1,85.9,0.004,100,4.17,rain,0.0,0.0,9.4,6.5,98.3,1002.2,88.3,4.4,279.4,24.2,9,30.0,2022-06-08T05:02:27,2022-06-08T18:40:49,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999",4906,4906,4.25,4541,55,30.4,24.5,26.8,32.8,10.2,10.2,23.0,7.1,3.04
08-06-2022,4024,"24.8990,91.8711",88.2,67.4,78.9,100.3,67.4,82.2,74.1,85.9,0.004,100,4.17,rain,0.0,0.0,9.4,6.5,98.3,1002.2,88.3,4.4,279.4,24.2,9,30.0,2022-06-08T05:02:27,2022-06-08T18:40:49,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999",4906,4906,4.25,4541,55,30.4,24.5,26.8,32.8,10.2,10.2,23.0,7.1,3.04
08-06-2023,4389,"24.8990,91.8711",99.8,76.7,88.1,108.9,76.7,96.3,73.8,64.5,0.118,100,4.17,rain,0.0,0.0,15.9,10.3,204.8,1001.1,86.5,10.8,234.0,20.4,10,30.0,2023-06-08T05:02:28,2023-06-08T18:40:44,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5271,5271,2.81,4906,65,34.3,26.3,29.8,36.0,25.8,25.8,5.0,10.9,2.97
08-07-2012,37,"24.8990,91.8711",91.1,78.2,83.7,106.5,78.2,92.1,78.6,85.6,0.084,100,37.5,rain,,,,11.2,173.0,998.8,86.9,3.1,284.0,24.6,9,,2012-07-08T05:09:19,2012-07-08T18:45:45,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote",1284,1284,6.16,919,63,31.4,25.1,27.5,33.3,20.5,20.5,24.0,10.2,3.45
08-07-2013,402,"24.8990,91.8711",89.1,77.8,83.2,105.5,77.8,92.1,78.9,87.6,0.124,100,58.33,rain,,,,10.7,211.1,1002.7,92.7,3.0,247.9,21.4,8,,2013-07-08T05:09:14,2013-07-08T18:45:47,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1649,1649,4.77,1284,61,30.9,25.1,27.6,33.5,15.0,15.0,18.0,8.9,3.31
08-07-2014,767,"24.8990,91.8711",87.7,76.3,82.0,103.7,76.3,89.2,78.8,90.3,0.348,100,100.0,rain,,,,13.9,187.2,1000.9,74.8,2.5,240.2,20.9,7,,2014-07-08T05:09:08,2014-07-08T18:45:49,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2014,2014,6.18,1649,63,30.1,24.9,26.6,32.7,25.0,25.0,22.0,8.0,1.54
08-07-2015,2105,"24.8990,91.8711",94.2,78.2,83.0,118.6,78.2,93.1,79.4,89.4,2.004,100,100.0,rain,,,,8.5,136.4,999.2,94.8,2.8,72.1,6.1,2,,2015-07-08T05:09:02,2015-07-08T18:45:50,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2379,2379,6.73,2014,63,32.4,25.5,28.2,34.2,43.2,43.2,17.0,11.2,3.7
08-07-2016,2471,"24.8990,91.8711",92.9,67.4,85.0,110.2,67.4,97.1,79.1,84.0,0.41,100,41.67,rain,,,,6.0,191.0,999.0,90.8,2.8,226.0,19.5,8,,2016-07-08T05:09:21,2016-07-08T18:45:46,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2745,2745,7.99,2380,61,32.2,25.9,28.1,35.0,25.9,25.9,20.0,6.3,2.6
08-07-2017,2836,"24.8990,91.8711",87.0,68.6,79.7,104.3,68.6,85.9,77.1,91.9,0.02,100,4.17,rain,,,,7.8,197.9,1003.4,90.6,1.6,139.7,12.1,6,,2017-07-08T05:09:15,2017-07-08T18:45:47,0.47,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999",3110,3110,6.53,2745,61,30.1,25.7,27.0,33.1,28.9,28.9,24.0,9.0,1.94
08-07-2018,1254,"24.8990,91.8711",90.6,72.3,83.0,109.2,72.3,92.8,78.9,88.1,0.114,100,4.17,rain,,,,6.9,177.7,1000.9,91.0,2.0,274.8,23.7,8,,2018-07-08T05:09:09,2018-07-08T18:45:49,0.84,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3475,3475,5.43,3110,61,29.0,25.2,27.0,33.0,9.8,9.8,16.0,6.0,1.89
08-07-2019,1619,"24.8990,91.8711",86.4,78.7,81.8,106.1,78.7,89.8,79.7,93.4,1.614,100,20.83,rain,,,,9.8,181.0,1000.4,93.6,2.0,132.2,11.3,4,,2019-07-08T05:09:04,2019-07-08T18:45:52,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",3840,3840,7.0,3475,65,28.3,24.9,26.1,31.7,69.5,69.5,24.0,11.9,1.1
08-07-2020,2959,"24.8990,91.8711",91.3,79.1,83.6,109.1,79.1,94.7,80.0,89.4,0.032,100,8.33,rain,,,,7.4,194.9,1004.2,93.0,2.3,198.3,17.1,7,,2020-07-08T05:09:23,2020-07-08T18:45:48,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",4206,4206,6.11,3841,63,29.9,25.3,27.2,33.3,42.7,42.7,24.0,12.0,1.79
08-07-2021,3324,"24.8990,91.8711",90.9,66.8,80.8,106.5,66.8,86.6,76.1,86.8,0.472,100,4.17,rain,,,,7.8,167.8,1004.1,77.6,1.9,278.4,24.2,9,,2021-07-08T05:09:18,2021-07-08T18:45:50,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,42515099999,remote,42516099999",4571,4571,4.94,4206,53,30.7,25.2,27.9,33.8,2.1,2.1,7.0,7.9,2.85
08-07-2022,3689,"24.8990,91.8711",91.7,68.6,82.5,103.8,68.6,88.9,75.4,80.0,0.004,100,4.17,rain,0.0,0.0,12.5,5.8,179.2,1003.3,88.6,9.6,198.7,17.1,8,30.0,2022-07-08T05:09:13,2022-07-08T18:45:52,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,41891099999,remote,42516099999",4936,4936,4.53,4571,61,31.6,25.3,28.2,34.7,11.3,11.3,18.0,5.6,3.8
08-07-2022,4054,"24.8990,91.8711",91.7,68.6,82.5,103.8,68.6,88.9,75.4,80.0,0.004,100,4.17,rain,0.0,0.0,12.5,5.8,179.2,1003.3,88.6,9.6,198.7,17.1,8,30.0,2022-07-08T05:09:13,2022-07-08T18:45:52,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,42515099999,41891099999,remote,42516099999",4936,4936,4.53,4571,61,31.6,25.3,28.2,34.7,11.3,11.3,18.0,5.6,3.8
08-07-2023,4419,"24.8990,91.8711",89.6,77.6,82.2,101.5,77.6,88.0,77.0,85.2,0.397,100,58.33,rain,0.0,0.0,8.9,6.9,89.4,1006.7,79.3,7.1,211.4,18.2,9,30.0,2023-07-08T05:09:08,2023-07-08T18:45:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",5301,5301,4.73,4936,63,32.1,25.3,28.0,34.6,18.1,18.1,24.0,5.9,3.18
08-08-2012,68,"24.8990,91.8711",92.0,79.1,82.0,106.1,79.1,89.6,78.9,90.6,0.336,100,100.0,rain,,,,10.5,207.9,1002.1,91.2,2.7,95.9,8.2,3,,2012-08-08T05:23:29,2012-08-08T18:32:26,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1315,1315,6.14,950,61,27.3,24.9,25.7,31.4,17.0,17.0,22.0,7.1,1.14
08-08-2013,433,"24.8990,91.8711",88.8,77.4,82.2,104.1,77.4,89.0,78.2,88.5,0.76,100,100.0,rain,,,,9.4,198.5,1005.2,89.2,3.0,233.3,20.2,7,,2013-08-08T05:23:23,2013-08-08T18:32:37,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",1680,1680,5.71,1315,63,30.1,24.2,26.4,32.3,21.7,21.7,21.0,5.2,2.45
08-08-2014,798,"24.8990,91.8711",93.5,77.8,85.4,110.9,77.8,95.9,78.7,81.8,0.775,100,75.0,rain,,,,11.1,200.9,1001.0,70.7,3.5,308.8,26.7,10,,2014-08-08T05:23:17,2014-08-08T18:32:48,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2045,2045,5.12,1680,63,32.1,25.4,27.8,34.3,14.9,14.9,15.0,5.4,3.04
08-08-2015,2136,"24.8990,91.8711",90.5,78.2,83.4,113.1,78.2,93.3,79.4,88.2,0.096,100,58.33,rain,,,,4.9,214.6,1002.8,88.6,2.8,135.4,11.7,5,,2015-08-08T05:23:10,2015-08-08T18:32:58,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote",2410,2410,6.1,2045,61,29.9,25.2,27.2,33.6,15.8,15.8,17.0,5.6,2.15
08-08-2016,2502,"24.8990,91.8711",88.8,74.5,82.2,105.3,74.5,88.6,77.7,87.1,0.028,100,4.17,rain,,,,5.8,131.1,1002.3,90.1,2.8,140.1,12.0,5,,2016-08-08T05:23:31,2016-08-08T18:32:26,0.17,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42618099999,41915099999,42515099999,41891099999,remote,42516099999",2776,2776,5.55,2411,61,31.7,25.2,28.1,34.6,12.9,12.9,13.0,7.8,3.98
