,humidity,precip,precipcover,cloudcover,river_discharge,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,month,year
3515,79.0,0.0,0.0,47.6,0.23,18.5,0.0,0.0,0,1,2014
3516,75.6,0.0,0.0,6.7,0.25,17.0,0.0,0.0,0,12,2013
3517,76.8,0.0,0.0,3.8,0.25,18.1,0.0,0.0,0,12,2013
3518,72.2,0.0,0.0,3.8,0.25,18.9,0.0,0.0,0,12,2013
3519,70.9,0.0,0.0,11.0,0.26,18.3,0.0,0.0,0,12,2013
3520,69.4,0.0,0.0,10.9,0.26,18.5,0.0,0.0,0,12,2013
3521,73.1,0.0,0.0,30.6,0.26,17.4,0.0,0.0,0,12,2013
3522,77.9,0.0,0.0,25.8,0.26,18.8,0.0,0.0,0,12,2013
3523,75.5,0.0,0.0,69.9,0.26,21.7,0.0,0.0,0,12,2013
3524,71.7,0.0,0.0,62.6,0.28,23.0,0.0,0.0,0,12,2013
3525,76.0,0.0,0.0,44.5,0.28,22.0,0.3,0.3,2,12,2013
3526,75.0,0.0,0.0,71.9,0.28,22.7,0.0,0.0,0,12,2013
3527,73.9,0.0,0.0,32.4,0.3,21.6,0.0,0.0,0,12,2013
3528,74.8,0.0,0.0,19.5,0.3,21.1,0.0,0.0,0,12,2013
3529,69.5,0.0,0.0,53.3,0.3,21.0,0.0,0.0,0,12,2013
3530,68.2,0.0,0.0,6.3,0.31,19.6,0.0,0.0,0,12,2013
3531,74.9,0.0,0.0,7.4,0.31,19.1,0.0,0.0,0,12,2013
3532,73.3,0.0,0.0,4.4,0.33,19.0,0.0,0.0,0,12,2013
3533,64.1,0.0,0.0,7.2,0.33,19.9,0.0,0.0,0,12,2013
3534,63.3,0.0,0.0,3.3,0.33,20.5,0.0,0.0,0,12,2013
3535,75.3,0.0,0.0,5.0,0.34,20.1,0.0,0.0,0,12,2013
3536,78.2,0.0,0.0,25.7,0.34,21.8,0.0,0.0,0,11,2013
3537,78.6,0.0,0.0,70.4,0.36,22.8,0.0,0.0,0,10,2013
3538,78.4,0.0,0.0,83.2,0.37,23.0,0.0,0.0,0,9,2013
3539,78.9,0.0,0.0,50.8,0.37,22.5,0.0,0.0,0,8,2013
3540,77.1,0.0,0.0,43.4,0.37,22.6,0.0,0.0,0,7,2013
3541,77.5,0.0,0.0,37.6,0.39,22.8,0.0,0.0,0,6,2013
3542,82.3,0.0,0.0,33.6,0.41,23.3,0.0,0.0,0,5,2013
3543,80.7,0.0,0.0,40.4,0.41,23.6,0.0,0.0,0,4,2013
3544,80.4,0.0,0.0,7.1,0.42,22.6,0.0,0.0,0,3,2013
3545,81.3,0.0,0.0,30.5,0.42,22.4,0.0,0.0,0,2,2013
3546,82.9,0.0,0.0,59.2,0.44,23.1,0.0,0.0,0,1,2013
3547,83.2,0.0,0.0,39.4,0.45,24.4,0.0,0.0,0,11,2013
3548,82.2,0.0,0.0,45.7,0.45,24.9,0.0,0.0,0,11,2013
3549,82.9,0.0,0.0,59.4,0.47,25.6,0.0,0.0,0,11,2013
3550,81.8,0.0,0.0,59.0,0.49,23.5,0.0,0.0,0,11,2013
3551,79.3,0.0,0.0,67.4,0.5,22.8,0.0,0.0,0,11,2013
3552,80.7,0.0,0.0,51.0,0.5,21.9,0.0,0.0,0,11,2013
3553,78.0,0.0,0.0,30.5,0.52,21.9,0.0,0.0,0,11,2013
3554,83.1,0.0,0.0,67.8,0.53,23.1,0.0,0.0,0,11,2013
3555,82.8,0.0,0.0,61.0,0.53,23.7,0.0,0.0,0,11,2013
3556,79.2,0.0,0.0,57.4,0.55,22.3,0.0,0.0,0,11,2013
3557,76.8,0.0,0.0,40.1,0.58,21.9,0.0,0.0,0,11,2013
3558,80.0,0.0,0.0,3.0,0.58,21.4,0.0,0.0,0,11,2013
3559,83.3,0.0,0.0,24.1,0.59,21.9,0.0,0.0,0,11,2013
3560,82.7,0.0,0.0,41.6,0.61,23.2,0.0,0.0,0,11,2013
3561,81.7,0.0,0.0,20.7,0.63,24.9,0.0,0.0,0,11,2013
3562,81.5,0.0,0.0,62.2,0.64,24.8,0.0,0.0,0,11,2013
3563,83.6,0.0,0.0,42.7,0.66,22.6,0.0,0.0,0,11,2013
3564,82.6,0.0,0.0,38.6,0.68,21.9,0.0,0.0,0,11,2013
3565,82.9,0.0,0.0,25.8,0.69,23.2,0.0,0.0,0,12,2013
3566,83.4,0.0,0.0,30.6,0.72,24.0,0.0,0.0,0,11,2013
3567,83.8,0.0,0.0,15.9,0.73,25.0,0.0,0.0,0,10,2013
3568,80.4,0.0,0.0,1.6,0.76,24.7,0.0,0.0,0,9,2013
3569,74.4,0.0,0.0,10.5,0.78,24.9,0.0,0.0,0,8,2013
3570,69.4,0.0,0.0,26.6,0.8,25.2,0.0,0.0,0,7,2013
3571,76.5,0.0,0.0,21.5,0.83,25.1,0.0,0.0,0,6,2013
3572,82.4,0.0,0.0,13.5,0.85,26.1,0.0,0.0,0,5,2013
3573,82.8,0.0,0.0,6.9,0.88,27.6,0.0,0.0,0,4,2013
3574,80.4,0.0,0.0,2.7,0.92,27.6,0.0,0.0,0,3,2013
3575,76.4,0.0,0.0,9.7,0.97,28.7,0.0,0.0,0,2,2013
3576,77.6,0.0,0.0,17.1,1.02,27.9,0.0,0.0,0,1,2013
3577,74.3,0.0,0.0,8.6,1.11,28.6,0.0,0.0,0,10,2013
3578,73.1,0.0,0.0,6.2,1.23,29.2,0.0,0.0,0,10,2013
3579,78.1,0.0,0.0,7.8,1.43,28.7,0.0,0.0,0,10,2013
3580,84.0,0.0,0.0,64.3,1.74,28.6,0.2,0.2,2,10,2013
3581,88.9,35.7,87.5,83.1,2.14,27.4,0.0,0.0,0,10,2013
3582,91.2,58.7,100.0,93.0,2.16,27.1,23.9,23.9,20,10,2013
3583,82.6,21.5,100.0,84.5,1.62,28.2,9.1,9.1,17,10,2013
3584,81.0,4.4,95.83,82.9,1.59,30.0,0.7,0.7,3,10,2013
3585,81.5,4.6,75.0,77.4,1.74,28.5,4.4,4.4,11,10,2013
3586,82.2,11.6,100.0,82.8,1.7,29.3,6.4,6.4,14,10,2013
3587,85.1,8.1,100.0,70.0,1.45,30.8,9.5,9.5,17,10,2013
3588,85.2,7.1,100.0,58.0,1.23,32.0,4.6,4.6,10,10,2013
3589,82.0,6.2,87.5,56.0,1.17,33.2,0.4,0.4,1,10,2013
3590,82.7,0.0,0.0,55.0,1.23,33.0,0.1,0.1,1,10,2013
3591,80.5,0.0,0.0,47.9,1.32,33.0,0.0,0.0,0,10,2013
3592,81.8,0.3,12.5,83.0,1.44,32.5,0.3,0.3,3,10,2013
3593,82.2,0.7,20.83,88.5,1.62,33.0,1.2,1.2,5,10,2013
3594,82.3,0.1,4.17,67.6,1.88,32.3,0.3,0.3,2,10,2013
3595,84.0,1.5,50.0,76.9,2.18,31.2,2.1,2.1,8,10,2013
3596,87.7,3.2,62.5,84.0,2.13,30.0,22.6,22.6,21,12,2013
3597,84.2,0.0,0.0,47.4,1.81,34.0,0.1,0.1,1,11,2013
3598,75.7,0.0,0.0,62.0,2.24,33.4,0.0,0.0,0,10,2013
3599,84.9,5.4,62.5,87.1,2.87,30.5,9.9,9.9,15,9,2013
3600,85.8,6.0,100.0,76.7,2.98,31.6,19.0,19.0,19,8,2013
3601,83.8,6.4,100.0,73.8,2.92,32.1,9.9,9.9,21,7,2013
3602,88.3,18.9,100.0,82.1,2.91,31.2,15.5,15.5,16,6,2013
3603,88.1,18.1,100.0,89.1,2.58,31.3,14.0,14.0,12,5,2013
3604,88.9,36.0,100.0,88.4,2.52,30.7,8.5,8.5,16,4,2013
3605,90.0,27.5,100.0,88.4,2.43,30.5,19.0,19.0,23,3,2013
3606,85.3,7.5,100.0,78.8,2.28,33.1,8.2,8.2,9,2,2013
3607,89.6,13.3,100.0,88.5,2.64,31.8,6.2,6.2,10,1,2013
3608,90.9,39.2,100.0,88.3,3.39,31.1,11.4,11.4,21,9,2013
3609,88.9,24.4,100.0,86.1,3.67,30.2,16.3,16.3,23,9,2013
3610,87.0,20.0,100.0,90.3,3.34,31.0,27.9,27.9,21,9,2013
3611,84.4,7.9,100.0,80.0,2.66,33.5,13.5,13.5,12,9,2013
3612,84.8,6.7,62.5,83.2,2.29,33.7,23.2,23.2,22,9,2013
3613,80.0,6.2,100.0,89.1,1.46,34.5,11.6,11.6,14,9,2013
3614,83.6,2.7,83.33,67.6,1.23,34.6,4.2,4.2,8,9,2013
3615,82.4,5.2,83.33,50.9,1.24,34.9,0.8,0.8,4,9,2013
3616,82.8,2.3,66.67,43.6,1.37,34.3,0.0,0.0,0,9,2013
3617,83.0,1.0,41.67,46.8,1.58,34.4,1.6,1.6,4,9,2013
3618,84.4,2.8,79.17,77.3,1.88,33.1,0.7,0.7,4,9,2013
3619,87.5,5.6,66.67,90.9,2.21,31.7,4.9,4.9,10,9,2013
3620,87.9,11.4,91.67,92.0,2.16,31.3,14.4,14.4,13,9,2013
3621,85.0,19.0,100.0,85.1,1.8,33.3,3.7,3.7,10,9,2013
3622,86.5,5.8,83.33,74.9,1.78,33.3,8.1,8.1,10,9,2013
3623,87.1,8.3,91.67,86.5,1.67,32.5,8.3,8.3,6,9,2013
3624,86.4,37.0,100.0,73.0,1.62,33.4,7.7,7.7,16,9,2013
3625,85.1,22.6,87.5,67.9,1.72,35.6,1.6,1.6,8,9,2013
3626,81.5,2.9,45.83,61.4,2.11,34.7,0.2,0.2,2,12,2013
3627,85.2,12.7,66.67,81.9,2.83,33.1,6.3,6.3,17,11,2013
3628,86.4,5.2,75.0,86.6,3.22,32.2,17.5,17.5,18,10,2013
3629,90.1,24.3,87.5,84.8,2.73,31.4,20.3,20.3,24,9,2013
3630,89.1,20.8,100.0,90.7,2.09,32.1,17.6,17.6,18,8,2013
3631,86.0,3.1,95.83,82.2,1.81,32.4,3.1,3.1,9,7,2013
3632,87.3,4.1,50.0,78.1,2.09,33.9,0.8,0.8,4,6,2013
3633,89.8,4.7,100.0,91.3,2.3,34.3,15.3,15.3,11,5,2013
3634,90.0,4.3,87.5,85.5,2.28,32.9,7.4,7.4,11,4,2013
3635,88.4,15.6,100.0,87.8,2.52,31.7,9.4,9.4,16,3,2013
3636,90.9,52.0,100.0,93.2,2.5,31.6,16.3,16.3,20,2,2013
3637,89.8,37.5,100.0,84.4,2.24,33.2,13.0,13.0,14,1,2013
3638,87.7,17.2,100.0,77.3,2.16,34.2,10.5,10.5,12,8,2013
3639,88.7,7.2,87.5,74.0,2.24,33.3,11.7,11.7,7,8,2013
3640,89.9,13.8,95.83,68.9,2.72,32.3,2.2,2.2,7,8,2013
3641,90.9,24.6,100.0,94.9,3.56,30.8,6.4,6.4,18,8,2013
3642,88.1,44.9,100.0,94.7,3.33,30.5,39.7,39.7,21,8,2013
3643,89.0,10.2,100.0,90.1,1.82,33.1,28.0,28.0,22,8,2013
3644,85.1,0.1,4.17,89.3,1.42,34.7,1.2,1.2,3,8,2013
3645,85.2,2.8,50.0,81.3,1.56,33.8,0.7,0.7,5,8,2013
3646,85.7,2.3,70.83,47.5,1.86,33.5,0.4,0.4,2,8,2013
3647,86.2,4.9,58.33,46.5,2.61,32.2,0.6,0.6,4,8,2013
3648,89.3,13.1,91.67,82.4,3.99,31.1,3.8,3.8,10,8,2013
3649,88.6,44.0,100.0,79.9,5.22,30.5,25.5,25.5,20,8,2013
3650,88.0,40.5,100.0,91.6,5.19,29.8,33.0,33.0,22,8,2013
3651,90.9,36.6,100.0,95.4,4.18,30.8,74.4,74.4,24,8,2013
3652,89.9,40.6,100.0,93.0,2.37,32.6,17.4,17.4,17,8,2013
3653,90.1,25.5,100.0,90.2,2.03,32.1,10.3,10.3,19,8,2013
3654,89.4,23.1,100.0,83.9,1.94,33.0,14.3,14.3,19,8,2013
3655,87.1,6.1,100.0,66.7,1.9,33.5,9.0,9.0,14,8,2013
3656,87.1,4.6,54.17,82.7,2.24,33.0,6.6,6.6,11,8,2013
3657,86.0,13.9,100.0,81.7,2.85,33.0,9.2,9.2,12,12,2013
3658,85.6,23.2,100.0,90.2,2.78,31.8,29.3,29.3,17,11,2013
3659,90.0,11.5,100.0,84.8,1.75,31.7,21.8,21.8,18,10,2013
3660,87.3,10.6,100.0,82.5,1.12,32.4,5.3,5.3,13,9,2013
3661,85.8,6.7,100.0,76.6,1.16,32.5,3.6,3.6,9,8,2013
3662,87.2,12.3,91.67,90.4,1.2,32.3,2.9,2.9,8,7,2013
3663,89.5,12.4,100.0,90.6,1.2,31.2,7.3,7.3,17,6,2013
3664,87.8,6.6,95.83,82.6,1.12,31.8,4.0,4.0,13,5,2013
3665,86.0,1.2,50.0,82.1,1.17,33.5,3.7,3.7,3,4,2013
3666,84.7,1.1,45.83,87.8,1.31,33.7,0.7,0.7,4,3,2013
3667,86.7,5.2,54.17,80.5,1.55,33.1,2.2,2.2,9,2,2013
3668,89.2,23.2,100.0,80.0,1.89,31.4,2.1,2.1,7,1,2013
3669,89.5,23.8,100.0,94.6,2.16,30.7,14.0,14.0,24,7,2013
3670,89.4,22.0,100.0,83.2,2.56,31.9,4.3,4.3,16,7,2013
3671,89.5,28.6,100.0,85.5,3.55,31.2,9.6,9.6,12,7,2013
3672,92.7,84.2,100.0,81.0,3.41,31.9,45.3,45.3,24,7,2013
3673,93.0,67.2,100.0,94.7,1.95,31.7,14.2,14.2,20,7,2013
3674,91.8,56.2,100.0,92.8,1.45,31.2,13.7,13.7,19,7,2013
3675,90.3,17.9,100.0,93.8,1.09,31.9,5.5,5.5,18,7,2013
3676,89.2,5.5,87.5,89.9,1.01,32.3,3.9,3.9,8,7,2013
3677,89.5,3.5,87.5,92.7,1.0,32.4,4.9,4.9,8,7,2013
3678,87.5,2.0,66.67,92.1,0.97,32.5,2.2,2.2,9,7,2013
3679,86.7,6.3,87.5,92.7,1.03,32.9,0.6,0.6,5,7,2013
3680,87.5,7.3,83.33,93.7,1.11,32.8,1.8,1.8,5,7,2013
3681,87.5,8.6,100.0,89.3,1.16,32.3,3.3,3.3,10,7,2013
3682,86.4,7.8,79.17,92.3,1.17,32.4,3.3,3.3,9,7,2013
3683,86.4,8.9,91.67,92.2,1.2,32.4,3.2,3.2,11,7,2013
3684,87.8,6.7,87.5,78.0,1.23,32.6,5.2,5.2,11,7,2013
3685,86.2,2.7,79.17,75.8,1.31,33.2,1.7,1.7,9,7,2013
3686,88.5,10.9,79.17,71.6,1.48,32.7,3.5,3.5,6,7,2013
3687,90.7,31.9,66.67,81.9,1.61,31.3,1.9,1.9,8,7,2013
3688,88.8,30.9,100.0,93.5,1.56,30.9,8.5,8.5,15,12,2013
3689,88.4,14.9,91.67,82.2,1.36,31.5,6.2,6.2,17,11,2013
3690,87.0,9.8,100.0,90.0,1.33,32.5,5.1,5.1,8,10,2013
3691,89.9,7.0,100.0,80.3,1.33,32.6,3.3,3.3,8,9,2013
3692,85.1,4.2,95.83,88.6,1.34,33.2,4.6,4.6,12,8,2013
3693,86.1,2.3,70.83,89.2,1.4,34.2,3.2,3.2,8,7,2013
3694,86.4,1.4,50.0,86.8,1.52,33.3,4.0,4.0,8,6,2013
3695,87.7,4.3,70.83,81.8,1.64,32.7,2.2,2.2,5,5,2013
3696,87.8,26.1,70.83,90.6,1.89,32.4,1.1,1.1,4,4,2013
3697,87.2,33.3,100.0,77.4,2.28,32.8,6.1,6.1,9,3,2013
3698,87.4,8.0,100.0,86.8,3.16,33.1,6.2,6.2,10,2,2013
3699,87.2,3.2,83.33,88.6,4.53,33.0,6.5,6.5,15,1,2013
3700,89.2,42.7,75.0,94.7,5.89,32.0,50.4,50.4,21,6,2013
3701,91.6,111.6,100.0,93.4,4.73,32.4,60.7,60.7,24,6,2013
3702,90.8,65.8,100.0,93.1,2.53,33.1,9.6,9.6,16,6,2013
3703,88.4,55.0,100.0,93.8,2.47,31.9,22.5,22.5,18,6,2013
3704,86.3,36.0,100.0,82.9,1.84,32.0,11.1,11.1,19,6,2013
3705,87.8,48.6,100.0,78.2,1.62,32.2,10.9,10.9,22,6,2013
3706,86.3,19.6,100.0,83.4,1.42,32.3,10.1,10.1,16,6,2013
3707,84.2,6.4,95.83,86.8,1.38,33.3,0.8,0.8,4,6,2013
3708,85.4,9.2,87.5,65.2,1.61,33.6,2.3,2.3,9,6,2013
3709,85.5,4.9,91.67,80.6,1.69,34.8,12.7,12.7,20,6,2013
3710,88.0,14.4,100.0,91.6,1.38,35.3,13.1,13.1,16,6,2013
3711,85.9,4.3,66.67,82.3,1.06,36.5,7.3,7.3,7,6,2013
3712,83.1,0.4,16.67,81.7,1.06,36.2,0.5,0.5,3,6,2013
3713,83.4,0.0,0.0,60.6,1.25,35.5,0.4,0.4,2,6,2013
3714,82.7,1.0,41.67,34.6,1.47,35.1,0.6,0.6,3,6,2013
3715,86.2,3.1,66.67,65.4,1.81,34.2,1.1,1.1,3,6,2013
3716,87.4,8.8,75.0,91.1,2.06,31.4,11.1,11.1,15,6,2013
3717,85.4,9.2,100.0,90.5,2.03,30.9,11.1,11.1,13,6,2013
3718,85.4,9.8,100.0,86.1,2.22,31.4,5.6,5.6,17,12,2013
3719,87.9,6.5,100.0,90.4,2.69,33.7,8.9,8.9,7,11,2013
3720,91.1,3.8,87.5,88.1,3.29,33.6,18.0,18.0,18,10,2013
3721,89.6,9.5,75.0,89.1,3.16,33.5,23.4,23.4,20,9,2013
3722,90.1,15.6,100.0,92.3,3.06,33.7,5.3,5.3,8,8,2013
3723,90.0,19.0,91.67,89.9,2.53,32.3,42.3,42.3,22,7,2013
3724,87.1,7.1,100.0,80.2,1.09,33.5,12.8,12.8,19,6,2013
3725,88.5,3.1,70.83,74.8,0.97,34.9,3.2,3.2,6,5,2013
3726,87.4,0.5,20.83,74.9,1.03,35.3,0.5,0.5,4,4,2013
3727,86.9,2.3,37.5,84.1,1.19,34.9,0.1,0.1,1,3,2013
3728,88.0,0.0,0.0,75.7,1.47,34.6,0.0,0.0,0,2,2013
3729,91.4,2.3,50.0,58.7,1.94,33.5,0.5,0.5,2,1,2013
